from_sig,to_sig,weight,games
"彩虹药水,炼金梨缶,云精灵,翡翠,真菌孢子","真菌孢子,鳄鱼眼泪,炼金梨缶,黑曜石碎片,翡翠",1,100
"彩虹药水,炼金梨缶,云精灵,翡翠,真菌孢子","真菌孢子,翡翠,黑曜石碎片,炼金梨缶,毒芹",1,100
"毒芹,炼金梨缶,云精灵,翡翠,真菌孢子","鳄鱼眼泪,炼金梨缶,云精灵,翡翠,真菌孢子",1,100
"鳄鱼眼泪,炼金梨缶,云精灵,翡翠,真菌孢子","真菌孢子,翡翠,再生药水,炼金梨缶,碎瓶",1,100
"鳄鱼眼泪,炼金梨缶,云精灵,翡翠,真菌孢子","真菌孢子,彩虹药水,炼金梨缶,碎瓶,翡翠",0.32000000000000006,100
"鳄鱼眼泪,炼金梨缶,云精灵,翡翠,真菌孢子","真菌孢子,碎瓶,炼金梨缶,毒芹,翡翠",1,100
"真菌孢子,毒芹,炼金梨缶,彩虹药水,翡翠","鳄鱼眼泪,炼金梨缶,云精灵,翡翠,真菌孢子",0.93999999999999995,100
"鳄鱼眼泪,炼金梨缶,云精灵,翡翠,真菌孢子","彩虹药水,炼金梨缶,瓶装闪电,翡翠,真菌孢子",0.12000000000000011,100
"鳄鱼眼泪,炼金梨缶,云精灵,翡翠,真菌孢子","翡翠,真菌孢子,毒芹,炼金梨缶,瓶装闪电",1,100
"鳄鱼眼泪,炼金梨缶,云精灵,翡翠,真菌孢子","真菌孢子,瓶装闪电,炼金梨缶,再生药水,翡翠",1,100
"彩虹药水,炼金梨缶,鳄鱼眼泪,真菌孢子,翡翠","鳄鱼眼泪,炼金梨缶,云精灵,翡翠,真菌孢子",0.87999999999999989,100
"鳄鱼眼泪,炼金梨缶,云精灵,翡翠,真菌孢子","真菌孢子,翡翠,彩虹药水,炼金梨缶,黑曜石碎片",0.76000000000000001,100
"鳄鱼眼泪,炼金梨缶,云精灵,翡翠,真菌孢子","真菌孢子,鳄鱼眼泪,炼金梨缶,黑曜石碎片,翡翠",1,100
"鳄鱼眼泪,炼金梨缶,云精灵,翡翠,真菌孢子","真菌孢子,翡翠,黑曜石碎片,炼金梨缶,毒芹",1,100
"毒芹,炼金梨缶,云精灵,翡翠,真菌孢子","真菌孢子,翡翠,再生药水,炼金梨缶,碎瓶",1,100
"毒芹,炼金梨缶,云精灵,翡翠,真菌孢子","真菌孢子,彩虹药水,炼金梨缶,碎瓶,翡翠",1,100
"毒芹,炼金梨缶,云精灵,翡翠,真菌孢子","真菌孢子,碎瓶,炼金梨缶,毒芹,翡翠",1,100
"毒芹,炼金梨缶,云精灵,翡翠,真菌孢子","真菌孢子,毒芹,炼金梨缶,彩虹药水,翡翠",0.30000000000000004,100
"毒芹,炼金梨缶,云精灵,翡翠,真菌孢子","彩虹药水,炼金梨缶,瓶装闪电,翡翠,真菌孢子",1,100
"毒芹,炼金梨缶,云精灵,翡翠,真菌孢子","翡翠,真菌孢子,毒芹,炼金梨缶,瓶装闪电",1,100
"毒芹,炼金梨缶,云精灵,翡翠,真菌孢子","真菌孢子,瓶装闪电,炼金梨缶,再生药水,翡翠",1,100
"毒芹,炼金梨缶,云精灵,翡翠,真菌孢子","彩虹药水,炼金梨缶,鳄鱼眼泪,真菌孢子,翡翠",0.23999999999999999,100
"毒芹,炼金梨缶,云精灵,翡翠,真菌孢子","真菌孢子,翡翠,彩虹药水,炼金梨缶,黑曜石碎片",1,100
"毒芹,炼金梨缶,云精灵,翡翠,真菌孢子","真菌孢子,鳄鱼眼泪,炼金梨缶,黑曜石碎片,翡翠",1,100
"毒芹,炼金梨缶,云精灵,翡翠,真菌孢子","真菌孢子,翡翠,黑曜石碎片,炼金梨缶,毒芹",1,100
"真菌孢子,笔与墨,腐朽圣像,毒液注射,翡翠","翡翠,真菌孢子,笔与墨,毒蜥,腐朽圣像",1,100
"真菌孢子,翡翠,腐朽圣像,倒刺利爪,毒液","真菌孢子,笔与墨,腐朽圣像,毒液注射,翡翠",1,100
"地刺陷阱,鳄鱼眼泪,蛇怪之牙,研钵与研杵,手术刀","拆信刀,蛇怪之牙,研钵与研杵,手术刀,地刺陷阱",0.054000000000000048,1000
"地刺陷阱,倒刺利爪,蛇怪之牙,研钵与研杵,手术刀","拆信刀,蛇怪之牙,研钵与研杵,手术刀,地刺陷阱",0.47999999999999998,100
"熏香,蛇怪之牙,研钵与研杵,手术刀,地刺陷阱","拆信刀,蛇怪之牙,研钵与研杵,手术刀,地刺陷阱",0.33999999999999986,100
"剑杖,翡翠,真菌孢子,倒刺利爪,毒液","彩虹药水,剑杖,毒液注射,翡翠,真菌孢子",1,100
"真菌孢子,彩虹药水,炼金梨缶,碎瓶,翡翠","真菌孢子,翡翠,再生药水,炼金梨缶,碎瓶",1,100
"真菌孢子,碎瓶,炼金梨缶,毒芹,翡翠","真菌孢子,翡翠,再生药水,炼金梨缶,碎瓶",1,100
"真菌孢子,毒芹,炼金梨缶,彩虹药水,翡翠","真菌孢子,翡翠,再生药水,炼金梨缶,碎瓶",1,100
"彩虹药水,炼金梨缶,瓶装闪电,翡翠,真菌孢子","真菌孢子,翡翠,再生药水,炼金梨缶,碎瓶",1,100
"翡翠,真菌孢子,毒芹,炼金梨缶,瓶装闪电","真菌孢子,翡翠,再生药水,炼金梨缶,碎瓶",1,100
"真菌孢子,翡翠,再生药水,炼金梨缶,碎瓶","真菌孢子,瓶装闪电,炼金梨缶,再生药水,翡翠",1,100
"彩虹药水,炼金梨缶,鳄鱼眼泪,真菌孢子,翡翠","真菌孢子,翡翠,再生药水,炼金梨缶,碎瓶",1,100
"真菌孢子,翡翠,彩虹药水,炼金梨缶,黑曜石碎片","真菌孢子,翡翠,再生药水,炼金梨缶,碎瓶",1,100
"真菌孢子,翡翠,再生药水,炼金梨缶,碎瓶","真菌孢子,鳄鱼眼泪,炼金梨缶,黑曜石碎片,翡翠",1,100
"真菌孢子,翡翠,黑曜石碎片,炼金梨缶,毒芹","真菌孢子,翡翠,再生药水,炼金梨缶,碎瓶",1,100
"真菌孢子,倒刺利爪,毒液,翡翠,毒液注射,地刺陷阱","翡翠,真菌孢子,倒刺利爪,毒液,毒液注射,彩虹药水",0.89999999999999991,100
"翡翠,真菌孢子,倒刺利爪,毒液,毒液注射,彩虹药水","翡翠,笔与墨,毒液,毒液注射,真菌孢子,黑玫瑰",1,100
"翡翠,真菌孢子,倒刺利爪,毒液,毒液注射,彩虹药水","毒蜥,毒液注射,翡翠,真菌孢子,笔与墨,毒液",1,100
"地刺陷阱,毒液注射,翡翠,鳄鱼眼泪,倒刺利爪,毒液","翡翠,真菌孢子,倒刺利爪,毒液,毒液注射,彩虹药水",0.93999999999999995,100
"毒液注射,鳄鱼眼泪,翡翠,真菌孢子,倒刺利爪,毒液","翡翠,真菌孢子,倒刺利爪,毒液,毒液注射,彩虹药水",0.41999999999999993,100
"翡翠,真菌孢子,倒刺利爪,毒液,毒液注射,彩虹药水","毒芹,毒液注射,翡翠,真菌孢子,倒刺利爪,毒液",0.43999999999999995,100
"翡翠,真菌孢子,倒刺利爪,毒液,毒液注射,彩虹药水","彩虹药水,笔与墨,毒液,翡翠,毒芹,真菌孢子",0.73999999999999999,100
"毒液注射,真菌孢子,倒刺利爪,毒液,毒蜥,翡翠","翡翠,真菌孢子,倒刺利爪,毒液,毒液注射,彩虹药水",0.28000000000000003,100
"翡翠,真菌孢子,倒刺利爪,毒液,毒液注射,彩虹药水","毒液注射,彩虹药水,真菌孢子,翡翠,笔与墨,毒液",0.93999999999999995,100
"翡翠,和平铸箱,笔与墨,毒液,真菌孢子","和平铸箱,笔与墨,真菌孢子,翡翠,毒蜥",1,100
"翡翠,和平铸箱,笔与墨,毒液,真菌孢子","和平铸箱,真菌孢子,笔与墨,毒液,毒蜥",1,100
"和平铸箱,笔与墨,真菌孢子,翡翠,毒蜥","和平铸箱,真菌孢子,笔与墨,毒液,毒蜥",1,100
"真菌孢子,倒刺利爪,毒液,翡翠,毒液注射,地刺陷阱","翡翠,笔与墨,毒液,毒液注射,真菌孢子,黑玫瑰",1,100
"真菌孢子,倒刺利爪,毒液,翡翠,毒液注射,地刺陷阱","毒蜥,毒液注射,翡翠,真菌孢子,笔与墨,毒液",1,100
"地刺陷阱,毒液注射,翡翠,鳄鱼眼泪,倒刺利爪,毒液","真菌孢子,倒刺利爪,毒液,翡翠,毒液注射,地刺陷阱",1,100
"真菌孢子,倒刺利爪,毒液,翡翠,毒液注射,地刺陷阱","毒液注射,鳄鱼眼泪,翡翠,真菌孢子,倒刺利爪,毒液",1,100
"真菌孢子,倒刺利爪,毒液,翡翠,毒液注射,地刺陷阱","毒芹,毒液注射,翡翠,真菌孢子,倒刺利爪,毒液",1,100
"真菌孢子,倒刺利爪,毒液,翡翠,毒液注射,地刺陷阱","毒液注射,真菌孢子,倒刺利爪,毒液,毒蜥,翡翠",1,100
"真菌孢子,倒刺利爪,毒液,翡翠,毒液注射,地刺陷阱","毒液注射,彩虹药水,真菌孢子,翡翠,笔与墨,毒液",1,100
"火焰药水,蜡烛,香炉,蛇怪之牙,红宝石","蜡烛,手术刀,蛇怪之牙,地刺陷阱,香炉",0.87999999999999989,100
"剧毒药水,翡翠,真菌孢子,地窖,毒液","笔与墨,真菌孢子,翡翠,地窖,毒液",1,100
"剧毒药水,翡翠,真菌孢子,地窖,毒液","真菌孢子,彩虹药水,翡翠,地窖,毒液",0.97999999999999998,100
"笔与墨,真菌孢子,翡翠,地窖,毒液","真菌孢子,彩虹药水,翡翠,地窖,毒液",0.56000000000000005,100
"翡翠,笔与墨,毒液,毒液注射,真菌孢子,黑玫瑰","毒蜥,毒液注射,翡翠,真菌孢子,笔与墨,毒液",0.1399999999999999,100
"毒液注射,鳄鱼眼泪,翡翠,真菌孢子,倒刺利爪,毒液","翡翠,笔与墨,毒液,毒液注射,真菌孢子,黑玫瑰",1,100
"毒芹,毒液注射,翡翠,真菌孢子,倒刺利爪,毒液","翡翠,笔与墨,毒液,毒液注射,真菌孢子,黑玫瑰",0.026000000000000023,1000
"翡翠,笔与墨,毒液,毒液注射,真菌孢子,黑玫瑰","彩虹药水,笔与墨,毒液,翡翠,毒芹,真菌孢子",0.62000000000000011,100
"毒液注射,真菌孢子,倒刺利爪,毒液,毒蜥,翡翠","翡翠,笔与墨,毒液,毒液注射,真菌孢子,黑玫瑰",1,100
"毒液注射,彩虹药水,真菌孢子,翡翠,笔与墨,毒液","翡翠,笔与墨,毒液,毒液注射,真菌孢子,黑玫瑰",0.19999999999999996,100
"真菌孢子,彩虹药水,炼金梨缶,碎瓶,翡翠","真菌孢子,碎瓶,炼金梨缶,毒芹,翡翠",1,100
"真菌孢子,毒芹,炼金梨缶,彩虹药水,翡翠","真菌孢子,彩虹药水,炼金梨缶,碎瓶,翡翠",0.95999999999999996,100
"真菌孢子,彩虹药水,炼金梨缶,碎瓶,翡翠","彩虹药水,炼金梨缶,瓶装闪电,翡翠,真菌孢子",0.39999999999999991,100
"真菌孢子,彩虹药水,炼金梨缶,碎瓶,翡翠","翡翠,真菌孢子,毒芹,炼金梨缶,瓶装闪电",0.058000000000000052,1000
"真菌孢子,彩虹药水,炼金梨缶,碎瓶,翡翠","真菌孢子,瓶装闪电,炼金梨缶,再生药水,翡翠",1,100
"彩虹药水,炼金梨缶,鳄鱼眼泪,真菌孢子,翡翠","真菌孢子,彩虹药水,炼金梨缶,碎瓶,翡翠",0.62000000000000011,100
"真菌孢子,彩虹药水,炼金梨缶,碎瓶,翡翠","真菌孢子,翡翠,彩虹药水,炼金梨缶,黑曜石碎片",0.37999999999999989,100
"真菌孢子,彩虹药水,炼金梨缶,碎瓶,翡翠","真菌孢子,鳄鱼眼泪,炼金梨缶,黑曜石碎片,翡翠",1,100
"真菌孢子,彩虹药水,炼金梨缶,碎瓶,翡翠","真菌孢子,翡翠,黑曜石碎片,炼金梨缶,毒芹",0.45999999999999996,100
"红宝石,瓶装闪电,火焰药水,彩虹药水,萤火虫,香炉","红宝石,鳄鱼眼泪,彩虹药水,萤火虫,昏睡药水,香炉",0.97999999999999998,100
"红宝石,鳄鱼眼泪,彩虹药水,萤火虫,昏睡药水,香炉","香炉,火焰药水,彩虹药水,鳄鱼眼泪,红宝石,萤火虫",1,100
"红宝石,鳄鱼眼泪,彩虹药水,萤火虫,昏睡药水,香炉","红宝石,彩虹药水,鳄鱼眼泪,碎瓶,萤火虫,香炉",0.97999999999999998,100
"红宝石,鳄鱼眼泪,彩虹药水,萤火虫,昏睡药水,香炉","鳄鱼眼泪,彩虹药水,红宝石,萤火虫,香炉,瓶装闪电",0.97999999999999998,100
"毒液注射,鳄鱼眼泪,翡翠,真菌孢子,倒刺利爪,毒液","毒蜥,毒液注射,翡翠,真菌孢子,笔与墨,毒液",1,100
"毒蜥,毒液注射,翡翠,真菌孢子,笔与墨,毒液","毒芹,毒液注射,翡翠,真菌孢子,倒刺利爪,毒液",0.054000000000000048,1000
"毒蜥,毒液注射,翡翠,真菌孢子,笔与墨,毒液","彩虹药水,笔与墨,毒液,翡翠,毒芹,真菌孢子",0.6399999999999999,100
"毒液注射,真菌孢子,倒刺利爪,毒液,毒蜥,翡翠","毒蜥,毒液注射,翡翠,真菌孢子,笔与墨,毒液",1,100
"毒蜥,毒液注射,翡翠,真菌孢子,笔与墨,毒液","毒液注射,彩虹药水,真菌孢子,翡翠,笔与墨,毒液",0.036000000000000032,1000
"真菌孢子,毒芹,炼金梨缶,彩虹药水,翡翠","真菌孢子,碎瓶,炼金梨缶,毒芹,翡翠",1,100
"彩虹药水,炼金梨缶,瓶装闪电,翡翠,真菌孢子","真菌孢子,碎瓶,炼金梨缶,毒芹,翡翠",1,100
"翡翠,真菌孢子,毒芹,炼金梨缶,瓶装闪电","真菌孢子,碎瓶,炼金梨缶,毒芹,翡翠",1,100
"真菌孢子,碎瓶,炼金梨缶,毒芹,翡翠","真菌孢子,瓶装闪电,炼金梨缶,再生药水,翡翠",1,100
"彩虹药水,炼金梨缶,鳄鱼眼泪,真菌孢子,翡翠","真菌孢子,碎瓶,炼金梨缶,毒芹,翡翠",1,100
"真菌孢子,翡翠,彩虹药水,炼金梨缶,黑曜石碎片","真菌孢子,碎瓶,炼金梨缶,毒芹,翡翠",0.54000000000000004,100
"真菌孢子,碎瓶,炼金梨缶,毒芹,翡翠","真菌孢子,鳄鱼眼泪,炼金梨缶,黑曜石碎片,翡翠",1,100
"真菌孢子,翡翠,黑曜石碎片,炼金梨缶,毒芹","真菌孢子,碎瓶,炼金梨缶,毒芹,翡翠",1,100
"地刺陷阱,倒刺利爪,蛇怪之牙,研钵与研杵,手术刀","地刺陷阱,鳄鱼眼泪,蛇怪之牙,研钵与研杵,手术刀",0.085999999999999854,1000
"熏香,蛇怪之牙,研钵与研杵,手术刀,地刺陷阱","地刺陷阱,鳄鱼眼泪,蛇怪之牙,研钵与研杵,手术刀",0.14000000000000012,100
"红宝石,彩虹药水,鳄鱼眼泪,香炉,煅烧釜","香炉,瓶装闪电,红宝石,煅烧釜,鳄鱼眼泪",1,100
"红宝石,彩虹药水,鳄鱼眼泪,香炉,煅烧釜","红宝石,彩虹药水,瓶装闪电,香炉,煅烧釜",0.87999999999999989,100
"鳄鱼眼泪,香炉,毒液注射,折射棱镜,彩虹药水","翡翠,毒液注射,折射棱镜,嗅盐,彩虹药水",0.65999999999999992,100
"翡翠,毒液注射,折射棱镜,嗅盐,彩虹药水","毒液注射,翡翠,倒刺利爪,毒液,折射棱镜",0.12000000000000011,100
"地刺陷阱,倒刺利爪,蛇怪之牙,研钵与研杵,手术刀","熏香,蛇怪之牙,研钵与研杵,手术刀,地刺陷阱",0.16399999999999992,1000
"真菌孢子,翡翠,腐朽圣像,倒刺利爪,毒液","翡翠,真菌孢子,笔与墨,毒蜥,腐朽圣像",1,100
"香炉,火焰药水,彩虹药水,鳄鱼眼泪,红宝石,萤火虫","红宝石,瓶装闪电,火焰药水,彩虹药水,萤火虫,香炉",0.19999999999999996,100
"红宝石,瓶装闪电,火焰药水,彩虹药水,萤火虫,香炉","红宝石,彩虹药水,鳄鱼眼泪,碎瓶,萤火虫,香炉",0.67999999999999994,100
"鳄鱼眼泪,彩虹药水,红宝石,萤火虫,香炉,瓶装闪电","红宝石,瓶装闪电,火焰药水,彩虹药水,萤火虫,香炉",0.060000000000000053,1000
"毒液注射,水蛭,翡翠,倒刺利爪,毒液","水蛭,真菌孢子,毒液注射,倒刺利爪,毒液",1,100
"水蛭,倒刺利爪,毒液,地刺陷阱,翡翠","水蛭,真菌孢子,毒液注射,倒刺利爪,毒液",0.16000000000000014,100
"毒液注射,水蛭,翡翠,倒刺利爪,毒液","水蛭,倒刺利爪,毒液,地刺陷阱,翡翠",1,100
"地刺陷阱,毒液注射,翡翠,鳄鱼眼泪,倒刺利爪,毒液","毒液注射,鳄鱼眼泪,翡翠,真菌孢子,倒刺利爪,毒液",1,100
"地刺陷阱,毒液注射,翡翠,鳄鱼眼泪,倒刺利爪,毒液","毒芹,毒液注射,翡翠,真菌孢子,倒刺利爪,毒液",1,100
"地刺陷阱,毒液注射,翡翠,鳄鱼眼泪,倒刺利爪,毒液","毒液注射,真菌孢子,倒刺利爪,毒液,毒蜥,翡翠",1,100
"彩虹药水,香炉,火焰药水,红宝石,永恒火炬","香炉,红宝石,永恒火炬,火焰药水,鳄鱼眼泪",0.16000000000000014,100
"火焰药水,香炉,红宝石,瓶装闪电,永恒火炬","香炉,红宝石,永恒火炬,火焰药水,鳄鱼眼泪",1,100
"毒液注射,鳄鱼眼泪,翡翠,真菌孢子,倒刺利爪,毒液","毒芹,毒液注射,翡翠,真菌孢子,倒刺利爪,毒液",1,100
"毒液注射,鳄鱼眼泪,翡翠,真菌孢子,倒刺利爪,毒液","毒液注射,真菌孢子,倒刺利爪,毒液,毒蜥,翡翠",1,100
"毒液注射,鳄鱼眼泪,翡翠,真菌孢子,倒刺利爪,毒液","毒液注射,彩虹药水,真菌孢子,翡翠,笔与墨,毒液",0.76000000000000001,100
"毒芹,毒液注射,翡翠,真菌孢子,倒刺利爪,毒液","彩虹药水,笔与墨,毒液,翡翠,毒芹,真菌孢子",1,100
"毒芹,毒液注射,翡翠,真菌孢子,倒刺利爪,毒液","毒液注射,真菌孢子,倒刺利爪,毒液,毒蜥,翡翠",0.0040000000000000036,1000
"毒芹,毒液注射,翡翠,真菌孢子,倒刺利爪,毒液","毒液注射,彩虹药水,真菌孢子,翡翠,笔与墨,毒液",0.73999999999999999,100
"真菌孢子,毒芹,炼金梨缶,彩虹药水,翡翠","彩虹药水,炼金梨缶,瓶装闪电,翡翠,真菌孢子",0.8600000000000001,100
"真菌孢子,毒芹,炼金梨缶,彩虹药水,翡翠","翡翠,真菌孢子,毒芹,炼金梨缶,瓶装闪电",1,100
"真菌孢子,毒芹,炼金梨缶,彩虹药水,翡翠","真菌孢子,瓶装闪电,炼金梨缶,再生药水,翡翠",1,100
"真菌孢子,毒芹,炼金梨缶,彩虹药水,翡翠","彩虹药水,炼金梨缶,鳄鱼眼泪,真菌孢子,翡翠",0.050000000000000044,1000
"真菌孢子,毒芹,炼金梨缶,彩虹药水,翡翠","真菌孢子,翡翠,彩虹药水,炼金梨缶,黑曜石碎片",0.97999999999999998,100
"真菌孢子,毒芹,炼金梨缶,彩虹药水,翡翠","真菌孢子,鳄鱼眼泪,炼金梨缶,黑曜石碎片,翡翠",1,100
"真菌孢子,毒芹,炼金梨缶,彩虹药水,翡翠","真菌孢子,翡翠,黑曜石碎片,炼金梨缶,毒芹",1,100
"毒液注射,彩虹药水,真菌孢子,翡翠,笔与墨,毒液","彩虹药水,笔与墨,毒液,翡翠,毒芹,真菌孢子",0.30000000000000004,100
"火焰药水,香炉,红宝石,瓶装闪电,永恒火炬","彩虹药水,香炉,火焰药水,红宝石,永恒火炬",0.60000000000000009,100
"香炉,瓶装闪电,红宝石,煅烧釜,鳄鱼眼泪","红宝石,彩虹药水,瓶装闪电,香炉,煅烧釜",0.21999999999999997,100
"彩虹药水,炼金梨缶,瓶装闪电,翡翠,真菌孢子","翡翠,真菌孢子,毒芹,炼金梨缶,瓶装闪电",0.03400000000000003,1000
"彩虹药水,炼金梨缶,瓶装闪电,翡翠,真菌孢子","真菌孢子,瓶装闪电,炼金梨缶,再生药水,翡翠",1,100
"彩虹药水,炼金梨缶,鳄鱼眼泪,真菌孢子,翡翠","彩虹药水,炼金梨缶,瓶装闪电,翡翠,真菌孢子",0.54000000000000004,100
"彩虹药水,炼金梨缶,瓶装闪电,翡翠,真菌孢子","真菌孢子,翡翠,彩虹药水,炼金梨缶,黑曜石碎片",0.54000000000000004,100
"彩虹药水,炼金梨缶,瓶装闪电,翡翠,真菌孢子","真菌孢子,鳄鱼眼泪,炼金梨缶,黑曜石碎片,翡翠",1,100
"彩虹药水,炼金梨缶,瓶装闪电,翡翠,真菌孢子","真菌孢子,翡翠,黑曜石碎片,炼金梨缶,毒芹",0.76000000000000001,100
"翡翠,真菌孢子,毒芹,炼金梨缶,瓶装闪电","真菌孢子,瓶装闪电,炼金梨缶,再生药水,翡翠",1,100
"彩虹药水,炼金梨缶,鳄鱼眼泪,真菌孢子,翡翠","翡翠,真菌孢子,毒芹,炼金梨缶,瓶装闪电",1,100
"翡翠,真菌孢子,毒芹,炼金梨缶,瓶装闪电","真菌孢子,翡翠,彩虹药水,炼金梨缶,黑曜石碎片",0.28000000000000003,100
"翡翠,真菌孢子,毒芹,炼金梨缶,瓶装闪电","真菌孢子,鳄鱼眼泪,炼金梨缶,黑曜石碎片,翡翠",1,100
"翡翠,真菌孢子,毒芹,炼金梨缶,瓶装闪电","真菌孢子,翡翠,黑曜石碎片,炼金梨缶,毒芹",1,100
"彩虹药水,炼金梨缶,鳄鱼眼泪,真菌孢子,翡翠","真菌孢子,瓶装闪电,炼金梨缶,再生药水,翡翠",1,100
"真菌孢子,翡翠,彩虹药水,炼金梨缶,黑曜石碎片","真菌孢子,瓶装闪电,炼金梨缶,再生药水,翡翠",1,100
"真菌孢子,瓶装闪电,炼金梨缶,再生药水,翡翠","真菌孢子,鳄鱼眼泪,炼金梨缶,黑曜石碎片,翡翠",1,100
"真菌孢子,翡翠,黑曜石碎片,炼金梨缶,毒芹","真菌孢子,瓶装闪电,炼金梨缶,再生药水,翡翠",1,100
"毒液注射,真菌孢子,倒刺利爪,毒液,毒蜥,翡翠","毒液注射,彩虹药水,真菌孢子,翡翠,笔与墨,毒液",0.73999999999999999,100
"香炉,火焰药水,彩虹药水,鳄鱼眼泪,红宝石,萤火虫","红宝石,彩虹药水,鳄鱼眼泪,碎瓶,萤火虫,香炉",0.60000000000000009,100
"鳄鱼眼泪,彩虹药水,红宝石,萤火虫,香炉,瓶装闪电","香炉,火焰药水,彩虹药水,鳄鱼眼泪,红宝石,萤火虫",0.19999999999999996,100
"红宝石,火焰药水,碎瓶,蜡烛,香炉","瓶装闪电,红宝石,彩虹药水,蜡烛,香炉",0.082000000000000073,1000
"火焰药水,蜡烛,香炉,蛇怪之牙,红宝石","红宝石,火焰药水,碎瓶,蜡烛,香炉",1,100
"鳄鱼眼泪,彩虹药水,红宝石,萤火虫,香炉,瓶装闪电","红宝石,彩虹药水,鳄鱼眼泪,碎瓶,萤火虫,香炉",0.54000000000000004,100
"火焰药水,蜡烛,香炉,蛇怪之牙,红宝石","瓶装闪电,红宝石,彩虹药水,蜡烛,香炉",0.47999999999999998,100
"手术刀,蛇怪之牙,贪婪渡鸦,地刺陷阱,香炉","手术刀,翡翠,蛇怪之牙,贪婪渡鸦,地刺陷阱",0.10000000000000009,100
"颠茄,翡翠,真菌孢子,笔与墨,毒液","翡翠,颠茄,毒液注射,真菌孢子,笔与墨",0.12000000000000011,100
"颠茄,翡翠,真菌孢子,笔与墨,毒液","真菌孢子,颠茄,翡翠,笔与墨,毒蜥",1,100
"翡翠,颠茄,毒液注射,真菌孢子,笔与墨","真菌孢子,颠茄,翡翠,笔与墨,毒蜥",1,100
"彩虹药水,炼金梨缶,鳄鱼眼泪,香炉,红宝石","彩虹药水,炼金梨缶,鳄鱼眼泪,真菌孢子,翡翠",0.8600000000000001,100
"彩虹药水,炼金梨缶,鳄鱼眼泪,真菌孢子,翡翠","真菌孢子,翡翠,彩虹药水,炼金梨缶,黑曜石碎片",0.80000000000000004,100
"彩虹药水,炼金梨缶,鳄鱼眼泪,真菌孢子,翡翠","真菌孢子,鳄鱼眼泪,炼金梨缶,黑曜石碎片,翡翠",1,100
"彩虹药水,炼金梨缶,鳄鱼眼泪,真菌孢子,翡翠","真菌孢子,翡翠,黑曜石碎片,炼金梨缶,毒芹",1,100
"真菌孢子,翡翠,彩虹药水,炼金梨缶,黑曜石碎片","真菌孢子,鳄鱼眼泪,炼金梨缶,黑曜石碎片,翡翠",1,100
"真菌孢子,翡翠,黑曜石碎片,炼金梨缶,毒芹","真菌孢子,翡翠,彩虹药水,炼金梨缶,黑曜石碎片",0.21599999999999997,1000
"真菌孢子,翡翠,黑曜石碎片,炼金梨缶,毒芹","真菌孢子,鳄鱼眼泪,炼金梨缶,黑曜石碎片,翡翠",1,100
