item_rank,item,anchor,alpha_ij
4,马龙鱼,温馨海湾,0
4,马龙鱼,火炮,0
4,马龙鱼,燃烧响炮,0
4,马龙鱼,葡萄弹,0
4,马龙鱼,迷幻蝠鲼,0
4,马龙鱼,靴里剑,0
4,马龙鱼,鹦鹉皮特,0
5,水草,水母,0.93578030273112689
5,水草,雪怪蟹,0.67460482245334097
5,水草,鱼饵,0.66414097503301439
5,水草,珊瑚护甲,0.64715500135652315
5,水草,温馨海湾,0.61612759062909039
5,水草,钓鱼竿,0.59451664977616681
5,水草,海螺壳,0.57633331772189667
5,水草,沙滩充气球,0.56560392185553643
5,水草,迷幻蝠鲼,0.54129760887417322
5,水草,毒须鲶,0.53613195944333847
5,水草,皮皮虾,0.52292287642897251
5,水草,珊瑚,0.51994033028367048
5,水草,马龙鱼,0.48751950422137119
5,水草,飞鱼,0.4723387725906516
5,水草,珍珠,0.46915234287514485
5,水草,食人鱼,0.42113430190506385
5,水草,独角鲸,0.40997963737349252
5,水草,木桶,0.39488325167775928
5,水草,救生圈,0.37946046815623652
5,水草,湿件战服,0.33760217588202607
5,水草,绵鳚,0.32638337849456256
5,水草,渔网,0.2494660790199576
5,水草,弯刀,0.19952309956804082
5,水草,流星索,0.1755782913393153
5,水草,星图,0.17089060379872517
5,水草,藏刃匕首,0.16887707713073499
5,水草,龙涎香,0.1420238708118105
5,水草,弹簧刀,0.13719440277165981
5,水草,鹦鹉皮特,0.097374432783228701
5,水草,淬锋钢,0.083521940083067764
5,水草,狼筅,0.078542580760304417
5,水草,打火机,0.074393902692274319
5,水草,手里剑,0.065627625568261516
5,水草,海底热泉,0.049413741604338077
5,水草,火药角,0.039707470932057384
5,水草,火炮,0.037791759615159876
5,水草,双管霰弹枪,0.03474403706555021
5,水草,抓钩,0.03474403706555021
5,水草,手斧,0.019853735466028692
5,水草,左轮手枪,0.01544179425135565
5,水草,武士刀,0.014629068238126404
5,水草,三花,0
5,水草,刺刀,0
5,水草,填弹杆,0
5,水草,宠物石,0
5,水草,手雷,0
5,水草,步枪,0
5,水草,燃烧响炮,0
5,水草,舱底蠕虫,0
5,水草,葡萄弹,0
5,水草,迷你弯刀,0
5,水草,铲子,0
5,水草,靴里剑,0
5,水草,鲨齿爪,0
6,靴里剑,手斧,0.94814517776306984
6,靴里剑,三花,0.87528401486507268
6,靴里剑,葡萄弹,0.74339292514172906
6,靴里剑,宠物石,0.54101429144928181
6,靴里剑,迷你弯刀,0.47979166523014571
6,靴里剑,鲨齿爪,0.46253443105313524
6,靴里剑,舱底蠕虫,0.44892504573210634
6,靴里剑,手雷,0.35081898879621232
6,靴里剑,武士刀,0.34699917653403484
6,靴里剑,步枪,0.333542755829282
6,靴里剑,抓钩,0.30574752617684187
6,靴里剑,弹簧刀,0.29430243161407238
6,靴里剑,刺刀,0.2764081170992661
6,靴里剑,手里剑,0.26339289051598064
6,靴里剑,狼筅,0.25397687913413897
6,靴里剑,铲子,0.24797704886000543
6,靴里剑,火药角,0.23017834917028498
6,靴里剑,藏刃匕首,0.16985973676491214
6,靴里剑,独角鲸,0.15360521650032724
6,靴里剑,左轮手枪,0.10588658915215302
6,靴里剑,飞鱼,0.10323942442334921
6,靴里剑,打火机,0.092650765508133892
6,靴里剑,火炮,0.085838209220771108
6,靴里剑,食人鱼,0.083175119035711106
6,靴里剑,弯刀,0.069488074131100419
6,靴里剑,海底热泉,0.069488074131100419
6,靴里剑,绵鳚,0.069488074131100419
6,靴里剑,沙滩充气球,0.065586989267600052
6,靴里剑,星图,0.062675517843737635
6,靴里剑,填弹杆,0.046325382754066946
6,靴里剑,鹦鹉皮特,0.036822740137848087
6,靴里剑,水草,0.031791929341026343
6,靴里剑,龙涎香,0.029339409077575734
6,靴里剑,渔网,0.025268390593127427
6,靴里剑,救生圈,0.019853735466028692
6,靴里剑,珊瑚,0.019853735466028692
6,靴里剑,双管霰弹枪,0.017372018532775105
6,靴里剑,雪怪蟹,0.01544179425135565
6,靴里剑,毒须鲶,0.014629068238126404
6,靴里剑,淬锋钢,0.014629068238126404
6,靴里剑,马龙鱼,0.014629068238126404
6,靴里剑,木桶,0
6,靴里剑,水母,0
6,靴里剑,流星索,0
6,靴里剑,海螺壳,0
6,靴里剑,温馨海湾,0
6,靴里剑,湿件战服,0
6,靴里剑,燃烧响炮,0
6,靴里剑,珊瑚护甲,0
6,靴里剑,珍珠,0
6,靴里剑,皮皮虾,0
6,靴里剑,迷幻蝠鲼,0
6,靴里剑,钓鱼竿,0
6,靴里剑,鱼饵,0
7,弹簧刀,武士刀,0.95757570210943344
7,弹簧刀,独角鲸,0.58203066104045997
7,弹簧刀,左轮手枪,0.49773214541942684
7,弹簧刀,藏刃匕首,0.49537523998106209
7,弹簧刀,珍珠,0.48653684458719404
7,弹簧刀,鱼饵,0.45553293041499165
7,弹簧刀,水草,0.40954847039114939
7,弹簧刀,海螺壳,0.39376575340956904
7,弹簧刀,双管霰弹枪,0.36880767638512918
7,弹簧刀,龙涎香,0.36842304402057952
7,弹簧刀,淬锋钢,0.33641051761881952
7,弹簧刀,飞鱼,0.31076610930853243
7,弹簧刀,雪怪蟹,0.27795229652440168
7,弹簧刀,沙滩充气球,0.26650720196163219
7,弹簧刀,湿件战服,0.2115525812435724
7,弹簧刀,星图,0.20769213268073347
7,弹簧刀,弯刀,0.17603645446545441
7,弹簧刀,葡萄弹,0.16368301906436988
7,弹簧刀,抓钩,0.13897614826220084
7,弹簧刀,马龙鱼,0.1318167709274814
7,弹簧刀,迷你弯刀,0.13009711656767137
7,弹簧刀,救生圈,0.11272509803489625
7,弹簧刀,手斧,0.10075770749009562
7,弹簧刀,刺刀,0.091600473429499188
7,弹簧刀,鲨齿爪,0.090869020017592866
7,弹簧刀,珊瑚,0.082131768822623963
7,弹簧刀,三花,0.06977833342153944
7,弹簧刀,宠物石,0.055590459304880345
7,弹簧刀,食人鱼,0.054046279879744773
7,弹簧刀,靴里剑,0.049176175538932609
7,弹簧刀,手里剑,0.037060306203253561
7,弹簧刀,铲子,0.032001086770901507
7,弹簧刀,手雷,0.0308835885027113
7,弹簧刀,木桶,0.02138094588649244
7,弹簧刀,填弹杆,0.018530153101626781
7,弹簧刀,步枪,0.017372018532775105
7,弹簧刀,火药角,0.01544179425135565
7,弹簧刀,水母,0.013897614826220086
7,弹簧刀,打火机,0
7,弹簧刀,毒须鲶,0
7,弹簧刀,流星索,0
7,弹簧刀,海底热泉,0
7,弹簧刀,渔网,0
7,弹簧刀,温馨海湾,0
7,弹簧刀,火炮,0
7,弹簧刀,燃烧响炮,0
7,弹簧刀,狼筅,0
7,弹簧刀,珊瑚护甲,0
7,弹簧刀,皮皮虾,0
7,弹簧刀,绵鳚,0
7,弹簧刀,舱底蠕虫,0
7,弹簧刀,迷幻蝠鲼,0
7,弹簧刀,钓鱼竿,0
7,弹簧刀,鹦鹉皮特,0
8,葡萄弹,鲨齿爪,0.73534113242495081
8,葡萄弹,狼筅,0.64918795306933519
8,葡萄弹,左轮手枪,0.61984608795160945
8,葡萄弹,靴里剑,0.60352436149746924
8,葡萄弹,手雷,0.56173573145296407
8,葡萄弹,火药角,0.49850872095739229
8,葡萄弹,手斧,0.49436699669482304
8,葡萄弹,抓钩,0.49112321718812585
8,葡萄弹,双管霰弹枪,0.38141231800848452
8,葡萄弹,填弹杆,0.34347860715300499
8,葡萄弹,手里剑,0.32427767927846862
8,葡萄弹,迷你弯刀,0.32427767927846862
8,葡萄弹,打火机,0.27795229652440168
8,葡萄弹,海底热泉,0.27795229652440168
8,葡萄弹,刺刀,0.21867686359135696
8,葡萄弹,步枪,0.21822318629061552
8,葡萄弹,鹦鹉皮特,0.19311575766764064
8,葡萄弹,火炮,0.15634816679497596
8,葡萄弹,燃烧响炮,0.13897614826220084
8,葡萄弹,绵鳚,0.13897614826220084
8,葡萄弹,流星索,0.11130124427925175
8,葡萄弹,三花,0.092650765508133892
8,葡萄弹,铲子,0.092650765508133892
8,葡萄弹,马龙鱼,0.069488074131100419
8,葡萄弹,武士刀,0.046325382754066946
8,葡萄弹,毒须鲶,0.039707470932057384
8,葡萄弹,迷幻蝠鲼,0.039707470932057384
8,葡萄弹,皮皮虾,0.025268390593127427
8,葡萄弹,舱底蠕虫,0.025268390593127427
8,葡萄弹,独角鲸,0.01544179425135565
8,葡萄弹,弯刀,0.014629068238126404
8,葡萄弹,宠物石,0
8,葡萄弹,弹簧刀,0
8,葡萄弹,救生圈,0
8,葡萄弹,星图,0
8,葡萄弹,木桶,0
8,葡萄弹,水母,0
8,葡萄弹,水草,0
8,葡萄弹,沙滩充气球,0
8,葡萄弹,海螺壳,0
8,葡萄弹,淬锋钢,0
8,葡萄弹,渔网,0
8,葡萄弹,温馨海湾,0
8,葡萄弹,湿件战服,0
8,葡萄弹,珊瑚,0
8,葡萄弹,珊瑚护甲,0
8,葡萄弹,珍珠,0
8,葡萄弹,藏刃匕首,0
8,葡萄弹,钓鱼竿,0
8,葡萄弹,雪怪蟹,0
8,葡萄弹,飞鱼,0
8,葡萄弹,食人鱼,0
8,葡萄弹,鱼饵,0
8,葡萄弹,龙涎香,0
9,毒须鲶,珊瑚护甲,0.73743900502792725
9,毒须鲶,沙滩充气球,0.73349279803836764
9,毒须鲶,钓鱼竿,0.70351755037397135
9,毒须鲶,雪怪蟹,0.6705958950996237
9,毒须鲶,水母,0.6218179920821062
9,毒须鲶,手里剑,0.51106824045468857
9,毒须鲶,海螺壳,0.32535146791233394
9,毒须鲶,舱底蠕虫,0.31477503666224976
9,毒须鲶,星图,0.29973625627184985
9,毒须鲶,皮皮虾,0.29834055563759271
9,毒须鲶,珍珠,0.27795229652440168
9,毒须鲶,绵鳚,0.27795229652440168
9,毒须鲶,救生圈,0.26511703070118842
9,毒须鲶,温馨海湾,0.26496302253649667
9,毒须鲶,鱼饵,0.26316763688909023
9,毒须鲶,抓钩,0.24817169332535866
9,毒须鲶,木桶,0.24432575772704168
9,毒须鲶,湿件战服,0.19547353591366201
9,毒须鲶,迷幻蝠鲼,0.15287376308842093
9,毒须鲶,食人鱼,0.12580998684788708
9,毒须鲶,狼筅,0.10788198983788015
9,毒须鲶,宠物石,0.095268733567134736
9,毒须鲶,流星索,0.08355113675287075
9,毒须鲶,鹦鹉皮特,0.08331137016145837
9,毒须鲶,渔网,0.061088416818549825
9,毒须鲶,珊瑚,0.046325382754066946
9,毒须鲶,弯刀,0.041618525682798113
9,毒须鲶,马龙鱼,0.039707470932057384
9,毒须鲶,淬锋钢,0.03474403706555021
9,毒须鲶,铲子,0.02138094588649244
9,毒须鲶,藏刃匕首,0.017372018532775105
9,毒须鲶,左轮手枪,0.01544179425135565
9,毒须鲶,海底热泉,0.01544179425135565
9,毒须鲶,飞鱼,0.01544179425135565
9,毒须鲶,三花,0
9,毒须鲶,刺刀,0
9,毒须鲶,双管霰弹枪,0
9,毒须鲶,填弹杆,0
9,毒须鲶,弹簧刀,0
9,毒须鲶,手斧,0
9,毒须鲶,手雷,0
9,毒须鲶,打火机,0
9,毒须鲶,步枪,0
9,毒须鲶,武士刀,0
9,毒须鲶,水草,0
9,毒须鲶,火炮,0
9,毒须鲶,火药角,0
9,毒须鲶,燃烧响炮,0
9,毒须鲶,独角鲸,0
9,毒须鲶,葡萄弹,0
9,毒须鲶,迷你弯刀,0
9,毒须鲶,靴里剑,0
9,毒须鲶,鲨齿爪,0
9,毒须鲶,龙涎香,0
10,打火机,海底热泉,1
10,打火机,燃烧响炮,1
10,打火机,鹦鹉皮特,0.93985132121557513
10,打火机,火炮,0.92124684931808609
10,打火机,绵鳚,0.65802634846320307
10,打火机,迷幻蝠鲼,0.55167711035951339
10,打火机,皮皮虾,0.53887798307165069
10,打火机,手里剑,0.51106824045468857
10,打火机,毒须鲶,0.51019342331072837
10,打火机,流星索,0.46282714638372413
10,打火机,钓鱼竿,0.24797704886000543
10,打火机,抓钩,0.20846422239330126
10,打火机,宠物石,0.095268733567134736
10,打火机,木桶,0.075444194770909037
10,打火机,海螺壳,0.055590459304880345
10,打火机,食人鱼,0.055590459304880345
10,打火机,渔网,0.046325382754066946
10,打火机,淬锋钢,0.039707470932057384
10,打火机,沙滩充气球,0.0308835885027113
10,打火机,水母,0.017372018532775105
10,打火机,马龙鱼,0.016350135089670689
10,打火机,温馨海湾,0.014629068238126404
10,打火机,救生圈,0.013897614826220086
10,打火机,珊瑚,0.013897614826220086
10,打火机,鱼饵,0.013897614826220086
10,打火机,三花,0
10,打火机,刺刀,0
10,打火机,双管霰弹枪,0
10,打火机,填弹杆,0
10,打火机,左轮手枪,0
10,打火机,弯刀,0
10,打火机,弹簧刀,0
10,打火机,手斧,0
10,打火机,手雷,0
10,打火机,星图,0
10,打火机,步枪,0
10,打火机,武士刀,0
10,打火机,水草,0
10,打火机,湿件战服,0
10,打火机,火药角,0
10,打火机,独角鲸,0
10,打火机,狼筅,0
10,打火机,珊瑚护甲,0
10,打火机,珍珠,0
10,打火机,舱底蠕虫,0
10,打火机,葡萄弹,0
10,打火机,藏刃匕首,0
10,打火机,迷你弯刀,0
10,打火机,铲子,0
10,打火机,雪怪蟹,0
10,打火机,靴里剑,0
10,打火机,飞鱼,0
10,打火机,鲨齿爪,0
10,打火机,龙涎香,0
11,燃烧响炮,海底热泉,0.98146984689837324
11,燃烧响炮,打火机,0.94023516554585218
11,燃烧响炮,鹦鹉皮特,0.93985132121557513
11,燃烧响炮,火炮,0.92124684931808609
11,燃烧响炮,绵鳚,0.67539836699597822
11,燃烧响炮,手里剑,0.51106824045468857
11,燃烧响炮,毒须鲶,0.51019342331072837
11,燃烧响炮,迷幻蝠鲼,0.48867763879022286
11,燃烧响炮,流星索,0.43810576261703316
11,燃烧响炮,皮皮虾,0.30883588502711296
11,燃烧响炮,抓钩,0.20846422239330126
11,燃烧响炮,钓鱼竿,0.14824122481301424
11,燃烧响炮,飞鱼,0.13897614826220084
11,燃烧响炮,食人鱼,0.13897614826220084
11,燃烧响炮,马龙鱼,0.11981015657375355
11,燃烧响炮,宠物石,0.081371118740914655
11,燃烧响炮,木桶,0.0308835885027113
11,燃烧响炮,渔网,0.0308835885027113
11,燃烧响炮,龙涎香,0.0308835885027113
11,燃烧响炮,填弹杆,0.013897614826220086
11,燃烧响炮,左轮手枪,0.013897614826220086
11,燃烧响炮,三花,0
11,燃烧响炮,刺刀,0
11,燃烧响炮,双管霰弹枪,0
11,燃烧响炮,弯刀,0
11,燃烧响炮,弹簧刀,0
11,燃烧响炮,手斧,0
11,燃烧响炮,手雷,0
11,燃烧响炮,救生圈,0
11,燃烧响炮,星图,0
11,燃烧响炮,步枪,0
11,燃烧响炮,武士刀,0
11,燃烧响炮,水母,0
11,燃烧响炮,水草,0
11,燃烧响炮,沙滩充气球,0
11,燃烧响炮,海螺壳,0
11,燃烧响炮,淬锋钢,0
11,燃烧响炮,温馨海湾,0
11,燃烧响炮,湿件战服,0
11,燃烧响炮,火药角,0
11,燃烧响炮,独角鲸,0
11,燃烧响炮,狼筅,0
11,燃烧响炮,珊瑚,0
11,燃烧响炮,珊瑚护甲,0
11,燃烧响炮,珍珠,0
11,燃烧响炮,舱底蠕虫,0
11,燃烧响炮,葡萄弹,0
11,燃烧响炮,藏刃匕首,0
11,燃烧响炮,迷你弯刀,0
11,燃烧响炮,铲子,0
11,燃烧响炮,雪怪蟹,0
11,燃烧响炮,靴里剑,0
11,燃烧响炮,鱼饵,0
11,燃烧响炮,鲨齿爪,0
12,舱底蠕虫,左轮手枪,0.71096964303927968
12,舱底蠕虫,淬锋钢,0.51218020934906539
12,舱底蠕虫,刺刀,0.47244458529562072
12,舱底蠕虫,双管霰弹枪,0.43060546255208892
12,舱底蠕虫,弯刀,0.39917038139754352
12,舱底蠕虫,珊瑚,0.37472008739061285
12,舱底蠕虫,藏刃匕首,0.3610160734813303
12,舱底蠕虫,星图,0.27795229652440168
12,舱底蠕虫,靴里剑,0.27729050534220073
12,舱底蠕虫,鲨齿爪,0.26533762776192205
12,舱底蠕虫,铲子,0.26062848539126243
12,舱底蠕虫,火药角,0.25138936143582952
12,舱底蠕虫,宠物石,0.22439990399115778
12,舱底蠕虫,马龙鱼,0.22325873842697794
12,舱底蠕虫,葡萄弹,0.2221242711541159
12,舱底蠕虫,弹簧刀,0.20919567580520759
12,舱底蠕虫,龙涎香,0.18815232380113345
12,舱底蠕虫,手里剑,0.17473188283088534
12,舱底蠕虫,飞鱼,0.16192826971762495
12,舱底蠕虫,手斧,0.14872288449438392
12,舱底蠕虫,沙滩充气球,0.14410257388410838
12,舱底蠕虫,三花,0.14097050539951234
12,舱底蠕虫,温馨海湾,0.14079361797310361
12,舱底蠕虫,武士刀,0.13897614826220084
12,舱底蠕虫,鱼饵,0.11325962168205857
12,舱底蠕虫,食人鱼,0.10286340670618956
12,舱底蠕虫,珍珠,0.1018314961239609
12,舱底蠕虫,独角鲸,0.096029383648844044
12,舱底蠕虫,绵鳚,0.079463149263750629
12,舱底蠕虫,手雷,0.077595016113062132
12,舱底蠕虫,迷你弯刀,0.061862791830508392
12,舱底蠕虫,海底热泉,0.055590459304880345
12,舱底蠕虫,火炮,0.043798543694754208
12,舱底蠕虫,填弹杆,0.042640409125902529
12,舱底蠕虫,步枪,0.03773108097616313
12,舱底蠕虫,打火机,0.0308835885027113
12,舱底蠕虫,狼筅,0.028526683064346491
12,舱底蠕虫,抓钩,0.025268390593127427
12,舱底蠕虫,燃烧响炮,0.025268390593127427
12,舱底蠕虫,水草,0.019853735466028692
12,舱底蠕虫,皮皮虾,0.013897614826220086
12,舱底蠕虫,救生圈,0
12,舱底蠕虫,木桶,0
12,舱底蠕虫,毒须鲶,0
12,舱底蠕虫,水母,0
12,舱底蠕虫,流星索,0
12,舱底蠕虫,海螺壳,0
12,舱底蠕虫,渔网,0
12,舱底蠕虫,湿件战服,0
12,舱底蠕虫,珊瑚护甲,0
12,舱底蠕虫,迷幻蝠鲼,0
12,舱底蠕虫,钓鱼竿,0
12,舱底蠕虫,雪怪蟹,0
12,舱底蠕虫,鹦鹉皮特,0
13,鲨齿爪,迷你弯刀,0.97066059092242429
13,鲨齿爪,三花,0.95603152268429792
13,鲨齿爪,宠物石,0.87946287583973781
13,鲨齿爪,手斧,0.7463595458307748
13,鲨齿爪,刺刀,0.73969792437444015
13,鲨齿爪,靴里剑,0.67442793502693232
13,鲨齿爪,舱底蠕虫,0.62831092166846791
13,鲨齿爪,葡萄弹,0.34954606987159603
13,鲨齿爪,藏刃匕首,0.32627203641578012
13,鲨齿爪,独角鲸,0.29676822309106976
13,鲨齿爪,左轮手枪,0.25148064923636343
13,鲨齿爪,飞鱼,0.16192826971762495
13,鲨齿爪,铲子,0.11581345688516737
13,鲨齿爪,武士刀,0.11426927746003181
