from_sig,to_sig,weight,games
"靴里剑,三花,手斧,独角鲸,鲨齿爪","鲨齿爪,手斧,宠物石,淬锋钢,靴里剑",0.78000000000000003,100
"靴里剑,鲨齿爪,左轮手枪,葡萄弹,手斧","靴里剑,三花,手斧,独角鲸,鲨齿爪",1,100
"鲨齿爪,左轮手枪,刺刀,手斧,靴里剑","靴里剑,三花,手斧,独角鲸,鲨齿爪",0.93999999999999995,100
"手斧,左轮手枪,鲨齿爪,迷你弯刀,靴里剑","靴里剑,三花,手斧,独角鲸,鲨齿爪",0.21999999999999997,100
"流星索,手斧,鲨齿爪,葡萄弹,靴里剑","靴里剑,三花,手斧,独角鲸,鲨齿爪",1,100
"舱底蠕虫,鲨齿爪,葡萄弹,左轮手枪,淬锋钢","舱底蠕虫,鲨齿爪,手斧,左轮手枪,刺刀",1,100
"舱底蠕虫,鲨齿爪,手斧,左轮手枪,淬锋钢","舱底蠕虫,鲨齿爪,手斧,左轮手枪,刺刀",1,100
"靴里剑,鲨齿爪,左轮手枪,葡萄弹,手斧","舱底蠕虫,鲨齿爪,手斧,左轮手枪,刺刀",1,100
"鲨齿爪,左轮手枪,刺刀,手斧,靴里剑","舱底蠕虫,鲨齿爪,手斧,左轮手枪,刺刀",1,100
"手斧,左轮手枪,葡萄弹,鲨齿爪,迷你弯刀","舱底蠕虫,鲨齿爪,手斧,左轮手枪,刺刀",1,100
"手斧,左轮手枪,鲨齿爪,迷你弯刀,靴里剑","舱底蠕虫,鲨齿爪,手斧,左轮手枪,刺刀",1,100
"舱底蠕虫,鲨齿爪,手斧,左轮手枪,刺刀","舱底蠕虫,鲨齿爪,葡萄弹,手斧,左轮手枪",0.12000000000000011,100
"鲨齿爪,左轮手枪,流星索,葡萄弹,手斧","舱底蠕虫,鲨齿爪,手斧,左轮手枪,刺刀",0.64000000000000012,100
"珊瑚,水母,雪怪蟹,毒须鲶,绵鳚,水草","雪怪蟹,毒须鲶,绵鳚,水草,救生圈",1,100
"珊瑚,水母,雪怪蟹,毒须鲶,绵鳚,水草","珍珠,水母,雪怪蟹,毒须鲶,绵鳚,水草",0.23999999999999999,100
"葡萄弹,手雷,填弹杆,步枪","淬锋钢,步枪,填弹杆,手雷",0.10000000000000009,100
"绵鳚,步枪,填弹杆,手雷","葡萄弹,手雷,填弹杆,步枪",0.036000000000000032,1000
"葡萄弹,手雷,填弹杆,步枪","手雷,填弹杆,步枪,靴里剑",0.17999999999999994,100
"葡萄弹,手雷,填弹杆,步枪","步枪,填弹杆,手雷,手斧",0.1419999999999999,1000
"独角鲸,鲨齿爪,手斧,靴里剑,淬锋钢","宠物石,鲨齿爪,迷你弯刀,靴里剑,手斧",0.93999999999999995,100
"独角鲸,鲨齿爪,手斧,靴里剑,淬锋钢","鲨齿爪,手斧,宠物石,淬锋钢,靴里剑",1,100
"舱底蠕虫,鲨齿爪,手斧,左轮手枪,淬锋钢","独角鲸,鲨齿爪,手斧,靴里剑,淬锋钢",1,100
"靴里剑,鲨齿爪,左轮手枪,葡萄弹,手斧","独角鲸,鲨齿爪,手斧,靴里剑,淬锋钢",1,100
"鲨齿爪,左轮手枪,刺刀,手斧,靴里剑","独角鲸,鲨齿爪,手斧,靴里剑,淬锋钢",1,100
"独角鲸,鲨齿爪,手斧,靴里剑,淬锋钢","手斧,左轮手枪,鲨齿爪,迷你弯刀,靴里剑",1,100
"流星索,手斧,鲨齿爪,葡萄弹,靴里剑","独角鲸,鲨齿爪,手斧,靴里剑,淬锋钢",1,100
"舱底蠕虫,手斧,葡萄弹,弹簧刀,左轮手枪,淬锋钢","舱底蠕虫,鲨齿爪,葡萄弹,左轮手枪,淬锋钢",1,100
"舱底蠕虫,手斧,葡萄弹,弹簧刀,左轮手枪,淬锋钢","舱底蠕虫,鲨齿爪,手斧,左轮手枪,淬锋钢",1,100
"靴里剑,淬锋钢,流星索,葡萄弹,手斧,左轮手枪","舱底蠕虫,手斧,葡萄弹,弹簧刀,左轮手枪,淬锋钢",0.012000000000000011,1000
"舱底蠕虫,手斧,弹簧刀,马龙鱼,淬锋钢","舱底蠕虫,手斧,葡萄弹,弹簧刀,左轮手枪,淬锋钢",0.19999999999999996,100
"舱底蠕虫,手斧,葡萄弹,弹簧刀,左轮手枪,淬锋钢","舱底蠕虫,手斧,弹簧刀,武士刀,淬锋钢",1,100
"舱底蠕虫,手斧,葡萄弹,弹簧刀,左轮手枪,淬锋钢","舱底蠕虫,靴里剑,淬锋钢,手斧,葡萄弹,左轮手枪",1,100
"舱底蠕虫,鲨齿爪,葡萄弹,手斧,左轮手枪","舱底蠕虫,手斧,葡萄弹,弹簧刀,左轮手枪,淬锋钢",1,100
"绵鳚,步枪,填弹杆,手雷","淬锋钢,步枪,填弹杆,手雷",0.088000000000000078,1000
"淬锋钢,步枪,填弹杆,手雷","手雷,填弹杆,步枪,靴里剑",0.12000000000000011,100
"淬锋钢,步枪,填弹杆,手雷","步枪,填弹杆,手雷,手斧",0.23999999999999999,100
"绵鳚,步枪,填弹杆,手雷","手雷,填弹杆,步枪,靴里剑",0.18399999999999994,1000
"绵鳚,步枪,填弹杆,手雷","步枪,填弹杆,手雷,手斧",0.21999999999999997,100
"宠物石,鲨齿爪,迷你弯刀,靴里剑,手斧","鲨齿爪,手斧,宠物石,淬锋钢,靴里剑",0.67999999999999994,100
"靴里剑,鲨齿爪,左轮手枪,葡萄弹,手斧","宠物石,鲨齿爪,迷你弯刀,靴里剑,手斧",1,100
"鲨齿爪,左轮手枪,刺刀,手斧,靴里剑","宠物石,鲨齿爪,迷你弯刀,靴里剑,手斧",0.95999999999999996,100
"手斧,左轮手枪,葡萄弹,鲨齿爪,迷你弯刀","宠物石,鲨齿爪,迷你弯刀,靴里剑,手斧",1,100
"手斧,左轮手枪,鲨齿爪,迷你弯刀,靴里剑","宠物石,鲨齿爪,迷你弯刀,靴里剑,手斧",0.80000000000000004,100
"流星索,手斧,鲨齿爪,葡萄弹,靴里剑","宠物石,鲨齿爪,迷你弯刀,靴里剑,手斧",1,100
"舱底蠕虫,鲨齿爪,手斧,左轮手枪,淬锋钢","鲨齿爪,手斧,宠物石,淬锋钢,靴里剑",1,100
"靴里剑,鲨齿爪,左轮手枪,葡萄弹,手斧","鲨齿爪,手斧,宠物石,淬锋钢,靴里剑",1,100
"鲨齿爪,左轮手枪,刺刀,手斧,靴里剑","鲨齿爪,手斧,宠物石,淬锋钢,靴里剑",1,100
"手斧,左轮手枪,鲨齿爪,迷你弯刀,靴里剑","鲨齿爪,手斧,宠物石,淬锋钢,靴里剑",0.91999999999999993,100
"流星索,手斧,鲨齿爪,葡萄弹,靴里剑","鲨齿爪,手斧,宠物石,淬锋钢,靴里剑",1,100
"舱底蠕虫,鲨齿爪,手斧,左轮手枪,淬锋钢","舱底蠕虫,鲨齿爪,葡萄弹,左轮手枪,淬锋钢",1,100
"靴里剑,鲨齿爪,左轮手枪,葡萄弹,手斧","舱底蠕虫,鲨齿爪,葡萄弹,左轮手枪,淬锋钢",1,100
"舱底蠕虫,鲨齿爪,葡萄弹,左轮手枪,淬锋钢","舱底蠕虫,靴里剑,淬锋钢,手斧,葡萄弹,左轮手枪",1,100
"舱底蠕虫,鲨齿爪,葡萄弹,左轮手枪,淬锋钢","手斧,左轮手枪,葡萄弹,鲨齿爪,迷你弯刀",1,100
"舱底蠕虫,鲨齿爪,葡萄弹,手斧,左轮手枪","舱底蠕虫,鲨齿爪,葡萄弹,左轮手枪,淬锋钢",1,100
"鲨齿爪,左轮手枪,流星索,葡萄弹,手斧","舱底蠕虫,鲨齿爪,葡萄弹,左轮手枪,淬锋钢",0.19999999999999996,100
"靴里剑,鲨齿爪,左轮手枪,葡萄弹,手斧","舱底蠕虫,鲨齿爪,手斧,左轮手枪,淬锋钢",1,100
"鲨齿爪,左轮手枪,刺刀,手斧,靴里剑","舱底蠕虫,鲨齿爪,手斧,左轮手枪,淬锋钢",1,100
"舱底蠕虫,鲨齿爪,手斧,左轮手枪,淬锋钢","舱底蠕虫,靴里剑,淬锋钢,手斧,葡萄弹,左轮手枪",1,100
"舱底蠕虫,鲨齿爪,手斧,左轮手枪,淬锋钢","手斧,左轮手枪,葡萄弹,鲨齿爪,迷你弯刀",1,100
"舱底蠕虫,鲨齿爪,手斧,左轮手枪,淬锋钢","手斧,左轮手枪,鲨齿爪,迷你弯刀,靴里剑",1,100
"舱底蠕虫,鲨齿爪,葡萄弹,手斧,左轮手枪","舱底蠕虫,鲨齿爪,手斧,左轮手枪,淬锋钢",1,100
"鲨齿爪,左轮手枪,流星索,葡萄弹,手斧","舱底蠕虫,鲨齿爪,手斧,左轮手枪,淬锋钢",0.16000000000000014,100
"打火机,绵鳚,珊瑚,火炮,燃烧响炮","打火机,绵鳚,燃烧响炮,火炮,葡萄弹",1,100
"火药角,火炮,绵鳚,燃烧响炮,打火机","打火机,绵鳚,珊瑚,火炮,燃烧响炮",1,100
"打火机,绵鳚,珊瑚,火炮,燃烧响炮","靴里剑,火炮,打火机,绵鳚,燃烧响炮",1,100
"珊瑚,打火机,绵鳚,海底热泉,燃烧响炮","打火机,绵鳚,珊瑚,火炮,燃烧响炮",1,100
"打火机,绵鳚,珊瑚,火炮,燃烧响炮","燃烧响炮,火炮,鹦鹉皮特,绵鳚,打火机",1,100
"步枪,填弹杆,手雷,手斧","手雷,填弹杆,步枪,靴里剑",0.1160000000000001,1000
"燃烧响炮,流星索,皮皮虾,鹦鹉皮特,绵鳚,打火机","打火机,绵鳚,迷幻蝠鲼,皮皮虾,流星索,燃烧响炮",0.16000000000000014,100
"打火机,绵鳚,迷幻蝠鲼,皮皮虾,流星索,燃烧响炮","流星索,燃烧响炮,皮皮虾,绵鳚,迷幻蝠鲼,鹦鹉皮特",0.76000000000000001,100
"打火机,绵鳚,迷幻蝠鲼,皮皮虾,流星索,燃烧响炮","皮皮虾,迷幻蝠鲼,鹦鹉皮特,绵鳚,打火机,燃烧响炮",0.3600000000000001,100
"靴里剑,手斧,弹簧刀,武士刀,淬锋钢","手斧,弹簧刀,武士刀,刺刀,淬锋钢",1,100
"靴里剑,手斧,弹簧刀,武士刀,淬锋钢","舱底蠕虫,手斧,弹簧刀,武士刀,淬锋钢",1,100
"靴里剑,淬锋钢,流星索,葡萄弹,手斧,左轮手枪","靴里剑,鲨齿爪,左轮手枪,葡萄弹,手斧",0.6399999999999999,100
"靴里剑,火药角,手雷,手斧,流星索,葡萄弹","靴里剑,淬锋钢,流星索,葡萄弹,手斧,左轮手枪",0.30000000000000004,100
"靴里剑,淬锋钢,流星索,葡萄弹,手斧,左轮手枪","靴里剑,火药角,手雷,淬锋钢,手斧,葡萄弹",0.41999999999999993,100
"舱底蠕虫,靴里剑,淬锋钢,手斧,葡萄弹,左轮手枪","靴里剑,淬锋钢,流星索,葡萄弹,手斧,左轮手枪",0.64000000000000012,100
"流星索,手斧,鲨齿爪,葡萄弹,靴里剑","靴里剑,淬锋钢,流星索,葡萄弹,手斧,左轮手枪",0.28000000000000003,100
"靴里剑,淬锋钢,流星索,葡萄弹,手斧,左轮手枪","鲨齿爪,左轮手枪,流星索,葡萄弹,手斧",0.73999999999999999,100
"手斧,弹簧刀,武士刀,刺刀,淬锋钢","舱底蠕虫,手斧,弹簧刀,武士刀,淬锋钢",1,100
"水草,淬锋钢,马龙鱼,弹簧刀,左轮手枪","舱底蠕虫,手斧,弹簧刀,马龙鱼,淬锋钢",0.22399999999999998,1000
"淬锋钢,弹簧刀,马龙鱼,沙滩充气球","水草,淬锋钢,马龙鱼,弹簧刀,左轮手枪",1,100
"水草,淬锋钢,马龙鱼,弹簧刀,左轮手枪","淬锋钢,飞鱼,水母,马龙鱼,水草",0.87999999999999989,100
"水草,淬锋钢,马龙鱼,弹簧刀,左轮手枪","马龙鱼,弹簧刀,飞鱼,淬锋钢,雪怪蟹",0.45999999999999996,100
"救生圈,马龙鱼,水草,淬锋钢","水草,淬锋钢,马龙鱼,弹簧刀,左轮手枪",0.80000000000000004,100
"舱底蠕虫,手斧,弹簧刀,马龙鱼,淬锋钢","舱底蠕虫,手斧,淬锋钢,绵鳚,马龙鱼",0.41999999999999993,100
"舱底蠕虫,手斧,弹簧刀,马龙鱼,淬锋钢","淬锋钢,弹簧刀,马龙鱼,沙滩充气球",0.26000000000000001,100
"舱底蠕虫,手斧,弹簧刀,马龙鱼,淬锋钢","舱底蠕虫,手斧,弹簧刀,武士刀,淬锋钢",0.26000000000000001,100
"舱底蠕虫,手斧,弹簧刀,马龙鱼,淬锋钢","马龙鱼,弹簧刀,飞鱼,淬锋钢,雪怪蟹",1,100
"靴里剑,鲨齿爪,左轮手枪,葡萄弹,手斧","鲨齿爪,左轮手枪,刺刀,手斧,靴里剑",1,100
"靴里剑,鲨齿爪,左轮手枪,葡萄弹,手斧","舱底蠕虫,靴里剑,淬锋钢,手斧,葡萄弹,左轮手枪",1,100
"靴里剑,鲨齿爪,左轮手枪,葡萄弹,手斧","手斧,左轮手枪,葡萄弹,鲨齿爪,迷你弯刀",1,100
"靴里剑,鲨齿爪,左轮手枪,葡萄弹,手斧","手斧,左轮手枪,鲨齿爪,迷你弯刀,靴里剑",1,100
"流星索,手斧,鲨齿爪,葡萄弹,靴里剑","靴里剑,鲨齿爪,左轮手枪,葡萄弹,手斧",1,100
"靴里剑,鲨齿爪,左轮手枪,葡萄弹,手斧","舱底蠕虫,鲨齿爪,葡萄弹,手斧,左轮手枪",1,100
"鲨齿爪,左轮手枪,流星索,葡萄弹,手斧","靴里剑,鲨齿爪,左轮手枪,葡萄弹,手斧",0.71999999999999997,100
"鲨齿爪,左轮手枪,刺刀,手斧,靴里剑","手斧,左轮手枪,葡萄弹,鲨齿爪,迷你弯刀",1,100
"鲨齿爪,左轮手枪,刺刀,手斧,靴里剑","手斧,左轮手枪,鲨齿爪,迷你弯刀,靴里剑",1,100
"流星索,手斧,鲨齿爪,葡萄弹,靴里剑","鲨齿爪,左轮手枪,刺刀,手斧,靴里剑",1,100
"舱底蠕虫,鲨齿爪,葡萄弹,手斧,左轮手枪","鲨齿爪,左轮手枪,刺刀,手斧,靴里剑",1,100
"鲨齿爪,左轮手枪,流星索,葡萄弹,手斧","鲨齿爪,左轮手枪,刺刀,手斧,靴里剑",1,100
"靴里剑,火药角,手雷,手斧,流星索,葡萄弹","靴里剑,火药角,手雷,淬锋钢,手斧,葡萄弹",0.32000000000000006,100
"靴里剑,火药角,手雷,手斧,流星索,葡萄弹","狼筅,火药角,手雷,葡萄弹,手斧",0.84000000000000008,100
"靴里剑,火药角,手雷,手斧,流星索,葡萄弹","狼筅,靴里剑,火药角,手雷,葡萄弹",0.93999999999999995,100
"靴里剑,火药角,手雷,手斧,流星索,葡萄弹","流星索,手斧,鲨齿爪,葡萄弹,靴里剑",0.044000000000000039,1000
"打火机,绵鳚,燃烧响炮,火炮,葡萄弹","火药角,火炮,绵鳚,燃烧响炮,打火机",1,100
"打火机,绵鳚,燃烧响炮,火炮,葡萄弹","靴里剑,火炮,打火机,绵鳚,燃烧响炮",1,100
"打火机,绵鳚,燃烧响炮,火炮,葡萄弹","燃烧响炮,葡萄弹,打火机,绵鳚,海底热泉",1,100
"打火机,绵鳚,燃烧响炮,火炮,葡萄弹","燃烧响炮,火炮,鹦鹉皮特,绵鳚,打火机",1,100
"靴里剑,火炮,打火机,绵鳚,燃烧响炮","火药角,火炮,绵鳚,燃烧响炮,打火机",1,100
"火药角,火炮,绵鳚,燃烧响炮,打火机","燃烧响炮,火炮,鹦鹉皮特,绵鳚,打火机",1,100
"淬锋钢,弹簧刀,马龙鱼,沙滩充气球","手斧,弹簧刀,独角鲸,沙滩充气球,淬锋钢",1,100
"淬锋钢,弹簧刀,马龙鱼,沙滩充气球","马龙鱼,弹簧刀,飞鱼,淬锋钢,雪怪蟹",0.8600000000000001,100
"靴里剑,火炮,打火机,绵鳚,燃烧响炮","燃烧响炮,火炮,鹦鹉皮特,绵鳚,打火机",1,100
"珍珠,水母,雪怪蟹,毒须鲶,绵鳚,水草","雪怪蟹,毒须鲶,绵鳚,水草,救生圈",1,100
"救生圈,马龙鱼,水草,淬锋钢","救生圈,藏刃匕首,淬锋钢,马龙鱼",1,100
"毒须鲶,绵鳚,迷幻蝠鲼,皮皮虾,水草,海螺壳","水草,珍珠,皮皮虾,迷幻蝠鲼,绵鳚,海螺壳",0.71999999999999997,100
"燃烧响炮,葡萄弹,打火机,绵鳚,海底热泉","毒须鲶,海底热泉,绵鳚,打火机,燃烧响炮",1,100
"珊瑚,打火机,绵鳚,海底热泉,燃烧响炮","毒须鲶,海底热泉,绵鳚,打火机,燃烧响炮",1,100
