combo_key,representative_signature,cluster_size
"元素深水炸弹,小冰镐,拍立蚌,水母,珍珠,皮皮虾,绵鳚,迷幻蝠鲼,雪怪蟹","小冰镐,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,拍立蚌,皮皮虾,珍珠",1
"减速烙刀,十手,拍立蚌,流星索,炮弹,烈酒杯,皮皮虾,绵鳚,迷幻蝠鲼","拍立蚌,十手,减速烙刀,绵鳚,迷幻蝠鲼,皮皮虾,烈酒杯,炮弹,流星索",2
"大钢弩,小冰镐,拍立蚌,水车,潜水配重,炮弹,迷幻蝠鲼","大钢弩,炮弹,迷幻蝠鲼,潜水配重,水车,拍立蚌,小冰镐",1
"六分仪,吸血章鱼,水车,淬锋钢,烈酒杯,牌桌","烈酒杯,六分仪,牌桌,淬锋钢,水车,吸血章鱼",1
"双管霰弹枪,小冰镐,水车,淬锋钢,火药角,珊瑚,理查森先生","理查森先生,小冰镐,火药角,双管霰弹枪,水车,淬锋钢,珊瑚",1
"加速烙刀,双管霰弹枪,水车,淬锋钢,火药角,珊瑚","火药角,双管霰弹枪,水车,淬锋钢,加速烙刀,珊瑚",1
"六分仪,拍立蚌,水车,消音器,淬锋钢,潜水配重,迷你弯刀","潜水配重,水车,拍立蚌,淬锋钢,六分仪,迷你弯刀,消音器",1
"小冰镐,恶鬼面具,打火机,湿件战服,燃烧响炮,燃烧子弹,绵鳚,蔻森娜纹章","恶鬼面具,小冰镐,绵鳚,湿件战服,打火机,燃烧子弹,燃烧响炮,蔻森娜纹章",1
"六分仪,双管霰弹枪,水车,淬锋钢,火药角,珊瑚","火药角,双管霰弹枪,水车,淬锋钢,珊瑚,六分仪",1
"大钢弩,抛石机,枪套,水母,潜水配重,燃烧响炮,绵鳚","抛石机,绵鳚,潜水配重,水母,枪套,大钢弩,燃烧响炮",1
"六分仪,吸血章鱼,枪套,沙滩充气球,淬锋钢,潜水配重,牌桌","淬锋钢,牌桌,枪套,沙滩充气球,潜水配重,吸血章鱼,六分仪",3
"六分仪,吸血章鱼,沙滩充气球,淬锋钢,潜水配重,烈酒杯,牌桌","牌桌,六分仪,烈酒杯,沙滩充气球,潜水配重,吸血章鱼,淬锋钢",2
"套娃,带刃悬浮板,水车,淬锋钢,深潜器,潜水配重","淬锋钢,水车,套娃,带刃悬浮板,潜水配重,深潜器",1
"元素深水炸弹,小冰镐,拍立蚌,水母,珊瑚,珍珠,绵鳚,雪怪蟹,鱼饵","小冰镐,拍立蚌,珍珠,水母,雪怪蟹,元素深水炸弹,绵鳚,珊瑚,鱼饵",1
"加速烙刀,喷射摩托,打火机,枪套,燃烧响炮,绵鳚,飞鱼","飞鱼,打火机,绵鳚,加速烙刀,喷射摩托,燃烧响炮,枪套",1
"加速烙刀,大钢弩,小冰镐,打火机,枪套,潜水配重,绵鳚,藏刃匕首","枪套,小冰镐,加速烙刀,绵鳚,潜水配重,藏刃匕首,打火机,大钢弩",1
"加速烙刀,大钢弩,套娃,打火机,燃烧响炮,燃烧子弹,篝火","燃烧响炮,大钢弩,套娃,燃烧子弹,打火机,篝火,加速烙刀",1
"喷射摩托,打火机,抛石机,燃烧响炮,绵鳚,飞鱼","飞鱼,打火机,绵鳚,抛石机,喷射摩托,燃烧响炮",1
"喷射摩托,打火机,潜行滑翔机,燃烧响炮,绵鳚,飞鱼","飞鱼,打火机,绵鳚,喷射摩托,燃烧响炮,潜行滑翔机",1
"加速烙刀,毒须鲶,潜水配重,潜行滑翔机,船舵,飞鱼","飞鱼,潜水配重,毒须鲶,船舵,加速烙刀,潜行滑翔机",1
"大钢弩,打火机,枪套,毒须鲶,燃烧响炮,燃烧子弹,篝火,绵鳚","大钢弩,枪套,打火机,绵鳚,燃烧响炮,燃烧子弹,毒须鲶,篝火",3
"填弹杆,套娃,小冰镐,步枪,水车,流星索","流星索,填弹杆,步枪,水车,套娃,小冰镐",1
"填弹杆,小冰镐,步枪,水车,流星索,藏刃匕首","流星索,填弹杆,步枪,水车,小冰镐,藏刃匕首",1
"填弹杆,套娃,水车,淬锋钢,燃烧响炮,连发步枪","淬锋钢,套娃,水车,连发步枪,填弹杆,燃烧响炮",1
"填弹杆,拍立蚌,步枪,水车,流星索,淬锋钢","流星索,填弹杆,步枪,水车,淬锋钢,拍立蚌",1
"元素深水炸弹,小冰镐,弯刀,水母,淬锋钢,珊瑚,绵鳚,雪怪蟹","珊瑚,水母,雪怪蟹,元素深水炸弹,绵鳚,小冰镐,弯刀,淬锋钢",1
"大钢弩,拍立蚌,水车,潜水配重,炮弹,鱼雷","大钢弩,炮弹,鱼雷,潜水配重,水车,拍立蚌",1
"大钢弩,套娃,打火机,毒须鲶,燃烧响炮,燃烧子弹,篝火,绵鳚","燃烧响炮,大钢弩,套娃,燃烧子弹,打火机,绵鳚,毒须鲶,篝火",1
"加速烙刀,套娃,打火机,枪套,燃烧响炮,燃烧子弹,篝火,绵鳚","燃烧响炮,绵鳚,套娃,燃烧子弹,打火机,篝火,加速烙刀,枪套",1
"元素深水炸弹,小冰镐,拍立蚌,水母,水草,理查森先生,绵鳚,迷幻蝠鲼,雪怪蟹","小冰镐,理查森先生,迷幻蝠鲼,水母,雪怪蟹,元素深水炸弹,绵鳚,水草,拍立蚌",1
"带刃悬浮板,淬锋钢,潜水配重,船长舱,鸦巢","淬锋钢,带刃悬浮板,潜水配重,船长舱,鸦巢",1
"加速烙刀,枪套,水母,河豚,潜水配重,燃烧响炮,珍珠,绵鳚","枪套,燃烧响炮,加速烙刀,绵鳚,潜水配重,珍珠,水母,河豚",1
"十手,幽渊鮟鱇,拍立蚌,流星索,炮弹,烈酒杯,皮皮虾,迷幻蝠鲼,锁镰","烈酒杯,炮弹,流星索,锁镰,皮皮虾,迷幻蝠鲼,幽渊鮟鱇,十手,拍立蚌",1
"十手,幽渊鮟鱇,拍立蚌,流星索,火药角,烈酒杯,燃烧响炮,皮皮虾,绵鳚","幽渊鮟鱇,火药角,烈酒杯,绵鳚,十手,皮皮虾,流星索,拍立蚌,燃烧响炮",1
"弯刀,水车,海影宝驹,淬锋钢,珊瑚,迷幻蝠鲼","弯刀,水车,淬锋钢,珊瑚,迷幻蝠鲼,海影宝驹",1
"套娃,小冰镐,恶鬼面具,打火机,枪套,燃烧响炮,燃烧子弹,绵鳚,蔻森娜纹章","恶鬼面具,枪套,小冰镐,绵鳚,打火机,燃烧子弹,套娃,燃烧响炮,蔻森娜纹章",1
"加速烙刀,大钢弩,打火机,枪套,燃烧响炮,篝火,绵鳚","枪套,加速烙刀,绵鳚,篝火,打火机,大钢弩,燃烧响炮",2
"大钢弩,打火机,抛石机,燃烧响炮,篝火,绵鳚","抛石机,绵鳚,篝火,燃烧响炮,打火机,大钢弩",1
"加速烙刀,大钢弩,枪套,流星索,火药角,烈酒杯,皮皮虾,绵鳚","皮皮虾,火药角,烈酒杯,绵鳚,加速烙刀,大钢弩,流星索,枪套",1
"大钢弩,打火机,抛石机,燃烧子弹,篝火,绵鳚","抛石机,绵鳚,篝火,打火机,燃烧子弹,大钢弩",1
"套娃,旗舰,水车,淬锋钢,珊瑚,迷幻蝠鲼","珊瑚,淬锋钢,迷幻蝠鲼,套娃,水车,旗舰",1
"十手,拍立蚌,水车,火药角,烈酒杯,理查森先生,皮皮虾,迷幻蝠鲼","十手,理查森先生,迷幻蝠鲼,皮皮虾,火药角,烈酒杯,水车,拍立蚌",1
"元素深水炸弹,小冰镐,救生圈,水母,水草,珊瑚,绵鳚,雪怪蟹","小冰镐,救生圈,珊瑚,水母,雪怪蟹,元素深水炸弹,绵鳚,水草",1
"元素深水炸弹,小冰镐,救生圈,水母,水草,潜水配重,绵鳚,雪怪蟹","水草,小冰镐,救生圈,潜水配重,水母,雪怪蟹,元素深水炸弹,绵鳚",1
"元素深水炸弹,小冰镐,拍立蚌,救生圈,水母,珊瑚,绵鳚,雪怪蟹","小冰镐,珊瑚,救生圈,拍立蚌,水母,雪怪蟹,元素深水炸弹,绵鳚",1
"六分仪,吸血章鱼,星盘,沙滩充气球,淬锋钢,潜水配重,烈酒杯","烈酒杯,星盘,吸血章鱼,六分仪,潜水配重,沙滩充气球,淬锋钢",1
"六分仪,吸血章鱼,星盘,海影宝驹,淬锋钢,潜水配重,迷幻蝠鲼","星盘,海影宝驹,迷幻蝠鲼,吸血章鱼,六分仪,潜水配重,淬锋钢",1
"大钢弩,打火机,枪套,毒须鲶,潜水配重,燃烧响炮,篝火,绵鳚","枪套,篝火,毒须鲶,燃烧响炮,绵鳚,打火机,大钢弩,潜水配重",1
"大钢弩,打火机,枪套,毒须鲶,燃烧响炮,篝火,绵鳚,鹦鹉皮特","枪套,篝火,毒须鲶,鹦鹉皮特,燃烧响炮,绵鳚,打火机,大钢弩",1
"套娃,拍立蚌,毒须鲶,水车,潜水配重,炮弹,鱼雷","套娃,水车,拍立蚌,毒须鲶,潜水配重,炮弹,鱼雷",1
"加速烙刀,大钢弩,小冰镐,标枪,烈酒杯,燃烧响炮,绵鳚","标枪,小冰镐,绵鳚,加速烙刀,燃烧响炮,烈酒杯,大钢弩",1
"加速烙刀,小冰镐,枪套,标枪,燃烧响炮,珊瑚,绵鳚,藏刃匕首","燃烧响炮,珊瑚,枪套,藏刃匕首,标枪,小冰镐,绵鳚,加速烙刀",1
"填弹杆,套娃,步枪,水车,流星索,淬锋钢","流星索,填弹杆,步枪,套娃,水车,淬锋钢",1
"小冰镐,弹簧刀,武士刀,水车,淬锋钢,码头缆索","小冰镐,弹簧刀,武士刀,水车,淬锋钢,码头缆索",1
"加速烙刀,小冰镐,武士刀,水车,淬锋钢,珊瑚","小冰镐,加速烙刀,珊瑚,武士刀,水车,淬锋钢",1
"小冰镐,武士刀,水车,淬锋钢,理查森先生,盐钳海盗,迷幻蝠鲼","武士刀,水车,淬锋钢,盐钳海盗,迷幻蝠鲼,理查森先生,小冰镐",1
"加速烙刀,大钢弩,打火机,燃烧响炮,燃烧子弹,篝火,绵鳚","加速烙刀,绵鳚,篝火,打火机,燃烧子弹,燃烧响炮,大钢弩",3
"大钢弩,打火机,毒须鲶,燃烧响炮,燃烧子弹,珊瑚,篝火,绵鳚","篝火,毒须鲶,燃烧子弹,打火机,绵鳚,珊瑚,燃烧响炮,大钢弩",1
"元素深水炸弹,小冰镐,毒须鲶,水草,水车,潜水配重,雪怪蟹","水草,毒须鲶,雪怪蟹,元素深水炸弹,潜水配重,水车,小冰镐",1
"加速烙刀,小冰镐,拍立蚌,毒须鲶,水草,水车,潜水配重","水草,毒须鲶,潜水配重,水车,拍立蚌,小冰镐,加速烙刀",1
"六分仪,吸血章鱼,沙滩充气球,淬锋钢,潜水配重,牌桌,集成式HUD","淬锋钢,牌桌,沙滩充气球,集成式HUD,吸血章鱼,六分仪,潜水配重",2
"加速烙刀,打火机,枪套,水母,河豚,潜水配重,燃烧响炮,绵鳚","枪套,燃烧响炮,加速烙刀,绵鳚,潜水配重,水母,打火机,河豚",1
"加速烙刀,枪套,水母,河豚,潜水配重,燃烧响炮,燃烧子弹,绵鳚","枪套,燃烧响炮,加速烙刀,绵鳚,潜水配重,水母,河豚,燃烧子弹",1
"元素深水炸弹,小冰镐,流星索,燃烧响炮,珊瑚,绵鳚,雪怪蟹,风暴瓶","燃烧响炮,珊瑚,元素深水炸弹,绵鳚,风暴瓶,雪怪蟹,流星索,小冰镐",1
"元素深水炸弹,小冰镐,流星索,潜水配重,珊瑚,绵鳚,雪怪蟹,风暴瓶","珊瑚,潜水配重,元素深水炸弹,绵鳚,风暴瓶,雪怪蟹,流星索,小冰镐",1
"小冰镐,毒须鲶,流星索,燃烧响炮,篝火,绵鳚,雪怪蟹,风暴瓶","篝火,风暴瓶,雪怪蟹,毒须鲶,绵鳚,小冰镐,燃烧响炮,流星索",1
"加速烙刀,打火机,海底热泉,燃烧响炮,燃烧子弹,篝火,绵鳚","打火机,加速烙刀,绵鳚,海底热泉,燃烧子弹,燃烧响炮,篝火",1
"加速烙刀,打火机,枪套,海底热泉,燃烧响炮,篝火,绵鳚","打火机,加速烙刀,绵鳚,海底热泉,枪套,篝火,燃烧响炮",1
"减速烙刀,十手,大钢弩,拍立蚌,枪套,火药角,烈酒杯,皮皮虾","火药角,烈酒杯,枪套,皮皮虾,减速烙刀,十手,大钢弩,拍立蚌",1
"加速烙刀,打火机,海底热泉,燃烧响炮,珊瑚,篝火,绵鳚","海底热泉,绵鳚,加速烙刀,珊瑚,打火机,篝火,燃烧响炮",1
"加速烙刀,打火机,海影宝驹,燃烧响炮,燃烧子弹,篝火,绵鳚","打火机,绵鳚,加速烙刀,燃烧子弹,燃烧响炮,篝火,海影宝驹",1
"加速烙刀,打火机,枪套,海影宝驹,潜水配重,燃烧响炮,珊瑚,绵鳚","枪套,打火机,珊瑚,潜水配重,绵鳚,加速烙刀,燃烧响炮,海影宝驹",1
"加速烙刀,打火机,枪套,海影宝驹,燃烧响炮,篝火,绵鳚","打火机,绵鳚,加速烙刀,燃烧响炮,篝火,枪套,海影宝驹",1
"海狗沙龙,皮皮虾,盐钳海盗,绵鳚,迷幻蝠鲼,飞鱼,鳐鲨","飞鱼,海狗沙龙,绵鳚,鳐鲨,迷幻蝠鲼,皮皮虾,盐钳海盗",1
"吸血章鱼,海狗沙龙,皮皮虾,绵鳚,迷幻蝠鲼,飞鱼,鳐鲨","飞鱼,海狗沙龙,绵鳚,迷幻蝠鲼,吸血章鱼,皮皮虾,鳐鲨",1
"海狗沙龙,皮皮虾,绵鳚,迷幻蝠鲼,飞鱼,食人鱼,鳐鲨","飞鱼,海狗沙龙,绵鳚,迷幻蝠鲼,皮皮虾,鳐鲨,食人鱼",1
"六分仪,吸血章鱼,拍立蚌,水车,淬锋钢,牌桌","六分仪,牌桌,拍立蚌,淬锋钢,水车,吸血章鱼",1
"减速烙刀,十手,拍立蚌,火药角,烈酒杯,燃烧响炮,皮皮虾,绵鳚,迷幻蝠鲼","拍立蚌,十手,减速烙刀,绵鳚,迷幻蝠鲼,皮皮虾,火药角,烈酒杯,燃烧响炮",1
"小冰镐,带刃悬浮板,淬锋钢,深潜器,潜水配重,船长舱","小冰镐,淬锋钢,带刃悬浮板,潜水配重,深潜器,船长舱",1
"小冰镐,带刃悬浮板,水车,淬锋钢,深潜器,潜水配重","小冰镐,水车,淬锋钢,带刃悬浮板,潜水配重,深潜器",1
"小冰镐,带刃悬浮板,流星索,深潜器,潜水配重,船长舱","流星索,小冰镐,深潜器,带刃悬浮板,潜水配重,船长舱",2
"手雷,拍立蚌,港口,潜水配重,燃烧响炮,绵鳚,鱼雷","燃烧响炮,港口,绵鳚,鱼雷,潜水配重,拍立蚌,手雷",1
"手雷,拍立蚌,流星索,港口,潜水配重,珊瑚,鱼雷","港口,潜水配重,鱼雷,流星索,拍立蚌,手雷,珊瑚",1
"拍立蚌,流星索,港口,潜水配重,燃烧响炮,藏刃匕首,鱼雷","燃烧响炮,港口,鱼雷,潜水配重,拍立蚌,流星索,藏刃匕首",1
"加速烙刀,大钢弩,拍立蚌,枪套,水母,潜水配重,绵鳚,葡萄弹","大钢弩,加速烙刀,绵鳚,潜水配重,水母,拍立蚌,枪套,葡萄弹",1
"减速烙刀,十手,拍立蚌,火药角,烈酒杯,皮皮虾,码头缆索,绵鳚","拍立蚌,码头缆索,皮皮虾,绵鳚,减速烙刀,火药角,烈酒杯,十手",1
"元素深水炸弹,小冰镐,水母,淬锋钢,潜艇,绵鳚,雪怪蟹","小冰镐,淬锋钢,绵鳚,元素深水炸弹,雪怪蟹,水母,潜艇",1
"元素深水炸弹,小冰镐,水母,淬锋钢,潜艇,珊瑚,雪怪蟹","小冰镐,珊瑚,淬锋钢,元素深水炸弹,雪怪蟹,水母,潜艇",1
"减速烙刀,十手,拍立蚌,流星索,炮弹,烈酒杯,燃烧响炮,皮皮虾,绵鳚","流星索,炮弹,烈酒杯,皮皮虾,减速烙刀,绵鳚,十手,拍立蚌,燃烧响炮",1
"元素深水炸弹,小冰镐,毒须鲶,潜艇,船舵,雪怪蟹","潜艇,小冰镐,船舵,毒须鲶,雪怪蟹,元素深水炸弹",1
"吸血章鱼,水车,淬锋钢,潜行滑翔机,牌桌","淬锋钢,牌桌,潜行滑翔机,水车,吸血章鱼",1
"吸血章鱼,小冰镐,水母,潜行滑翔机,雪怪蟹,飞鱼,鳐鲨","鳐鲨,飞鱼,水母,雪怪蟹,小冰镐,吸血章鱼,潜行滑翔机",1
"加速烙刀,打火机,火枪,燃烧子弹,珊瑚,篝火,绵鳚","珊瑚,绵鳚,打火机,燃烧子弹,火枪,篝火,加速烙刀",1
"六分仪,大钢弩,枪套,潜水配重,炮弹,烈酒杯,鱼雷","六分仪,潜水配重,鱼雷,炮弹,烈酒杯,枪套,大钢弩",1
"加速烙刀,打火机,火枪,燃烧响炮,珊瑚,篝火,绵鳚","珊瑚,绵鳚,燃烧响炮,火枪,打火机,篝火,加速烙刀",1
"加速烙刀,打火机,枪套,火枪,燃烧响炮,珊瑚,绵鳚,藏刃匕首","燃烧响炮,火枪,打火机,绵鳚,加速烙刀,枪套,珊瑚,藏刃匕首",1
"加速烙刀,打火机,火炮,燃烧响炮,珊瑚,篝火,绵鳚","燃烧响炮,打火机,绵鳚,加速烙刀,篝火,珊瑚,火炮",1
"加速烙刀,打火机,枪套,火炮,燃烧响炮,燃烧子弹,珊瑚,绵鳚","燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀,珊瑚,火炮,枪套",1
"淬锋钢,深潜器,湿件战服,牌桌,珊瑚,马龙鱼","湿件战服,珊瑚,牌桌,淬锋钢,马龙鱼,深潜器",1
"加速烙刀,打火机,标枪,火炮,燃烧响炮,珊瑚,绵鳚","燃烧响炮,打火机,标枪,绵鳚,加速烙刀,珊瑚,火炮",1
"加速烙刀,大钢弩,小冰镐,枪套,潜水配重,炮弹,烈酒杯,皮皮虾","加速烙刀,小冰镐,烈酒杯,炮弹,潜水配重,皮皮虾,大钢弩,枪套",1
"套娃,毒须鲶,水车,流星索,潜水配重,炮弹,鱼雷","套娃,水车,毒须鲶,潜水配重,流星索,炮弹,鱼雷",1
"加速烙刀,大钢弩,拍立蚌,枪套,火药角,烈酒杯,皮皮虾,绵鳚","皮皮虾,火药角,烈酒杯,绵鳚,加速烙刀,大钢弩,拍立蚌,枪套",1
"加速烙刀,十手,大钢弩,枪套,火药角,烈酒杯,皮皮虾,绵鳚","十手,皮皮虾,火药角,烈酒杯,绵鳚,加速烙刀,大钢弩,枪套",1
"加速烙刀,大钢弩,打火机,拍立蚌,燃烧子弹,篝火,绵鳚","加速烙刀,绵鳚,篝火,打火机,燃烧子弹,拍立蚌,大钢弩",1
"加速烙刀,大钢弩,套娃,打火机,燃烧子弹,篝火,绵鳚","加速烙刀,绵鳚,篝火,打火机,燃烧子弹,套娃,大钢弩",1
"加速烙刀,大钢弩,打火机,流星索,燃烧子弹,篝火,绵鳚","加速烙刀,绵鳚,篝火,打火机,燃烧子弹,流星索,大钢弩",1
"大钢弩,打火机,燃烧响炮,燃烧子弹,狼筅,篝火,绵鳚","打火机,绵鳚,狼筅,篝火,燃烧响炮,燃烧子弹,大钢弩",1
"大钢弩,打火机,枪套,燃烧响炮,狼筅,篝火,绵鳚","打火机,绵鳚,狼筅,枪套,篝火,燃烧响炮,大钢弩",1
"大钢弩,打火机,燃烧响炮,狼筅,篝火,绵鳚,飞鱼","飞鱼,打火机,绵鳚,狼筅,篝火,燃烧响炮,大钢弩",1
"元素深水炸弹,小冰镐,拍立蚌,水母,潜水配重,珊瑚护甲,绵鳚,雪怪蟹","珊瑚护甲,潜水配重,拍立蚌,水母,雪怪蟹,元素深水炸弹,绵鳚,小冰镐",1
"水车,淬锋钢,深潜器,牌桌,马龙鱼","牌桌,淬锋钢,水车,马龙鱼,深潜器",1
"元素深水炸弹,小冰镐,水母,水草,潜水配重,珊瑚护甲,绵鳚,雪怪蟹","珊瑚护甲,水草,潜水配重,水母,雪怪蟹,元素深水炸弹,绵鳚,小冰镐",1
"元素深水炸弹,小冰镐,水母,珊瑚护甲,皮皮虾,绵鳚,迷幻蝠鲼,雪怪蟹","珊瑚护甲,皮皮虾,迷幻蝠鲼,水母,雪怪蟹,元素深水炸弹,绵鳚,小冰镐",1
"减速烙刀,十手,拍立蚌,流星索,火药角,烈酒杯,皮皮虾,码头缆索","码头缆索,十手,减速烙刀,拍立蚌,皮皮虾,火药角,烈酒杯,流星索",1
"减速烙刀,十手,拍立蚌,火药角,烈酒杯,燃烧响炮,皮皮虾,码头缆索","减速烙刀,火药角,烈酒杯,皮皮虾,拍立蚌,燃烧响炮,码头缆索,十手",1
"加速烙刀,大钢弩,燃烧响炮,燃烧子弹,篝火,绵鳚,藏刃匕首","篝火,燃烧响炮,燃烧子弹,藏刃匕首,绵鳚,加速烙刀,大钢弩",1
"加速烙刀,抛石机,燃烧响炮,绵鳚,船舵,藏刃匕首","藏刃匕首,船舵,绵鳚,加速烙刀,抛石机,燃烧响炮",1
"加速烙刀,小冰镐,水车,珊瑚,船舵,藏刃匕首","藏刃匕首,船舵,水车,小冰镐,加速烙刀,珊瑚",1
"加速烙刀,水车,燃烧响炮,珊瑚,船舵,藏刃匕首","藏刃匕首,船舵,水车,燃烧响炮,珊瑚,加速烙刀",1
"小冰镐,带刃悬浮板,手斧,流星索,淬锋钢,潜水配重,船长舱","手斧,小冰镐,流星索,淬锋钢,带刃悬浮板,潜水配重,船长舱",1
"小冰镐,带刃悬浮板,手雷,流星索,淬锋钢,潜水配重,船长舱","小冰镐,流星索,手雷,淬锋钢,带刃悬浮板,潜水配重,船长舱",1
"小冰镐,带刃悬浮板,淬锋钢,湿件战服,潜水配重,船首像,藏刃匕首","湿件战服,船首像,小冰镐,藏刃匕首,潜水配重,带刃悬浮板,淬锋钢",1
"元素深水炸弹,小冰镐,水母,珊瑚,珍珠,绵鳚,船首像,雪怪蟹","珊瑚,绵鳚,元素深水炸弹,雪怪蟹,水母,珍珠,船首像,小冰镐",1
"元素深水炸弹,小冰镐,拍立蚌,水母,水草,绵鳚,船首像,雪怪蟹","水草,绵鳚,元素深水炸弹,雪怪蟹,水母,拍立蚌,船首像,小冰镐",1
"加速烙刀,大钢弩,小冰镐,枪套,潜水配重,燃烧响炮,绵鳚,藏刃匕首","小冰镐,加速烙刀,绵鳚,潜水配重,燃烧响炮,枪套,藏刃匕首,大钢弩",1
"加速烙刀,大钢弩,小冰镐,枪套,潜水配重,烈酒杯,绵鳚,藏刃匕首","烈酒杯,小冰镐,大钢弩,枪套,加速烙刀,绵鳚,潜水配重,藏刃匕首",1
"填弹杆,套娃,定制准镜,淬锋钢,湿件战服,燃烧响炮,连发步枪","湿件战服,淬锋钢,套娃,定制准镜,连发步枪,填弹杆,燃烧响炮",1
"六分仪,拍立蚌,水车,淬锋钢,潜水配重,理查森先生,迷你弯刀","理查森先生,潜水配重,水车,拍立蚌,淬锋钢,六分仪,迷你弯刀",1
"六分仪,拍立蚌,枪套,水车,淬锋钢,潜水配重,迷你弯刀","枪套,潜水配重,拍立蚌,水车,淬锋钢,六分仪,迷你弯刀",1
