from_sig,to_sig,weight,games
"拍立蚌,鱼饵,潜水配重,珊瑚,水母,雪怪蟹,元素深水炸弹,绵鳚,小冰镐","珊瑚护甲,潜水配重,拍立蚌,水母,雪怪蟹,元素深水炸弹,绵鳚,小冰镐",0.45999999999999996,100
"小冰镐,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,拍立蚌,潜水配重,海螺壳","拍立蚌,鱼饵,潜水配重,珊瑚,水母,雪怪蟹,元素深水炸弹,绵鳚,小冰镐",0.046000000000000041,1000
"拍立蚌,鱼饵,潜水配重,珊瑚,水母,雪怪蟹,元素深水炸弹,绵鳚,小冰镐","珊瑚,潜水配重,元素深水炸弹,雪怪蟹,风暴瓶,绵鳚,小冰镐,拍立蚌",0.28000000000000003,100
"恶鬼面具,枪套,小冰镐,绵鳚,打火机,燃烧子弹,套娃,燃烧响炮,蔻森娜纹章","蔻森娜纹章,恶鬼面具,燃烧响炮,绵鳚,打火机,燃烧子弹,套娃,靴里剑,流星索",0.18000000000000016,100
"小冰镐,皮皮虾,迷幻蝠鲼,水母,雪怪蟹,元素深水炸弹,绵鳚,珊瑚,拍立蚌","皮皮虾,拍立蚌,水母,迷幻蝠鲼,雪怪蟹,元素深水炸弹,绵鳚,小冰镐,海螺壳",0.050000000000000044,1000
"小冰镐,皮皮虾,迷幻蝠鲼,水母,雪怪蟹,元素深水炸弹,绵鳚,珊瑚,拍立蚌","小冰镐,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,拍立蚌,皮皮虾,珍珠",0.32000000000000006,100
"小冰镐,皮皮虾,迷幻蝠鲼,水母,雪怪蟹,元素深水炸弹,绵鳚,珊瑚,拍立蚌","小冰镐,拍立蚌,珍珠,水母,雪怪蟹,元素深水炸弹,绵鳚,珊瑚,鱼饵",0.17599999999999993,1000
"小冰镐,皮皮虾,迷幻蝠鲼,水母,雪怪蟹,元素深水炸弹,绵鳚,珊瑚,拍立蚌","小冰镐,理查森先生,迷幻蝠鲼,水母,雪怪蟹,元素深水炸弹,绵鳚,水草,拍立蚌",0.17999999999999994,1000
"小冰镐,皮皮虾,迷幻蝠鲼,水母,雪怪蟹,元素深水炸弹,绵鳚,珊瑚,拍立蚌","小冰镐,珊瑚,救生圈,拍立蚌,水母,雪怪蟹,元素深水炸弹,绵鳚",0.76000000000000001,100
"小冰镐,皮皮虾,迷幻蝠鲼,水母,雪怪蟹,元素深水炸弹,绵鳚,珊瑚,拍立蚌","珊瑚护甲,皮皮虾,迷幻蝠鲼,水母,雪怪蟹,元素深水炸弹,绵鳚,小冰镐",0.43999999999999995,100
"小冰镐,皮皮虾,迷幻蝠鲼,水母,雪怪蟹,元素深水炸弹,绵鳚,珊瑚,拍立蚌","小冰镐,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,拍立蚌,水草,海螺壳",0.17999999999999994,100
"小冰镐,皮皮虾,迷幻蝠鲼,水母,雪怪蟹,元素深水炸弹,绵鳚,珊瑚,拍立蚌","小冰镐,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,拍立蚌,潜水配重,海螺壳",0.10000000000000009,100
"淬锋钢,牌桌,枪套,沙滩充气球,潜水配重,吸血章鱼,六分仪","星盘,枪套,吸血章鱼,六分仪,牌桌,潜水配重,淬锋钢",0.76000000000000001,100
"小冰镐,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,拍立蚌,皮皮虾,珍珠","皮皮虾,拍立蚌,水母,迷幻蝠鲼,雪怪蟹,元素深水炸弹,绵鳚,小冰镐,海螺壳",0.21999999999999997,100
"皮皮虾,拍立蚌,水母,迷幻蝠鲼,雪怪蟹,元素深水炸弹,绵鳚,小冰镐,海螺壳","小冰镐,理查森先生,迷幻蝠鲼,水母,雪怪蟹,元素深水炸弹,绵鳚,水草,拍立蚌",0.10000000000000009,100
"皮皮虾,拍立蚌,水母,迷幻蝠鲼,雪怪蟹,元素深水炸弹,绵鳚,小冰镐,海螺壳","珊瑚护甲,皮皮虾,迷幻蝠鲼,水母,雪怪蟹,元素深水炸弹,绵鳚,小冰镐",0.3600000000000001,100
"皮皮虾,拍立蚌,水母,迷幻蝠鲼,雪怪蟹,元素深水炸弹,绵鳚,小冰镐,海螺壳","小冰镐,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,拍立蚌,水草,海螺壳",0.19999999999999996,100
"皮皮虾,拍立蚌,水母,迷幻蝠鲼,雪怪蟹,元素深水炸弹,绵鳚,小冰镐,海螺壳","小冰镐,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,拍立蚌,潜水配重,海螺壳",0.23999999999999999,100
"吸血章鱼,水车,潜水配重,六分仪,拍立蚌,牌桌","集成式HUD,吸血章鱼,水车,潜水配重,六分仪,牌桌",0.15999999999999992,100
"吸血章鱼,水车,潜水配重,六分仪,拍立蚌,牌桌","烈酒杯,六分仪,牌桌,淬锋钢,水车,吸血章鱼",0.34000000000000008,100
"吸血章鱼,水车,潜水配重,六分仪,拍立蚌,牌桌","六分仪,牌桌,拍立蚌,淬锋钢,水车,吸血章鱼",0.41999999999999993,100
"流星索,大钢弩,皮皮虾,拍立蚌,火药角,烈酒杯,减速烙刀,十手","流星索,火药角,烈酒杯,拍立蚌,燃烧响炮,皮皮虾,十手,绵鳚,减速烙刀",0.12199999999999989,1000
"流星索,火药角,烈酒杯,拍立蚌,燃烧响炮,皮皮虾,十手,绵鳚,减速烙刀","拍立蚌,十手,减速烙刀,绵鳚,迷幻蝠鲼,皮皮虾,烈酒杯,炮弹,流星索",0.21999999999999997,100
"流星索,火药角,烈酒杯,拍立蚌,燃烧响炮,皮皮虾,十手,绵鳚,减速烙刀","幽渊鮟鱇,火药角,烈酒杯,绵鳚,十手,皮皮虾,流星索,拍立蚌,燃烧响炮",0.41999999999999993,100
"流星索,火药角,烈酒杯,拍立蚌,燃烧响炮,皮皮虾,十手,绵鳚,减速烙刀","拍立蚌,十手,减速烙刀,绵鳚,迷幻蝠鲼,皮皮虾,火药角,烈酒杯,燃烧响炮",0.1399999999999999,100
"流星索,火药角,烈酒杯,拍立蚌,燃烧响炮,皮皮虾,十手,绵鳚,减速烙刀","拍立蚌,码头缆索,皮皮虾,绵鳚,减速烙刀,火药角,烈酒杯,十手",0.80000000000000004,100
"流星索,火药角,烈酒杯,拍立蚌,燃烧响炮,皮皮虾,十手,绵鳚,减速烙刀","流星索,炮弹,烈酒杯,皮皮虾,减速烙刀,绵鳚,十手,拍立蚌,燃烧响炮",0.12000000000000011,100
"流星索,火药角,烈酒杯,拍立蚌,燃烧响炮,皮皮虾,十手,绵鳚,减速烙刀","码头缆索,十手,减速烙刀,拍立蚌,皮皮虾,火药角,烈酒杯,流星索",0.3600000000000001,100
"流星索,火药角,烈酒杯,拍立蚌,燃烧响炮,皮皮虾,十手,绵鳚,减速烙刀","减速烙刀,火药角,烈酒杯,皮皮虾,拍立蚌,燃烧响炮,码头缆索,十手",0.71999999999999997,100
"流星索,火药角,烈酒杯,拍立蚌,燃烧响炮,皮皮虾,十手,绵鳚,减速烙刀","拍立蚌,十手,燃烧响炮,减速烙刀,绵鳚,迷幻蝠鲼,皮皮虾,炮弹,烈酒杯",0.1100000000000001,1000
"六分仪,潜水配重,鱼雷,炮弹,烈酒杯,枪套,大钢弩","六分仪,潜水配重,鱼雷,炮弹,烈酒杯,定制准镜,大钢弩",0.62000000000000011,100
"烈酒杯,炮弹,流星索,锁镰,皮皮虾,迷幻蝠鲼,幽渊鮟鱇,十手,拍立蚌","火药角,烈酒杯,拍立蚌,皮皮虾,十手,绵鳚,迷幻蝠鲼,幽渊鮟鱇,流星索",0.16199999999999992,1000
"火药角,烈酒杯,拍立蚌,皮皮虾,十手,绵鳚,迷幻蝠鲼,幽渊鮟鱇,流星索","幽渊鮟鱇,火药角,烈酒杯,绵鳚,十手,皮皮虾,流星索,拍立蚌,燃烧响炮",0.02200000000000002,1000
"集成式HUD,吸血章鱼,水车,潜水配重,六分仪,牌桌","烈酒杯,六分仪,牌桌,淬锋钢,水车,吸血章鱼",0.23999999999999999,100
"集成式HUD,吸血章鱼,水车,潜水配重,六分仪,牌桌","六分仪,牌桌,拍立蚌,淬锋钢,水车,吸血章鱼",0.19999999999999996,100
"拍立蚌,水车,淬锋钢,带刃悬浮板,潜水配重,深潜器","淬锋钢,水车,套娃,带刃悬浮板,潜水配重,深潜器",0.12000000000000011,100
"拍立蚌,水车,淬锋钢,带刃悬浮板,潜水配重,深潜器","小冰镐,水车,淬锋钢,带刃悬浮板,潜水配重,深潜器",0.76000000000000001,100
"枪套,火药角,烈酒杯,拍立蚌,大钢弩,皮皮虾,绵鳚,减速烙刀","流星索,大钢弩,皮皮虾,拍立蚌,火药角,烈酒杯,减速烙刀,十手",0.17999999999999994,100
"枪套,火药角,烈酒杯,拍立蚌,大钢弩,皮皮虾,绵鳚,减速烙刀","火药角,烈酒杯,枪套,皮皮虾,减速烙刀,十手,大钢弩,拍立蚌",0.012000000000000011,1000
"皮皮虾,火药角,烈酒杯,绵鳚,加速烙刀,大钢弩,拍立蚌,枪套","枪套,火药角,烈酒杯,拍立蚌,大钢弩,皮皮虾,绵鳚,减速烙刀",0.26000000000000001,100
"火药角,烈酒杯,枪套,皮皮虾,减速烙刀,十手,大钢弩,拍立蚌","流星索,大钢弩,皮皮虾,拍立蚌,火药角,烈酒杯,减速烙刀,十手",0.23799999999999999,1000
"流星索,大钢弩,皮皮虾,拍立蚌,火药角,烈酒杯,减速烙刀,十手","码头缆索,十手,减速烙刀,拍立蚌,皮皮虾,火药角,烈酒杯,流星索",0.47999999999999998,100
"大钢弩,炮弹,潜水配重,水车,小冰镐,珊瑚护甲","大钢弩,炮弹,迷幻蝠鲼,潜水配重,水车,拍立蚌,小冰镐",0.34000000000000008,100
"燃烧响炮,大钢弩,枪套,打火机,加速烙刀,绵鳚,潜水配重,飞鱼","加速烙刀,绵鳚,潜水配重,水母,大钢弩,枪套,打火机,燃烧响炮",0.097999999999999865,1000
"枪套,大钢弩,燃烧响炮,加速烙刀,绵鳚,潜水配重,水母,拍立蚌","加速烙刀,绵鳚,潜水配重,水母,大钢弩,枪套,打火机,燃烧响炮",0.26000000000000001,100
"加速烙刀,绵鳚,潜水配重,水母,大钢弩,枪套,打火机,燃烧响炮","枪套,小冰镐,加速烙刀,绵鳚,潜水配重,藏刃匕首,打火机,大钢弩",0.80000000000000004,100
"加速烙刀,绵鳚,潜水配重,水母,大钢弩,枪套,打火机,燃烧响炮","枪套,加速烙刀,绵鳚,篝火,打火机,大钢弩,燃烧响炮",0.91999999999999993,100
"加速烙刀,绵鳚,潜水配重,水母,大钢弩,枪套,打火机,燃烧响炮","枪套,燃烧响炮,加速烙刀,绵鳚,潜水配重,水母,打火机,河豚",1,100
"大钢弩,加速烙刀,绵鳚,潜水配重,水母,拍立蚌,枪套,葡萄弹","加速烙刀,绵鳚,潜水配重,水母,大钢弩,枪套,打火机,燃烧响炮",0.19999999999999996,100
"加速烙刀,绵鳚,潜水配重,水母,大钢弩,枪套,打火机,燃烧响炮","小冰镐,加速烙刀,绵鳚,潜水配重,燃烧响炮,枪套,藏刃匕首,大钢弩",0.62000000000000011,100
"加速烙刀,绵鳚,潜水配重,水母,大钢弩,枪套,打火机,燃烧响炮","大钢弩,藏刃匕首,燃烧响炮,飞鱼,潜水配重,绵鳚,加速烙刀,枪套",0.54000000000000004,100
"加速烙刀,绵鳚,潜水配重,水母,大钢弩,枪套,打火机,燃烧响炮","枪套,大钢弩,淬锋钢,飞鱼,潜水配重,燃烧响炮,绵鳚,加速烙刀",0.97999999999999998,100
"珊瑚护甲,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","燃烧响炮,绵鳚,套娃,燃烧子弹,打火机,篝火,加速烙刀,枪套",1,100
"加速烙刀,绵鳚,篝火,打火机,燃烧子弹,燃烧响炮,大钢弩","珊瑚护甲,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀",1,100
"珊瑚护甲,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","打火机,加速烙刀,绵鳚,海底热泉,燃烧子弹,燃烧响炮,篝火",1,100
"珊瑚护甲,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","打火机,绵鳚,加速烙刀,燃烧子弹,燃烧响炮,篝火,海影宝驹",1,100
"枪套,大钢弩,燃烧响炮,加速烙刀,绵鳚,潜水配重,水母,拍立蚌","燃烧响炮,大钢弩,枪套,打火机,加速烙刀,绵鳚,潜水配重,飞鱼",0.26000000000000001,100
"燃烧响炮,大钢弩,枪套,打火机,加速烙刀,绵鳚,潜水配重,飞鱼","枪套,小冰镐,加速烙刀,绵鳚,潜水配重,藏刃匕首,打火机,大钢弩",0.80000000000000004,100
"燃烧响炮,大钢弩,枪套,打火机,加速烙刀,绵鳚,潜水配重,飞鱼","枪套,加速烙刀,绵鳚,篝火,打火机,大钢弩,燃烧响炮",0.95999999999999996,100
"燃烧响炮,大钢弩,枪套,打火机,加速烙刀,绵鳚,潜水配重,飞鱼","小冰镐,加速烙刀,绵鳚,潜水配重,燃烧响炮,枪套,藏刃匕首,大钢弩",0.62000000000000011,100
"燃烧响炮,大钢弩,枪套,打火机,加速烙刀,绵鳚,潜水配重,飞鱼","大钢弩,藏刃匕首,燃烧响炮,飞鱼,潜水配重,绵鳚,加速烙刀,枪套",0.39999999999999991,100
"燃烧响炮,大钢弩,枪套,打火机,加速烙刀,绵鳚,潜水配重,飞鱼","枪套,大钢弩,淬锋钢,飞鱼,潜水配重,燃烧响炮,绵鳚,加速烙刀",0.97999999999999998,100
"枪套,大钢弩,燃烧响炮,加速烙刀,绵鳚,潜水配重,水母,拍立蚌","大钢弩,加速烙刀,绵鳚,潜水配重,水母,拍立蚌,枪套,葡萄弹",0.26000000000000001,100
"枪套,大钢弩,燃烧响炮,加速烙刀,绵鳚,潜水配重,水母,拍立蚌","小冰镐,加速烙刀,绵鳚,潜水配重,燃烧响炮,枪套,藏刃匕首,大钢弩",0.87999999999999989,100
"枪套,大钢弩,燃烧响炮,加速烙刀,绵鳚,潜水配重,水母,拍立蚌","大钢弩,藏刃匕首,燃烧响炮,飞鱼,潜水配重,绵鳚,加速烙刀,枪套",0.58000000000000007,100
"枪套,大钢弩,燃烧响炮,加速烙刀,绵鳚,潜水配重,水母,拍立蚌","枪套,大钢弩,淬锋钢,飞鱼,潜水配重,燃烧响炮,绵鳚,加速烙刀",0.89999999999999991,100
"小冰镐,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,拍立蚌,皮皮虾,珍珠","小冰镐,拍立蚌,珍珠,水母,雪怪蟹,元素深水炸弹,绵鳚,珊瑚,鱼饵",0.19999999999999996,100
"小冰镐,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,拍立蚌,皮皮虾,珍珠","小冰镐,理查森先生,迷幻蝠鲼,水母,雪怪蟹,元素深水炸弹,绵鳚,水草,拍立蚌",0.1399999999999999,100
"小冰镐,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,拍立蚌,皮皮虾,珍珠","珊瑚护甲,皮皮虾,迷幻蝠鲼,水母,雪怪蟹,元素深水炸弹,绵鳚,小冰镐",0.28000000000000003,100
"小冰镐,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,拍立蚌,皮皮虾,珍珠","小冰镐,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,拍立蚌,水草,海螺壳",0.1399999999999999,100
"小冰镐,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,拍立蚌,潜水配重,海螺壳","小冰镐,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,拍立蚌,皮皮虾,珍珠",0.012000000000000011,1000
"拍立蚌,十手,减速烙刀,绵鳚,迷幻蝠鲼,皮皮虾,火药角,烈酒杯,燃烧响炮","拍立蚌,十手,减速烙刀,绵鳚,迷幻蝠鲼,皮皮虾,烈酒杯,炮弹,流星索",0.052000000000000046,1000
"流星索,炮弹,烈酒杯,皮皮虾,减速烙刀,绵鳚,十手,拍立蚌,燃烧响炮","拍立蚌,十手,减速烙刀,绵鳚,迷幻蝠鲼,皮皮虾,烈酒杯,炮弹,流星索",0.048000000000000043,1000
"拍立蚌,十手,减速烙刀,绵鳚,迷幻蝠鲼,皮皮虾,烈酒杯,炮弹,流星索","拍立蚌,十手,燃烧响炮,减速烙刀,绵鳚,迷幻蝠鲼,皮皮虾,炮弹,烈酒杯",0.30000000000000004,100
"大钢弩,炮弹,迷幻蝠鲼,潜水配重,水车,拍立蚌,小冰镐","大钢弩,炮弹,鱼雷,潜水配重,水车,拍立蚌",0.41999999999999993,100
"六分仪,牌桌,拍立蚌,淬锋钢,水车,吸血章鱼","烈酒杯,六分仪,牌桌,淬锋钢,水车,吸血章鱼",0.073999999999999844,1000
"火药角,双管霰弹枪,水车,淬锋钢,加速烙刀,珊瑚","理查森先生,小冰镐,火药角,双管霰弹枪,水车,淬锋钢,珊瑚",0.41999999999999993,100
"火药角,双管霰弹枪,水车,淬锋钢,珊瑚,六分仪","理查森先生,小冰镐,火药角,双管霰弹枪,水车,淬锋钢,珊瑚",0.41999999999999993,100
"火药角,双管霰弹枪,水车,淬锋钢,珊瑚,六分仪","火药角,双管霰弹枪,水车,淬锋钢,加速烙刀,珊瑚",0.93999999999999995,100
"潜水配重,水车,拍立蚌,淬锋钢,六分仪,迷你弯刀,消音器","理查森先生,潜水配重,水车,拍立蚌,淬锋钢,六分仪,迷你弯刀",0.3600000000000001,100
"潜水配重,水车,拍立蚌,淬锋钢,六分仪,迷你弯刀,消音器","枪套,潜水配重,拍立蚌,水车,淬锋钢,六分仪,迷你弯刀",0.32000000000000006,100
"恶鬼面具,枪套,小冰镐,绵鳚,打火机,燃烧子弹,套娃,燃烧响炮,蔻森娜纹章","恶鬼面具,小冰镐,绵鳚,湿件战服,打火机,燃烧子弹,燃烧响炮,蔻森娜纹章",0.19999999999999996,100
"淬锋钢,牌桌,枪套,沙滩充气球,潜水配重,吸血章鱼,六分仪","牌桌,六分仪,烈酒杯,沙滩充气球,潜水配重,吸血章鱼,淬锋钢",0.052000000000000046,1000
"淬锋钢,牌桌,沙滩充气球,集成式HUD,吸血章鱼,六分仪,潜水配重","淬锋钢,牌桌,枪套,沙滩充气球,潜水配重,吸血章鱼,六分仪",0.052000000000000046,1000
"牌桌,六分仪,烈酒杯,沙滩充气球,潜水配重,吸血章鱼,淬锋钢","烈酒杯,星盘,吸血章鱼,六分仪,潜水配重,沙滩充气球,淬锋钢",1,100
"淬锋钢,牌桌,沙滩充气球,集成式HUD,吸血章鱼,六分仪,潜水配重","牌桌,六分仪,烈酒杯,沙滩充气球,潜水配重,吸血章鱼,淬锋钢",0.014000000000000012,1000
"淬锋钢,水车,套娃,带刃悬浮板,潜水配重,深潜器","小冰镐,水车,淬锋钢,带刃悬浮板,潜水配重,深潜器",0.89999999999999991,100
"小冰镐,拍立蚌,珍珠,水母,雪怪蟹,元素深水炸弹,绵鳚,珊瑚,鱼饵","小冰镐,珊瑚,救生圈,拍立蚌,水母,雪怪蟹,元素深水炸弹,绵鳚",0.6399999999999999,100
"小冰镐,拍立蚌,珍珠,水母,雪怪蟹,元素深水炸弹,绵鳚,珊瑚,鱼饵","珊瑚,绵鳚,元素深水炸弹,雪怪蟹,水母,珍珠,船首像,小冰镐",0.62000000000000011,100
"小冰镐,加速烙刀,绵鳚,潜水配重,燃烧响炮,枪套,藏刃匕首,大钢弩","枪套,小冰镐,加速烙刀,绵鳚,潜水配重,藏刃匕首,打火机,大钢弩",0.37999999999999989,100
"烈酒杯,小冰镐,大钢弩,枪套,加速烙刀,绵鳚,潜水配重,藏刃匕首","枪套,小冰镐,加速烙刀,绵鳚,潜水配重,藏刃匕首,打火机,大钢弩",0.5,100
"大钢弩,藏刃匕首,燃烧响炮,飞鱼,潜水配重,绵鳚,加速烙刀,枪套","枪套,小冰镐,加速烙刀,绵鳚,潜水配重,藏刃匕首,打火机,大钢弩",0.39999999999999991,100
"燃烧响炮,大钢弩,套娃,燃烧子弹,打火机,篝火,加速烙刀","燃烧响炮,大钢弩,套娃,燃烧子弹,打火机,绵鳚,毒须鲶,篝火",0.73999999999999999,100
"燃烧响炮,大钢弩,套娃,燃烧子弹,打火机,篝火,加速烙刀","燃烧响炮,绵鳚,套娃,燃烧子弹,打火机,篝火,加速烙刀,枪套",0.93999999999999995,100
"枪套,加速烙刀,绵鳚,篝火,打火机,大钢弩,燃烧响炮","燃烧响炮,大钢弩,套娃,燃烧子弹,打火机,篝火,加速烙刀",0.19999999999999996,100
"加速烙刀,绵鳚,篝火,打火机,燃烧子弹,燃烧响炮,大钢弩","燃烧响炮,大钢弩,套娃,燃烧子弹,打火机,篝火,加速烙刀",1,100
"加速烙刀,绵鳚,篝火,打火机,燃烧子弹,拍立蚌,大钢弩","燃烧响炮,大钢弩,套娃,燃烧子弹,打火机,篝火,加速烙刀",0.95999999999999996,100
"加速烙刀,绵鳚,篝火,打火机,燃烧子弹,套娃,大钢弩","燃烧响炮,大钢弩,套娃,燃烧子弹,打火机,篝火,加速烙刀",0.87999999999999989,100
"加速烙刀,绵鳚,篝火,打火机,燃烧子弹,流星索,大钢弩","燃烧响炮,大钢弩,套娃,燃烧子弹,打火机,篝火,加速烙刀",0.47999999999999998,100
"篝火,燃烧响炮,燃烧子弹,藏刃匕首,绵鳚,加速烙刀,大钢弩","燃烧响炮,大钢弩,套娃,燃烧子弹,打火机,篝火,加速烙刀",0.52000000000000002,100
"燃烧响炮,大钢弩,套娃,燃烧子弹,打火机,篝火,加速烙刀","大钢弩,鹦鹉皮特,绵鳚,燃烧响炮,燃烧子弹,加速烙刀,篝火",0.67999999999999994,100
"燃烧响炮,大钢弩,套娃,燃烧子弹,打火机,篝火,加速烙刀","大钢弩,鹦鹉皮特,绵鳚,燃烧响炮,加速烙刀,篝火,打火机",0.58000000000000007,100
"燃烧响炮,大钢弩,套娃,燃烧子弹,打火机,篝火,加速烙刀","大钢弩,鹦鹉皮特,绵鳚,加速烙刀,燃烧子弹,打火机,篝火",0.69999999999999996,100
"大钢弩,枪套,打火机,绵鳚,燃烧响炮,燃烧子弹,毒须鲶,篝火","燃烧响炮,大钢弩,套娃,燃烧子弹,打火机,绵鳚,毒须鲶,篝火",1,100
"大钢弩,枪套,打火机,绵鳚,燃烧响炮,燃烧子弹,毒须鲶,篝火","枪套,加速烙刀,绵鳚,篝火,打火机,大钢弩,燃烧响炮",1,100
"大钢弩,枪套,打火机,绵鳚,燃烧响炮,燃烧子弹,毒须鲶,篝火","枪套,篝火,毒须鲶,燃烧响炮,绵鳚,打火机,大钢弩,潜水配重",0.8600000000000001,100
"大钢弩,枪套,打火机,绵鳚,燃烧响炮,燃烧子弹,毒须鲶,篝火","枪套,篝火,毒须鲶,鹦鹉皮特,燃烧响炮,绵鳚,打火机,大钢弩",1,100
"加速烙刀,绵鳚,篝火,打火机,燃烧子弹,燃烧响炮,大钢弩","大钢弩,枪套,打火机,绵鳚,燃烧响炮,燃烧子弹,毒须鲶,篝火",0.97999999999999998,100
