from_sig,to_sig,weight,games
"瓶装闪电,彩虹药水,香炉,蜡烛,萤火虫,红宝石,火焰药水","萤火虫,嗅盐,熏香,蜡烛,彩虹药水,红宝石,香炉",1,100
"香炉,剑杖,翡翠,鳄鱼眼泪,真菌孢子,倒刺利爪,毒液","剑杖,翡翠,地刺陷阱,鳄鱼眼泪,真菌孢子,倒刺利爪,毒液",0.1399999999999999,100
"香炉,剑杖,翡翠,鳄鱼眼泪,真菌孢子,倒刺利爪,毒液","真菌孢子,地刺陷阱,毒蜥,剑杖,翡翠,倒刺利爪,毒液",1,100
"地刺陷阱,翡翠,真菌孢子,倒刺利爪,毒液,鳄鱼眼泪,蜡烛","真菌孢子,倒刺利爪,毒液,彩虹药水,蜡烛,翡翠,毒液注射",0.95999999999999996,100
"地刺陷阱,蜡烛,真菌孢子,倒刺利爪,毒液,毒液注射,鳄鱼眼泪","真菌孢子,倒刺利爪,毒液,彩虹药水,蜡烛,翡翠,毒液注射",0.95999999999999996,100
"真菌孢子,倒刺利爪,毒液,蜡烛,鳄鱼眼泪,毒液注射,翡翠","真菌孢子,倒刺利爪,毒液,彩虹药水,蜡烛,翡翠,毒液注射",0.85999999999999988,100
"火焰药水,红宝石,香炉,瓶装闪电,彩虹药水,煅烧釜,云精灵","瓶装闪电,萤火虫,煅烧釜,嗅盐,彩虹药水,红宝石,香炉",0.37999999999999989,100
"煅烧釜,鳄鱼眼泪,瓶装闪电,红宝石,昏睡药水,彩虹药水,香炉","火焰药水,红宝石,香炉,瓶装闪电,彩虹药水,煅烧釜,云精灵",0.45999999999999996,100
"彩虹药水,煅烧釜,昏睡药水,火焰药水,鳄鱼眼泪,红宝石,香炉","火焰药水,红宝石,香炉,瓶装闪电,彩虹药水,煅烧釜,云精灵",0.54000000000000004,100
"煅烧釜,香炉,红宝石,彩虹药水,萤火虫,火焰药水,瓶装闪电","火焰药水,红宝石,香炉,瓶装闪电,彩虹药水,煅烧釜,云精灵",0.95999999999999996,100
"真菌孢子,蜡烛,地刺陷阱,鳄鱼眼泪,倒刺利爪,毒液,香炉","真菌孢子,蜡烛,火焰药水,地刺陷阱,鳄鱼眼泪,倒刺利爪,毒液",1,100
"真菌孢子,蜡烛,地刺陷阱,鳄鱼眼泪,倒刺利爪,毒液,香炉","地刺陷阱,翡翠,真菌孢子,倒刺利爪,毒液,鳄鱼眼泪,蜡烛",1,100
"真菌孢子,蜡烛,地刺陷阱,鳄鱼眼泪,倒刺利爪,毒液,香炉","地刺陷阱,蜡烛,真菌孢子,倒刺利爪,毒液,毒液注射,鳄鱼眼泪",1,100
"真菌孢子,蜡烛,地刺陷阱,鳄鱼眼泪,倒刺利爪,毒液,香炉","真菌孢子,倒刺利爪,毒液,蜡烛,鳄鱼眼泪,毒液注射,翡翠",1,100
"彩虹药水,炼金梨缶,毒芹,翡翠,水蛭,毒液注射","水蛭,真菌孢子,翡翠,彩虹药水,炼金梨缶,毒芹",0.16999999999999993,1000
"和平铸箱,真菌孢子,笔与墨,毒液,翡翠,腐朽圣像","翡翠,腐朽圣像,和平铸箱,真菌孢子,倒刺利爪,毒液",1,100
"真菌孢子,蜡烛,火焰药水,地刺陷阱,鳄鱼眼泪,倒刺利爪,毒液","地刺陷阱,翡翠,真菌孢子,倒刺利爪,毒液,鳄鱼眼泪,蜡烛",1,100
"真菌孢子,蜡烛,火焰药水,地刺陷阱,鳄鱼眼泪,倒刺利爪,毒液","地刺陷阱,蜡烛,真菌孢子,倒刺利爪,毒液,毒液注射,鳄鱼眼泪",1,100
"真菌孢子,蜡烛,火焰药水,地刺陷阱,鳄鱼眼泪,倒刺利爪,毒液","真菌孢子,倒刺利爪,毒液,蜡烛,鳄鱼眼泪,毒液注射,翡翠",1,100
"拆信刀,蜡烛,倒刺利爪,地刺陷阱,彩虹药水,手术刀,蛇怪之牙","拆信刀,香炉,蜡烛,倒刺利爪,地刺陷阱,手术刀,蛇怪之牙",0.19999999999999996,100
"拆信刀,蜡烛,红宝石,倒刺利爪,地刺陷阱,手术刀,蛇怪之牙","拆信刀,香炉,蜡烛,倒刺利爪,地刺陷阱,手术刀,蛇怪之牙",0.19999999999999996,100
"瓶装闪电,彩虹药水,蜡烛,贤者之石,火焰药水,红宝石,香炉","瓶装闪电,红宝石,蜡烛,香炉,火焰药水,硫磺,碎瓶",0.37999999999999989,100
"红宝石,碎瓶,蜡烛,火焰药水,塔兹迪亚匕首,彩虹药水,香炉","瓶装闪电,彩虹药水,蜡烛,贤者之石,火焰药水,红宝石,香炉",0.28000000000000003,100
"瓶装闪电,彩虹药水,蜡烛,贤者之石,火焰药水,红宝石,香炉","瓶装闪电,红宝石,彩虹药水,蜡烛,香炉,火焰药水,硫磺",0.54000000000000004,100
"瓶装闪电,彩虹药水,蜡烛,贤者之石,火焰药水,红宝石,香炉","蜡烛,碎瓶,贤者之石,火焰药水,彩虹药水,红宝石,香炉",0.15999999999999992,100
"蜡烛,贤者之石,鳄鱼眼泪,火焰药水,彩虹药水,红宝石,香炉","瓶装闪电,彩虹药水,蜡烛,贤者之石,火焰药水,红宝石,香炉",0.16000000000000014,100
"碎瓶,香炉,蜡烛,红宝石,瓶装闪电,火焰药水,彩虹药水","瓶装闪电,彩虹药水,蜡烛,贤者之石,火焰药水,红宝石,香炉",0.89999999999999991,100
"火焰药水,塔兹迪亚匕首,碎瓶,香炉,蜡烛,红宝石,瓶装闪电","瓶装闪电,彩虹药水,蜡烛,贤者之石,火焰药水,红宝石,香炉",0.5,100
"瓶装闪电,彩虹药水,蜡烛,贤者之石,火焰药水,红宝石,香炉","碎瓶,地刺陷阱,蜡烛,火焰药水,红宝石,香炉,瓶装闪电",0.34000000000000008,100
"瓶装闪电,彩虹药水,蜡烛,贤者之石,火焰药水,红宝石,香炉","彩虹药水,香炉,蜡烛,碎瓶,萤火虫,红宝石,火焰药水",0.39999999999999991,100
"瓶装闪电,彩虹药水,蜡烛,贤者之石,火焰药水,红宝石,香炉","瓶装闪电,彩虹药水,香炉,蜡烛,萤火虫,红宝石,火焰药水",0.19999999999999996,100
"瓶装闪电,彩虹药水,蜡烛,贤者之石,火焰药水,红宝石,香炉","碎瓶,蜡烛,香炉,萤火虫,火焰药水,红宝石,瓶装闪电",1,100
"碎瓶,香炉,蜡烛,蛇怪之牙,红宝石,瓶装闪电,火焰药水","瓶装闪电,彩虹药水,蜡烛,贤者之石,火焰药水,红宝石,香炉",0.58000000000000007,100
"生命导体,黑玫瑰,笔与墨,毒液,真菌孢子,毒液注射,翡翠","贤者之石,翡翠,毒液注射,生命导体,笔与墨,毒液,真菌孢子",0.054000000000000048,1000
"生命导体,翡翠,笔与墨,毒液,毒蜥,毒液注射,真菌孢子","贤者之石,翡翠,毒液注射,生命导体,笔与墨,毒液,真菌孢子",0.12000000000000011,100
"剑杖,翡翠,地刺陷阱,鳄鱼眼泪,真菌孢子,倒刺利爪,毒液","真菌孢子,地刺陷阱,毒蜥,剑杖,翡翠,倒刺利爪,毒液",1,100
"瓶装闪电,萤火虫,煅烧釜,嗅盐,彩虹药水,红宝石,香炉","鳄鱼眼泪,萤火虫,红宝石,煅烧釜,嗅盐,飞蛾粉末,彩虹药水",0.47999999999999998,100
"昏睡药水,红宝石,鳄鱼眼泪,萤火虫,瓶装闪电,煅烧釜,彩虹药水","鳄鱼眼泪,萤火虫,红宝石,煅烧釜,嗅盐,飞蛾粉末,彩虹药水",0.95999999999999996,100
"昏睡药水,彩虹药水,煅烧釜,鳄鱼眼泪,红宝石,香炉,萤火虫","鳄鱼眼泪,萤火虫,红宝石,煅烧釜,嗅盐,飞蛾粉末,彩虹药水",0.87999999999999989,100
"昏睡药水,红宝石,鳄鱼眼泪,萤火虫,瓶装闪电,煅烧釜,彩虹药水","瓶装闪电,萤火虫,煅烧釜,嗅盐,彩虹药水,红宝石,香炉",0.43999999999999995,100
"煅烧釜,鳄鱼眼泪,瓶装闪电,红宝石,昏睡药水,彩虹药水,香炉","瓶装闪电,萤火虫,煅烧釜,嗅盐,彩虹药水,红宝石,香炉",0.39999999999999991,100
"煅烧釜,香炉,红宝石,彩虹药水,萤火虫,火焰药水,瓶装闪电","瓶装闪电,萤火虫,煅烧釜,嗅盐,彩虹药水,红宝石,香炉",0.91999999999999993,100
"昏睡药水,彩虹药水,煅烧釜,鳄鱼眼泪,红宝石,香炉,萤火虫","瓶装闪电,萤火虫,煅烧釜,嗅盐,彩虹药水,红宝石,香炉",0.31999999999999984,100
"地刺陷阱,翡翠,真菌孢子,倒刺利爪,毒液,鳄鱼眼泪,蜡烛","地刺陷阱,蜡烛,真菌孢子,倒刺利爪,毒液,毒液注射,鳄鱼眼泪",1,100
"地刺陷阱,翡翠,真菌孢子,倒刺利爪,毒液,鳄鱼眼泪,蜡烛","真菌孢子,倒刺利爪,毒液,蜡烛,鳄鱼眼泪,毒液注射,翡翠",1,100
"地刺陷阱,蜡烛,真菌孢子,倒刺利爪,毒液,毒液注射,鳄鱼眼泪","真菌孢子,倒刺利爪,毒液,蜡烛,鳄鱼眼泪,毒液注射,翡翠",1,100
"彩虹药水,香炉,红宝石,永恒火炬,瓶装闪电,萤火虫,火焰药水","彩虹药水,火焰药水,瓶装闪电,红宝石,昏睡药水,永恒火炬,鳄鱼眼泪",0.54000000000000004,100
"香炉,鳄鱼眼泪,火焰药水,彩虹药水,昏睡药水,红宝石,永恒火炬","彩虹药水,火焰药水,瓶装闪电,红宝石,昏睡药水,永恒火炬,鳄鱼眼泪",0.19999999999999996,100
"香炉,红宝石,瓶装闪电,永恒火炬,鳄鱼眼泪,昏睡药水,彩虹药水","彩虹药水,火焰药水,瓶装闪电,红宝石,昏睡药水,永恒火炬,鳄鱼眼泪",0.1379999999999999,1000
"地刺陷阱,翡翠,真菌孢子,彩虹药水,倒刺利爪,毒液,香炉,鳄鱼眼泪","彩虹药水,翡翠,地刺陷阱,鳄鱼眼泪,真菌孢子,毒液注射,倒刺利爪,毒液",0.60000000000000009,100
"地刺陷阱,翡翠,真菌孢子,彩虹药水,倒刺利爪,毒液,香炉,鳄鱼眼泪","真菌孢子,香炉,倒刺利爪,毒液,鳄鱼眼泪,彩虹药水,翡翠,毒液注射",0.8600000000000001,100
"地刺陷阱,翡翠,真菌孢子,彩虹药水,倒刺利爪,毒液,香炉,鳄鱼眼泪","鳄鱼眼泪,毒蜥,彩虹药水,地刺陷阱,翡翠,真菌孢子,倒刺利爪,毒液",0.45999999999999996,100
"地刺陷阱,翡翠,真菌孢子,彩虹药水,倒刺利爪,毒液,香炉,鳄鱼眼泪","鳄鱼眼泪,拆信刀,地刺陷阱,倒刺利爪,毒液,毒液注射,翡翠,真菌孢子",1,100
"地刺陷阱,翡翠,真菌孢子,彩虹药水,倒刺利爪,毒液,香炉,鳄鱼眼泪","鳄鱼眼泪,地刺陷阱,倒刺利爪,毒液,毒液注射,香炉,翡翠,真菌孢子",1,100
"地刺陷阱,翡翠,真菌孢子,彩虹药水,倒刺利爪,毒液,香炉,鳄鱼眼泪","鳄鱼眼泪,毒液注射,真菌孢子,翡翠,地刺陷阱,笔与墨,倒刺利爪,毒液",1,100
"瓶装闪电,红宝石,蜡烛,香炉,火焰药水,硫磺,碎瓶","碎瓶,红宝石,蜡烛,香炉,火焰药水,塔兹迪亚匕首,硫磺",1,100
"红宝石,碎瓶,蜡烛,火焰药水,塔兹迪亚匕首,彩虹药水,香炉","瓶装闪电,红宝石,蜡烛,香炉,火焰药水,硫磺,碎瓶",1,100
"瓶装闪电,红宝石,蜡烛,香炉,火焰药水,硫磺,碎瓶","瓶装闪电,红宝石,彩虹药水,蜡烛,香炉,火焰药水,硫磺",0.82000000000000006,100
"蜡烛,碎瓶,贤者之石,火焰药水,彩虹药水,红宝石,香炉","瓶装闪电,红宝石,蜡烛,香炉,火焰药水,硫磺,碎瓶",0.28000000000000003,100
"碎瓶,香炉,蜡烛,红宝石,瓶装闪电,火焰药水,彩虹药水","瓶装闪电,红宝石,蜡烛,香炉,火焰药水,硫磺,碎瓶",1,100
"火焰药水,塔兹迪亚匕首,碎瓶,香炉,蜡烛,红宝石,瓶装闪电","瓶装闪电,红宝石,蜡烛,香炉,火焰药水,硫磺,碎瓶",1,100
"瓶装闪电,红宝石,蜡烛,香炉,火焰药水,硫磺,碎瓶","碎瓶,地刺陷阱,蜡烛,火焰药水,红宝石,香炉,瓶装闪电",0.094000000000000083,1000
"瓶装闪电,红宝石,蜡烛,香炉,火焰药水,硫磺,碎瓶","彩虹药水,香炉,蜡烛,碎瓶,萤火虫,红宝石,火焰药水",0.5,100
"瓶装闪电,彩虹药水,香炉,蜡烛,萤火虫,红宝石,火焰药水","瓶装闪电,红宝石,蜡烛,香炉,火焰药水,硫磺,碎瓶",0.18000000000000016,100
"瓶装闪电,红宝石,蜡烛,香炉,火焰药水,硫磺,碎瓶","碎瓶,蜡烛,香炉,萤火虫,火焰药水,红宝石,瓶装闪电",1,100
"碎瓶,香炉,蜡烛,蛇怪之牙,红宝石,瓶装闪电,火焰药水","瓶装闪电,红宝石,蜡烛,香炉,火焰药水,硫磺,碎瓶",1,100
"拆信刀,蜡烛,倒刺利爪,地刺陷阱,彩虹药水,手术刀,蛇怪之牙","拆信刀,蜡烛,红宝石,倒刺利爪,地刺陷阱,手术刀,蛇怪之牙",0.34000000000000008,100
"真菌孢子,翡翠,剧毒药水,笔与墨,地窖,毒液,彩虹药水","翡翠,真菌孢子,剧毒药水,地窖,毒液,笔与墨,毒蜥",0.78000000000000003,100
"红宝石,碎瓶,蜡烛,火焰药水,塔兹迪亚匕首,彩虹药水,香炉","碎瓶,红宝石,蜡烛,香炉,火焰药水,塔兹迪亚匕首,硫磺",1,100
"瓶装闪电,红宝石,彩虹药水,蜡烛,香炉,火焰药水,硫磺","碎瓶,红宝石,蜡烛,香炉,火焰药水,塔兹迪亚匕首,硫磺",1,100
"蜡烛,碎瓶,贤者之石,火焰药水,彩虹药水,红宝石,香炉","碎瓶,红宝石,蜡烛,香炉,火焰药水,塔兹迪亚匕首,硫磺",1,100
"碎瓶,香炉,蜡烛,红宝石,瓶装闪电,火焰药水,彩虹药水","碎瓶,红宝石,蜡烛,香炉,火焰药水,塔兹迪亚匕首,硫磺",1,100
"火焰药水,塔兹迪亚匕首,碎瓶,香炉,蜡烛,红宝石,瓶装闪电","碎瓶,红宝石,蜡烛,香炉,火焰药水,塔兹迪亚匕首,硫磺",1,100
"碎瓶,地刺陷阱,蜡烛,火焰药水,红宝石,香炉,瓶装闪电","碎瓶,红宝石,蜡烛,香炉,火焰药水,塔兹迪亚匕首,硫磺",1,100
"彩虹药水,香炉,蜡烛,碎瓶,萤火虫,红宝石,火焰药水","碎瓶,红宝石,蜡烛,香炉,火焰药水,塔兹迪亚匕首,硫磺",1,100
"碎瓶,蜡烛,香炉,萤火虫,火焰药水,红宝石,瓶装闪电","碎瓶,红宝石,蜡烛,香炉,火焰药水,塔兹迪亚匕首,硫磺",1,100
"碎瓶,香炉,蜡烛,蛇怪之牙,红宝石,瓶装闪电,火焰药水","碎瓶,红宝石,蜡烛,香炉,火焰药水,塔兹迪亚匕首,硫磺",1,100
"彩虹药水,瓶装闪电,香炉,红宝石,煅烧釜,展示玻璃球","火焰药水,瓶装闪电,香炉,红宝石,煅烧釜,展示玻璃球",0.5,100
"地刺陷阱,毒蜥,翡翠,水蛭,真菌孢子,倒刺利爪,毒液","水蛭,翡翠,地刺陷阱,真菌孢子,毒液注射,倒刺利爪,毒液",0.038000000000000034,1000
"地刺陷阱,毒蜥,翡翠,水蛭,真菌孢子,倒刺利爪,毒液","彩虹药水,翡翠,地刺陷阱,水蛭,真菌孢子,倒刺利爪,毒液",0.43999999999999995,100
"鳄鱼眼泪,真菌孢子,翡翠,腐朽圣像,地刺陷阱,倒刺利爪,毒液","真菌孢子,倒刺利爪,毒液,彩虹药水,翡翠,地刺陷阱,腐朽圣像",0.47999999999999998,100
"翡翠,真菌孢子,倒刺利爪,毒液,腐朽圣像,地刺陷阱,毒液注射","真菌孢子,倒刺利爪,毒液,彩虹药水,翡翠,地刺陷阱,腐朽圣像",0.64000000000000012,100
"彩虹药水,翡翠,地刺陷阱,鳄鱼眼泪,真菌孢子,毒液注射,倒刺利爪,毒液","真菌孢子,香炉,倒刺利爪,毒液,鳄鱼眼泪,彩虹药水,翡翠,毒液注射",0.73999999999999999,100
"彩虹药水,翡翠,地刺陷阱,鳄鱼眼泪,真菌孢子,毒液注射,倒刺利爪,毒液","鳄鱼眼泪,毒蜥,彩虹药水,地刺陷阱,翡翠,真菌孢子,倒刺利爪,毒液",0.018000000000000016,1000
"彩虹药水,翡翠,地刺陷阱,鳄鱼眼泪,真菌孢子,毒液注射,倒刺利爪,毒液","鳄鱼眼泪,拆信刀,地刺陷阱,倒刺利爪,毒液,毒液注射,翡翠,真菌孢子",1,100
"彩虹药水,翡翠,地刺陷阱,鳄鱼眼泪,真菌孢子,毒液注射,倒刺利爪,毒液","鳄鱼眼泪,地刺陷阱,倒刺利爪,毒液,毒液注射,香炉,翡翠,真菌孢子",1,100
"彩虹药水,翡翠,地刺陷阱,鳄鱼眼泪,真菌孢子,毒液注射,倒刺利爪,毒液","鳄鱼眼泪,毒液注射,真菌孢子,翡翠,地刺陷阱,笔与墨,倒刺利爪,毒液",1,100
"彩虹药水,翡翠,地刺陷阱,鳄鱼眼泪,真菌孢子,毒液注射,倒刺利爪,毒液","毒液注射,真菌孢子,毒蜥,翡翠,地刺陷阱,笔与墨,倒刺利爪,毒液",1,100
"折射棱镜,地刺陷阱,毒液注射,翡翠,倒刺利爪,毒液,鳄鱼眼泪","折射棱镜,地刺陷阱,真菌孢子,倒刺利爪,毒液,彩虹药水,翡翠",0.87999999999999989,100
"折射棱镜,地刺陷阱,毒液注射,翡翠,倒刺利爪,毒液,鳄鱼眼泪","地刺陷阱,折射棱镜,真菌孢子,毒液注射,翡翠,倒刺利爪,毒液",1,100
"鳄鱼眼泪,毒蜥,彩虹药水,地刺陷阱,翡翠,真菌孢子,倒刺利爪,毒液","真菌孢子,香炉,倒刺利爪,毒液,鳄鱼眼泪,彩虹药水,翡翠,毒液注射",0.80000000000000004,100
"鳄鱼眼泪,拆信刀,地刺陷阱,倒刺利爪,毒液,毒液注射,翡翠,真菌孢子","真菌孢子,香炉,倒刺利爪,毒液,鳄鱼眼泪,彩虹药水,翡翠,毒液注射",0.010000000000000009,1000
"鳄鱼眼泪,地刺陷阱,倒刺利爪,毒液,毒液注射,香炉,翡翠,真菌孢子","真菌孢子,香炉,倒刺利爪,毒液,鳄鱼眼泪,彩虹药水,翡翠,毒液注射",0.52000000000000002,100
"真菌孢子,香炉,倒刺利爪,毒液,鳄鱼眼泪,彩虹药水,翡翠,毒液注射","鳄鱼眼泪,毒液注射,真菌孢子,翡翠,地刺陷阱,笔与墨,倒刺利爪,毒液",0.19999999999999996,100
"彩虹药水,香炉,红宝石,永恒火炬,瓶装闪电,萤火虫,火焰药水","香炉,鳄鱼眼泪,火焰药水,彩虹药水,昏睡药水,红宝石,永恒火炬",0.93999999999999995,100
"彩虹药水,香炉,红宝石,永恒火炬,瓶装闪电,萤火虫,火焰药水","香炉,红宝石,瓶装闪电,永恒火炬,鳄鱼眼泪,昏睡药水,彩虹药水",1,100
"地刺陷阱,折射棱镜,真菌孢子,毒液注射,翡翠,倒刺利爪,毒液","折射棱镜,地刺陷阱,真菌孢子,倒刺利爪,毒液,彩虹药水,翡翠",0.30000000000000004,100
"煅烧釜,鳄鱼眼泪,瓶装闪电,红宝石,昏睡药水,彩虹药水,香炉","昏睡药水,红宝石,鳄鱼眼泪,萤火虫,瓶装闪电,煅烧釜,彩虹药水",0.41999999999999993,100
"彩虹药水,煅烧釜,昏睡药水,火焰药水,鳄鱼眼泪,红宝石,香炉","昏睡药水,红宝石,鳄鱼眼泪,萤火虫,瓶装闪电,煅烧釜,彩虹药水",0.26000000000000001,100
"煅烧釜,香炉,红宝石,彩虹药水,萤火虫,火焰药水,瓶装闪电","昏睡药水,红宝石,鳄鱼眼泪,萤火虫,瓶装闪电,煅烧釜,彩虹药水",0.45999999999999996,100
"昏睡药水,彩虹药水,煅烧釜,鳄鱼眼泪,红宝石,香炉,萤火虫","昏睡药水,红宝石,鳄鱼眼泪,萤火虫,瓶装闪电,煅烧釜,彩虹药水",0.21999999999999997,100
"鳄鱼眼泪,曲颈甑,真菌孢子,地刺陷阱,倒刺利爪,毒液,翡翠","曲颈甑,真菌孢子,毒液注射,地刺陷阱,倒刺利爪,毒液,翡翠",1,100
"曲颈甑,真菌孢子,毒液注射,地刺陷阱,倒刺利爪,毒液,翡翠","曲颈甑,真菌孢子,地刺陷阱,倒刺利爪,毒液,翡翠,毒蜥",0.038000000000000034,1000
"鳄鱼眼泪,曲颈甑,真菌孢子,地刺陷阱,倒刺利爪,毒液,翡翠","曲颈甑,真菌孢子,地刺陷阱,倒刺利爪,毒液,翡翠,毒蜥",1,100
"红宝石,碎瓶,蜡烛,火焰药水,塔兹迪亚匕首,彩虹药水,香炉","瓶装闪电,红宝石,彩虹药水,蜡烛,香炉,火焰药水,硫磺",0.73999999999999999,100
"红宝石,碎瓶,蜡烛,火焰药水,塔兹迪亚匕首,彩虹药水,香炉","蜡烛,碎瓶,贤者之石,火焰药水,彩虹药水,红宝石,香炉",0.45999999999999996,100
"红宝石,碎瓶,蜡烛,火焰药水,塔兹迪亚匕首,彩虹药水,香炉","蜡烛,贤者之石,鳄鱼眼泪,火焰药水,彩虹药水,红宝石,香炉",0.91999999999999993,100
"碎瓶,香炉,蜡烛,红宝石,瓶装闪电,火焰药水,彩虹药水","红宝石,碎瓶,蜡烛,火焰药水,塔兹迪亚匕首,彩虹药水,香炉",1,100
"火焰药水,塔兹迪亚匕首,碎瓶,香炉,蜡烛,红宝石,瓶装闪电","红宝石,碎瓶,蜡烛,火焰药水,塔兹迪亚匕首,彩虹药水,香炉",0.18000000000000016,100
"碎瓶,地刺陷阱,蜡烛,火焰药水,红宝石,香炉,瓶装闪电","红宝石,碎瓶,蜡烛,火焰药水,塔兹迪亚匕首,彩虹药水,香炉",0.45999999999999996,100
"红宝石,碎瓶,蜡烛,火焰药水,塔兹迪亚匕首,彩虹药水,香炉","彩虹药水,香炉,蜡烛,碎瓶,萤火虫,红宝石,火焰药水",0.54000000000000004,100
"红宝石,碎瓶,蜡烛,火焰药水,塔兹迪亚匕首,彩虹药水,香炉","瓶装闪电,彩虹药水,香炉,蜡烛,萤火虫,红宝石,火焰药水",0.45999999999999996,100
"红宝石,碎瓶,蜡烛,火焰药水,塔兹迪亚匕首,彩虹药水,香炉","碎瓶,蜡烛,香炉,萤火虫,火焰药水,红宝石,瓶装闪电",1,100
"碎瓶,香炉,蜡烛,蛇怪之牙,红宝石,瓶装闪电,火焰药水","红宝石,碎瓶,蜡烛,火焰药水,塔兹迪亚匕首,彩虹药水,香炉",0.47999999999999998,100
"鳄鱼眼泪,毒蜥,彩虹药水,地刺陷阱,翡翠,真菌孢子,倒刺利爪,毒液","鳄鱼眼泪,拆信刀,地刺陷阱,倒刺利爪,毒液,毒液注射,翡翠,真菌孢子",0.87999999999999989,100
"鳄鱼眼泪,毒蜥,彩虹药水,地刺陷阱,翡翠,真菌孢子,倒刺利爪,毒液","鳄鱼眼泪,地刺陷阱,倒刺利爪,毒液,毒液注射,香炉,翡翠,真菌孢子",0.6399999999999999,100
"鳄鱼眼泪,毒蜥,彩虹药水,地刺陷阱,翡翠,真菌孢子,倒刺利爪,毒液","鳄鱼眼泪,毒液注射,真菌孢子,翡翠,地刺陷阱,笔与墨,倒刺利爪,毒液",1,100
"鳄鱼眼泪,毒蜥,彩虹药水,地刺陷阱,翡翠,真菌孢子,倒刺利爪,毒液","毒液注射,真菌孢子,毒蜥,翡翠,地刺陷阱,笔与墨,倒刺利爪,毒液",1,100
"鳄鱼眼泪,地刺陷阱,倒刺利爪,毒液,毒液注射,香炉,翡翠,真菌孢子","鳄鱼眼泪,拆信刀,地刺陷阱,倒刺利爪,毒液,毒液注射,翡翠,真菌孢子",0.18199999999999994,1000
"鳄鱼眼泪,拆信刀,地刺陷阱,倒刺利爪,毒液,毒液注射,翡翠,真菌孢子","鳄鱼眼泪,毒液注射,真菌孢子,翡翠,地刺陷阱,笔与墨,倒刺利爪,毒液",1,100
"鳄鱼眼泪,拆信刀,地刺陷阱,倒刺利爪,毒液,毒液注射,翡翠,真菌孢子","毒液注射,真菌孢子,毒蜥,翡翠,地刺陷阱,笔与墨,倒刺利爪,毒液",1,100
"鳄鱼眼泪,地刺陷阱,倒刺利爪,毒液,毒液注射,香炉,翡翠,真菌孢子","鳄鱼眼泪,毒液注射,真菌孢子,翡翠,地刺陷阱,笔与墨,倒刺利爪,毒液",1,100
