combo_key,representative_signature,cluster_size
"倒刺利爪,和平铸箱,毒液,真菌孢子,翡翠,腐朽圣像","翡翠,腐朽圣像,和平铸箱,真菌孢子,倒刺利爪,毒液",1
"嗅盐,彩虹药水,煅烧釜,瓶装闪电,红宝石,萤火虫,香炉","瓶装闪电,萤火虫,煅烧釜,嗅盐,彩虹药水,红宝石,香炉",1
"倒刺利爪,地刺陷阱,毒液,真菌孢子,翡翠,蜡烛,鳄鱼眼泪","地刺陷阱,翡翠,真菌孢子,倒刺利爪,毒液,鳄鱼眼泪,蜡烛",1
"倒刺利爪,地刺陷阱,毒液,毒液注射,真菌孢子,蜡烛,鳄鱼眼泪","地刺陷阱,蜡烛,真菌孢子,倒刺利爪,毒液,毒液注射,鳄鱼眼泪",1
"彩虹药水,昏睡药水,永恒火炬,火焰药水,瓶装闪电,红宝石,鳄鱼眼泪","彩虹药水,火焰药水,瓶装闪电,红宝石,昏睡药水,永恒火炬,鳄鱼眼泪",1
"剧毒药水,地窖,毒液,真菌孢子,翡翠,腐朽圣像","真菌孢子,翡翠,剧毒药水,地窖,毒液,腐朽圣像",1
"倒刺利爪,地刺陷阱,彩虹药水,毒液,真菌孢子,翡翠,香炉,鳄鱼眼泪","地刺陷阱,翡翠,真菌孢子,彩虹药水,倒刺利爪,毒液,香炉,鳄鱼眼泪",1
"火焰药水,瓶装闪电,硫磺,碎瓶,红宝石,蜡烛,香炉","瓶装闪电,红宝石,蜡烛,香炉,火焰药水,硫磺,碎瓶",1
"倒刺利爪,地刺陷阱,彩虹药水,手术刀,拆信刀,蛇怪之牙,蜡烛","拆信刀,蜡烛,倒刺利爪,地刺陷阱,彩虹药水,手术刀,蛇怪之牙",1
"剧毒药水,地窖,彩虹药水,毒液,真菌孢子,笔与墨,翡翠","真菌孢子,翡翠,剧毒药水,笔与墨,地窖,毒液,彩虹药水",1
"塔兹迪亚匕首,火焰药水,硫磺,碎瓶,红宝石,蜡烛,香炉","碎瓶,红宝石,蜡烛,香炉,火焰药水,塔兹迪亚匕首,硫磺",1
"剧毒药水,地窖,毒液,毒蜥,真菌孢子,笔与墨,翡翠","翡翠,真菌孢子,剧毒药水,地窖,毒液,笔与墨,毒蜥",1
"展示玻璃球,火焰药水,煅烧釜,瓶装闪电,红宝石,香炉","火焰药水,瓶装闪电,香炉,红宝石,煅烧釜,展示玻璃球",1
"展示玻璃球,彩虹药水,永恒火炬,火焰药水,瓶装闪电,红宝石","展示玻璃球,瓶装闪电,红宝石,永恒火炬,彩虹药水,火焰药水",1
"倒刺利爪,地刺陷阱,毒液,毒蜥,水蛭,真菌孢子,翡翠","地刺陷阱,毒蜥,翡翠,水蛭,真菌孢子,倒刺利爪,毒液",1
"倒刺利爪,地刺陷阱,彩虹药水,毒液,真菌孢子,翡翠,腐朽圣像","真菌孢子,倒刺利爪,毒液,彩虹药水,翡翠,地刺陷阱,腐朽圣像",1
"展示玻璃球,彩虹药水,煅烧釜,瓶装闪电,红宝石,香炉","彩虹药水,瓶装闪电,香炉,红宝石,煅烧釜,展示玻璃球",1
"倒刺利爪,地刺陷阱,彩虹药水,毒液,毒液注射,真菌孢子,翡翠,鳄鱼眼泪","彩虹药水,翡翠,地刺陷阱,鳄鱼眼泪,真菌孢子,毒液注射,倒刺利爪,毒液",4
"倒刺利爪,地刺陷阱,折射棱镜,毒液,毒液注射,翡翠,鳄鱼眼泪","折射棱镜,地刺陷阱,毒液注射,翡翠,倒刺利爪,毒液,鳄鱼眼泪",1
"倒刺利爪,彩虹药水,毒液,毒液注射,真菌孢子,翡翠,香炉,鳄鱼眼泪","真菌孢子,香炉,倒刺利爪,毒液,鳄鱼眼泪,彩虹药水,翡翠,毒液注射",1
"倒刺利爪,地刺陷阱,手术刀,拆信刀,红宝石,蛇怪之牙,蜡烛","拆信刀,蜡烛,红宝石,倒刺利爪,地刺陷阱,手术刀,蛇怪之牙",1
"彩虹药水,永恒火炬,火焰药水,瓶装闪电,红宝石,萤火虫,香炉","彩虹药水,香炉,红宝石,永恒火炬,瓶装闪电,萤火虫,火焰药水",1
"倒刺利爪,地刺陷阱,彩虹药水,折射棱镜,毒液,真菌孢子,翡翠","折射棱镜,地刺陷阱,真菌孢子,倒刺利爪,毒液,彩虹药水,翡翠",1
"倒刺利爪,地刺陷阱,折射棱镜,毒液,毒液注射,真菌孢子,翡翠","地刺陷阱,折射棱镜,真菌孢子,毒液注射,翡翠,倒刺利爪,毒液",1
"彩虹药水,昏睡药水,煅烧釜,瓶装闪电,红宝石,萤火虫,鳄鱼眼泪","昏睡药水,红宝石,鳄鱼眼泪,萤火虫,瓶装闪电,煅烧釜,彩虹药水",1
"倒刺利爪,地刺陷阱,曲颈甑,毒液,毒液注射,真菌孢子,翡翠","曲颈甑,真菌孢子,毒液注射,地刺陷阱,倒刺利爪,毒液,翡翠",1
"倒刺利爪,地刺陷阱,曲颈甑,毒液,真菌孢子,翡翠,鳄鱼眼泪","鳄鱼眼泪,曲颈甑,真菌孢子,地刺陷阱,倒刺利爪,毒液,翡翠",1
"塔兹迪亚匕首,彩虹药水,火焰药水,碎瓶,红宝石,蜡烛,香炉","红宝石,碎瓶,蜡烛,火焰药水,塔兹迪亚匕首,彩虹药水,香炉",1
"倒刺利爪,地刺陷阱,曲颈甑,毒液,毒蜥,真菌孢子,翡翠","曲颈甑,真菌孢子,地刺陷阱,倒刺利爪,毒液,翡翠,毒蜥",1
"倒刺利爪,地刺陷阱,彩虹药水,毒液,毒蜥,真菌孢子,翡翠,鳄鱼眼泪","鳄鱼眼泪,毒蜥,彩虹药水,地刺陷阱,翡翠,真菌孢子,倒刺利爪,毒液",1
"倒刺利爪,地刺陷阱,拆信刀,毒液,毒液注射,真菌孢子,翡翠,鳄鱼眼泪","鳄鱼眼泪,拆信刀,地刺陷阱,倒刺利爪,毒液,毒液注射,翡翠,真菌孢子",1
"倒刺利爪,地刺陷阱,毒液,毒液注射,真菌孢子,翡翠,香炉,鳄鱼眼泪","鳄鱼眼泪,地刺陷阱,倒刺利爪,毒液,毒液注射,香炉,翡翠,真菌孢子",3
"倒刺利爪,毒液,毒液注射,毒蜥,真菌孢子,翡翠,颠茄","真菌孢子,倒刺利爪,毒液,颠茄,翡翠,毒蜥,毒液注射",1
"彩虹药水,火焰药水,瓶装闪电,硫磺,红宝石,蜡烛,香炉","瓶装闪电,红宝石,彩虹药水,蜡烛,香炉,火焰药水,硫磺",1
"倒刺利爪,地刺陷阱,毒液,毒液注射,水蛭,真菌孢子,翡翠","水蛭,翡翠,地刺陷阱,真菌孢子,毒液注射,倒刺利爪,毒液",1
"倒刺利爪,地刺陷阱,彩虹药水,毒液,水蛭,真菌孢子,翡翠","彩虹药水,翡翠,地刺陷阱,水蛭,真菌孢子,倒刺利爪,毒液",1
"彩虹药水,昏睡药水,永恒火炬,火焰药水,红宝石,香炉,鳄鱼眼泪","香炉,鳄鱼眼泪,火焰药水,彩虹药水,昏睡药水,红宝石,永恒火炬",1
"彩虹药水,昏睡药水,永恒火炬,瓶装闪电,红宝石,香炉,鳄鱼眼泪","香炉,红宝石,瓶装闪电,永恒火炬,鳄鱼眼泪,昏睡药水,彩虹药水",1
"彩虹药水,火焰药水,碎瓶,红宝石,蜡烛,贤者之石,香炉","蜡烛,碎瓶,贤者之石,火焰药水,彩虹药水,红宝石,香炉",1
"倒刺利爪,毒液,毒液注射,真菌孢子,翡翠,蜡烛,鳄鱼眼泪","真菌孢子,倒刺利爪,毒液,蜡烛,鳄鱼眼泪,毒液注射,翡翠",1
"彩虹药水,火焰药水,红宝石,蜡烛,贤者之石,香炉,鳄鱼眼泪","蜡烛,贤者之石,鳄鱼眼泪,火焰药水,彩虹药水,红宝石,香炉",1
"彩虹药水,毒芹,水蛭,炼金梨缶,真菌孢子,翡翠","水蛭,真菌孢子,翡翠,彩虹药水,炼金梨缶,毒芹",1
"彩虹药水,昏睡药水,煅烧釜,瓶装闪电,红宝石,香炉,鳄鱼眼泪","煅烧釜,鳄鱼眼泪,瓶装闪电,红宝石,昏睡药水,彩虹药水,香炉",3
"彩虹药水,昏睡药水,火焰药水,煅烧釜,红宝石,香炉,鳄鱼眼泪","彩虹药水,煅烧釜,昏睡药水,火焰药水,鳄鱼眼泪,红宝石,香炉",2
"毒液,毒液注射,真菌孢子,笔与墨,翡翠,腐朽圣像,黑玫瑰","翡翠,真菌孢子,黑玫瑰,毒液注射,腐朽圣像,笔与墨,毒液",1
"毒液,毒液注射,生命导体,真菌孢子,笔与墨,翡翠,黑玫瑰","生命导体,黑玫瑰,笔与墨,毒液,真菌孢子,毒液注射,翡翠",1
"彩虹药水,火焰药水,煅烧釜,瓶装闪电,红宝石,萤火虫,香炉","煅烧釜,香炉,红宝石,彩虹药水,萤火虫,火焰药水,瓶装闪电",1
"毒液,毒液注射,毒蜥,生命导体,真菌孢子,笔与墨,翡翠","生命导体,翡翠,笔与墨,毒液,毒蜥,毒液注射,真菌孢子",1
"倒刺利爪,地刺陷阱,毒液,毒液注射,真菌孢子,笔与墨,翡翠,鳄鱼眼泪","鳄鱼眼泪,毒液注射,真菌孢子,翡翠,地刺陷阱,笔与墨,倒刺利爪,毒液",1
"倒刺利爪,地刺陷阱,毒液,毒液注射,毒蜥,真菌孢子,笔与墨,翡翠","毒液注射,真菌孢子,毒蜥,翡翠,地刺陷阱,笔与墨,倒刺利爪,毒液",1
"彩虹药水,火焰药水,瓶装闪电,碎瓶,红宝石,蜡烛,香炉","碎瓶,香炉,蜡烛,红宝石,瓶装闪电,火焰药水,彩虹药水",3
"塔兹迪亚匕首,火焰药水,瓶装闪电,碎瓶,红宝石,蜡烛,香炉","火焰药水,塔兹迪亚匕首,碎瓶,香炉,蜡烛,红宝石,瓶装闪电",3
"地刺陷阱,火焰药水,瓶装闪电,碎瓶,红宝石,蜡烛,香炉","碎瓶,地刺陷阱,蜡烛,火焰药水,红宝石,香炉,瓶装闪电",1
"倒刺利爪,地刺陷阱,毒液,真菌孢子,翡翠,腐朽圣像,鳄鱼眼泪","鳄鱼眼泪,真菌孢子,翡翠,腐朽圣像,地刺陷阱,倒刺利爪,毒液",1
"云精灵,毒液注射,真菌孢子,笔与墨,翡翠,贤者之石,颠茄","笔与墨,颠茄,云精灵,翡翠,毒液注射,贤者之石,真菌孢子",1
"倒刺利爪,地刺陷阱,毒液,毒液注射,真菌孢子,翡翠,腐朽圣像","翡翠,真菌孢子,倒刺利爪,毒液,腐朽圣像,地刺陷阱,毒液注射",1
"彩虹药水,火焰药水,碎瓶,红宝石,萤火虫,蜡烛,香炉","彩虹药水,香炉,蜡烛,碎瓶,萤火虫,红宝石,火焰药水",1
"彩虹药水,火焰药水,瓶装闪电,红宝石,萤火虫,蜡烛,香炉","瓶装闪电,彩虹药水,香炉,蜡烛,萤火虫,红宝石,火焰药水",1
"火焰药水,瓶装闪电,碎瓶,红宝石,萤火虫,蜡烛,香炉","碎瓶,蜡烛,香炉,萤火虫,火焰药水,红宝石,瓶装闪电",1
"毒液注射,毒蜥,水蛭,真菌孢子,翡翠,颠茄","真菌孢子,颠茄,翡翠,毒蜥,水蛭,毒液注射",1
"火焰药水,瓶装闪电,碎瓶,红宝石,蛇怪之牙,蜡烛,香炉","碎瓶,香炉,蜡烛,蛇怪之牙,红宝石,瓶装闪电,火焰药水",1
"倒刺利爪,地刺陷阱,手术刀,拆信刀,蛇怪之牙,贤者之石,魔法飞毯","倒刺利爪,蛇怪之牙,手术刀,贤者之石,拆信刀,地刺陷阱,魔法飞毯",1
"地刺陷阱,手术刀,拆信刀,曲颈甑,蛇怪之牙,魔法飞毯","魔法飞毯,蛇怪之牙,地刺陷阱,曲颈甑,拆信刀,手术刀",1
"倒刺利爪,地刺陷阱,手术刀,瓶装闪电,蛇怪之牙,贤者之石,魔法飞毯","蛇怪之牙,倒刺利爪,手术刀,贤者之石,地刺陷阱,瓶装闪电,魔法飞毯",1
"彩虹药水,昏睡药水,煅烧釜,红宝石,萤火虫,香炉,鳄鱼眼泪","昏睡药水,彩虹药水,煅烧釜,鳄鱼眼泪,红宝石,香炉,萤火虫",1
