from_sig,to_sig,weight,games
"手雷,鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸","三花,左轮手枪,弹簧刀,鲨齿爪,舱底蠕虫,手斧,葡萄弹",0.93999999999999995,100
"三花,左轮手枪,弹簧刀,鲨齿爪,舱底蠕虫,手斧,葡萄弹","手斧,鲨齿爪,藏刃匕首,葡萄弹,弹簧刀,左轮手枪,舱底蠕虫",0.024000000000000021,1000
"鲨齿爪,靴里剑,左轮手枪,手斧,藏刃匕首,葡萄弹,舱底蠕虫","三花,左轮手枪,弹簧刀,鲨齿爪,舱底蠕虫,手斧,葡萄弹",0.21999999999999997,100
"手斧,鲨齿爪,藏刃匕首,弹簧刀,左轮手枪,刺刀,舱底蠕虫","三花,左轮手枪,弹簧刀,鲨齿爪,舱底蠕虫,手斧,葡萄弹",0.0020000000000000018,1000
"舱底蠕虫,流星索,鲨齿爪,手斧,葡萄弹,迷你弯刀,左轮手枪","三花,左轮手枪,弹簧刀,鲨齿爪,舱底蠕虫,手斧,葡萄弹",0.93999999999999995,100
"水草,燃烧响炮,木桶,打火机,绵鳚,海底热泉","燃烧响炮,打火机,绵鳚,海底热泉,狼筅,珊瑚",1,100
"燃烧响炮,打火机,绵鳚,海底热泉,狼筅,珊瑚","燃烧响炮,打火机,绵鳚,海底热泉,狼筅,海螺壳",1,100
"燃烧响炮,打火机,绵鳚,海底热泉,狼筅,珊瑚","燃烧响炮,打火机,绵鳚,海底热泉,葡萄弹,狼筅",1,100
"淬锋钢,飞鱼,鲨齿爪,绵鳚,马龙鱼,水草","沙滩充气球,马龙鱼,绵鳚,毒须鲶,水草,淬锋钢",1,100
"沙滩充气球,马龙鱼,弹簧刀,藏刃匕首,淬锋钢,毒须鲶","沙滩充气球,马龙鱼,绵鳚,毒须鲶,水草,淬锋钢",0.60000000000000009,100
"沙滩充气球,马龙鱼,绵鳚,毒须鲶,水草,淬锋钢","钓鱼竿,毒须鲶,绵鳚,沙滩充气球,水草,珊瑚",0.37999999999999989,100
"手斧,鲨齿爪,靴里剑,流星索,左轮手枪,刺刀,葡萄弹","手斧,左轮手枪,靴里剑,三花,鲨齿爪,葡萄弹,舱底蠕虫",0.89999999999999991,100
"手斧,左轮手枪,靴里剑,三花,鲨齿爪,葡萄弹,舱底蠕虫","鲨齿爪,三花,葡萄弹,手斧,左轮手枪,弹簧刀,独角鲸",0.87999999999999989,100
"手斧,左轮手枪,靴里剑,三花,鲨齿爪,葡萄弹,舱底蠕虫","鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸,葡萄弹",0.69999999999999996,100
"手斧,左轮手枪,靴里剑,三花,鲨齿爪,葡萄弹,舱底蠕虫","鲨齿爪,舱底蠕虫,靴里剑,手斧,左轮手枪,弹簧刀,独角鲸",1,100
"手斧,左轮手枪,靴里剑,三花,鲨齿爪,葡萄弹,舱底蠕虫","靴里剑,鲨齿爪,葡萄弹,手斧,独角鲸,弹簧刀,左轮手枪",0.54000000000000004,100
"手斧,左轮手枪,靴里剑,三花,鲨齿爪,葡萄弹,舱底蠕虫","舱底蠕虫,手斧,葡萄弹,鲨齿爪,左轮手枪,飞鱼,淬锋钢",0.028000000000000025,1000
"靴里剑,流星索,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","手斧,左轮手枪,靴里剑,三花,鲨齿爪,葡萄弹,舱底蠕虫",0.89999999999999991,100
"舱底蠕虫,靴里剑,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","手斧,左轮手枪,靴里剑,三花,鲨齿爪,葡萄弹,舱底蠕虫",0.1080000000000001,1000
"手斧,左轮手枪,靴里剑,三花,鲨齿爪,葡萄弹,舱底蠕虫","手斧,鲨齿爪,藏刃匕首,葡萄弹,弹簧刀,左轮手枪,舱底蠕虫",0.87999999999999989,100
"手斧,左轮手枪,靴里剑,三花,鲨齿爪,葡萄弹,舱底蠕虫","鲨齿爪,靴里剑,左轮手枪,手斧,藏刃匕首,葡萄弹,舱底蠕虫",0.5,100
"舱底蠕虫,流星索,鲨齿爪,手斧,葡萄弹,迷你弯刀,左轮手枪","手斧,左轮手枪,靴里剑,三花,鲨齿爪,葡萄弹,舱底蠕虫",0.62000000000000011,100
"手斧,鲨齿爪,靴里剑,流星索,左轮手枪,刺刀,葡萄弹","流星索,葡萄弹,手斧,鲨齿爪,独角鲸,刺刀,靴里剑",0.28000000000000003,100
"手斧,鲨齿爪,靴里剑,流星索,左轮手枪,刺刀,葡萄弹","手斧,靴里剑,鲨齿爪,流星索,葡萄弹,迷你弯刀,刺刀",0.23999999999999999,100
"手斧,鲨齿爪,靴里剑,流星索,左轮手枪,刺刀,葡萄弹","靴里剑,鲨齿爪,葡萄弹,手斧,独角鲸,弹簧刀,左轮手枪",0.97999999999999998,100
"靴里剑,流星索,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","手斧,鲨齿爪,靴里剑,流星索,左轮手枪,刺刀,葡萄弹",0.12000000000000011,100
"手斧,鲨齿爪,靴里剑,流星索,左轮手枪,刺刀,葡萄弹","舱底蠕虫,靴里剑,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪",0.58000000000000007,100
"手斧,鲨齿爪,靴里剑,流星索,左轮手枪,刺刀,葡萄弹","鲨齿爪,靴里剑,左轮手枪,手斧,藏刃匕首,葡萄弹,舱底蠕虫",0.95999999999999996,100
"手斧,鲨齿爪,靴里剑,流星索,左轮手枪,刺刀,葡萄弹","舱底蠕虫,流星索,鲨齿爪,手斧,葡萄弹,迷你弯刀,左轮手枪",0.39999999999999991,100
"手斧,鲨齿爪,靴里剑,流星索,左轮手枪,刺刀,葡萄弹","鲨齿爪,流星索,弹簧刀,迷你弯刀,刺刀,靴里剑,手斧",0.60000000000000009,100
"手斧,鲨齿爪,靴里剑,流星索,左轮手枪,刺刀,葡萄弹","鲨齿爪,靴里剑,流星索,左轮手枪,弹簧刀,迷你弯刀,手斧",0.3600000000000001,100
"流星索,鲨齿爪,手斧,弹簧刀,武士刀,刺刀","手斧,鲨齿爪,弹簧刀,武士刀,刺刀,淬锋钢",0.95999999999999996,100
"流星索,鲨齿爪,手斧,弹簧刀,武士刀,刺刀","靴里剑,手斧,鲨齿爪,弹簧刀,武士刀,淬锋钢",0.87999999999999989,100
"流星索,鲨齿爪,手斧,弹簧刀,武士刀,刺刀","手斧,鲨齿爪,弹簧刀,武士刀,刺刀,靴里剑",0.54000000000000004,100
"流星索,鲨齿爪,手斧,弹簧刀,武士刀,刺刀","手斧,鲨齿爪,弹簧刀,武士刀,刺刀,舱底蠕虫",1,100
"流星索,鲨齿爪,手斧,弹簧刀,武士刀,刺刀","鲨齿爪,手斧,左轮手枪,弹簧刀,武士刀,刺刀",0.78000000000000003,100
"舱底蠕虫,手斧,淬锋钢,飞鱼,鲨齿爪,马龙鱼","靴里剑,鲨齿爪,淬锋钢,飞鱼,弹簧刀,马龙鱼",0.52000000000000002,100
"舱底蠕虫,手斧,淬锋钢,飞鱼,鲨齿爪,马龙鱼","舱底蠕虫,手斧,鲨齿爪,绵鳚,弯刀,淬锋钢",1,100
"舱底蠕虫,手斧,淬锋钢,飞鱼,鲨齿爪,马龙鱼","舱底蠕虫,流星索,手斧,鲨齿爪,弯刀,淬锋钢",0.91999999999999993,100
"舱底蠕虫,手斧,淬锋钢,飞鱼,鲨齿爪,马龙鱼","淬锋钢,飞鱼,鲨齿爪,绵鳚,马龙鱼,水草",1,100
"舱底蠕虫,手斧,淬锋钢,飞鱼,鲨齿爪,马龙鱼","手斧,鲨齿爪,飞鱼,弹簧刀,马龙鱼,淬锋钢",0.23999999999999999,100
"舱底蠕虫,手斧,淬锋钢,飞鱼,鲨齿爪,马龙鱼","鲨齿爪,水草,淬锋钢,飞鱼,弹簧刀,马龙鱼",0.62000000000000011,100
"舱底蠕虫,手斧,淬锋钢,飞鱼,鲨齿爪,马龙鱼","舱底蠕虫,鲨齿爪,淬锋钢,飞鱼,弹簧刀,马龙鱼",0.39999999999999991,100
"舱底蠕虫,手斧,淬锋钢,弹簧刀,马龙鱼,沙滩充气球","舱底蠕虫,手斧,淬锋钢,飞鱼,鲨齿爪,马龙鱼",0.19999999999999996,100
"海螺壳,珊瑚,水草,绵鳚,毒须鲶,雪怪蟹,水母,鱼饵","珊瑚,珍珠,水母,雪怪蟹,毒须鲶,绵鳚,水草,海螺壳",0.081999999999999851,1000
"珊瑚,珍珠,水母,雪怪蟹,毒须鲶,绵鳚,水草,海螺壳","水草,绵鳚,毒须鲶,雪怪蟹,水母,迷幻蝠鲼,皮皮虾,海螺壳",0.21999999999999997,100
"鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸,葡萄弹","鲨齿爪,三花,葡萄弹,手斧,左轮手枪,弹簧刀,独角鲸",0.76000000000000001,100
"鲨齿爪,舱底蠕虫,靴里剑,手斧,左轮手枪,弹簧刀,独角鲸","鲨齿爪,三花,葡萄弹,手斧,左轮手枪,弹簧刀,独角鲸",0.62000000000000011,100
"靴里剑,鲨齿爪,葡萄弹,手斧,独角鲸,弹簧刀,左轮手枪","鲨齿爪,三花,葡萄弹,手斧,左轮手枪,弹簧刀,独角鲸",0.89999999999999991,100
"鲨齿爪,三花,葡萄弹,手斧,左轮手枪,弹簧刀,独角鲸","舱底蠕虫,鲨齿爪,手斧,左轮手枪,弹簧刀,独角鲸,淬锋钢",0.39999999999999991,100
"靴里剑,流星索,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","鲨齿爪,三花,葡萄弹,手斧,左轮手枪,弹簧刀,独角鲸",1,100
"舱底蠕虫,靴里剑,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","鲨齿爪,三花,葡萄弹,手斧,左轮手枪,弹簧刀,独角鲸",1,100
"鲨齿爪,三花,葡萄弹,手斧,左轮手枪,弹簧刀,独角鲸","手雷,鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸",0.84000000000000008,100
"鲨齿爪,三花,葡萄弹,手斧,左轮手枪,弹簧刀,独角鲸","手斧,鲨齿爪,藏刃匕首,葡萄弹,弹簧刀,左轮手枪,舱底蠕虫",0.43999999999999995,100
"流星索,葡萄弹,手斧,鲨齿爪,独角鲸,刺刀,靴里剑","手斧,靴里剑,鲨齿爪,流星索,葡萄弹,迷你弯刀,刺刀",0.1399999999999999,100
"流星索,葡萄弹,手斧,鲨齿爪,独角鲸,刺刀,靴里剑","靴里剑,鲨齿爪,葡萄弹,手斧,独角鲸,弹簧刀,左轮手枪",0.91999999999999993,100
"靴里剑,流星索,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","流星索,葡萄弹,手斧,鲨齿爪,独角鲸,刺刀,靴里剑",0.31999999999999984,100
"流星索,葡萄弹,手斧,鲨齿爪,独角鲸,刺刀,靴里剑","鲨齿爪,流星索,弹簧刀,迷你弯刀,刺刀,靴里剑,手斧",0.5,100
"靴里剑,流星索,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","手斧,靴里剑,鲨齿爪,流星索,葡萄弹,迷你弯刀,刺刀",0.37999999999999989,100
"手斧,靴里剑,鲨齿爪,流星索,葡萄弹,迷你弯刀,刺刀","舱底蠕虫,流星索,鲨齿爪,手斧,葡萄弹,迷你弯刀,左轮手枪",0.23999999999999999,100
"手斧,靴里剑,鲨齿爪,流星索,葡萄弹,迷你弯刀,刺刀","鲨齿爪,流星索,弹簧刀,迷你弯刀,刺刀,靴里剑,手斧",0.43999999999999995,100
"手斧,靴里剑,鲨齿爪,流星索,葡萄弹,迷你弯刀,刺刀","鲨齿爪,靴里剑,流星索,左轮手枪,弹簧刀,迷你弯刀,手斧",0.17999999999999994,100
"鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸,葡萄弹","鲨齿爪,舱底蠕虫,靴里剑,手斧,左轮手枪,弹簧刀,独角鲸",1,100
"靴里剑,鲨齿爪,葡萄弹,手斧,独角鲸,弹簧刀,左轮手枪","鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸,葡萄弹",0.038000000000000034,1000
"舱底蠕虫,手斧,葡萄弹,鲨齿爪,左轮手枪,飞鱼,淬锋钢","鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸,葡萄弹",1,100
"舱底蠕虫,鲨齿爪,手斧,左轮手枪,弹簧刀,独角鲸,淬锋钢","鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸,葡萄弹",0.032000000000000028,1000
"靴里剑,流星索,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸,葡萄弹",1,100
"舱底蠕虫,靴里剑,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸,葡萄弹",1,100
"手雷,鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸","鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸,葡萄弹",0.16000000000000014,100
"鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸,葡萄弹","手斧,鲨齿爪,藏刃匕首,葡萄弹,弹簧刀,左轮手枪,舱底蠕虫",0.67999999999999994,100
"鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸,葡萄弹","鲨齿爪,靴里剑,左轮手枪,手斧,藏刃匕首,葡萄弹,舱底蠕虫",0.30000000000000004,100
"鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸,葡萄弹","手斧,鲨齿爪,藏刃匕首,弹簧刀,左轮手枪,刺刀,舱底蠕虫",0.67999999999999994,100
"舱底蠕虫,流星索,鲨齿爪,手斧,葡萄弹,迷你弯刀,左轮手枪","鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸,葡萄弹",1,100
"靴里剑,手斧,鲨齿爪,弹簧刀,武士刀,淬锋钢","靴里剑,鲨齿爪,淬锋钢,飞鱼,弹簧刀,马龙鱼",0.87999999999999989,100
"靴里剑,鲨齿爪,淬锋钢,飞鱼,弹簧刀,马龙鱼","湿件战服,马龙鱼,弹簧刀,飞鱼,淬锋钢,珊瑚",1,100
"靴里剑,鲨齿爪,淬锋钢,飞鱼,弹簧刀,马龙鱼","珊瑚,淬锋钢,飞鱼,弹簧刀,马龙鱼,救生圈",0.65999999999999992,100
"靴里剑,鲨齿爪,淬锋钢,飞鱼,弹簧刀,马龙鱼","淬锋钢,飞鱼,弹簧刀,马龙鱼,水草,救生圈",0.80000000000000004,100
"靴里剑,鲨齿爪,淬锋钢,飞鱼,弹簧刀,马龙鱼","淬锋钢,飞鱼,鲨齿爪,绵鳚,马龙鱼,水草",0.76000000000000001,100
"手斧,鲨齿爪,飞鱼,弹簧刀,马龙鱼,淬锋钢","靴里剑,鲨齿爪,淬锋钢,飞鱼,弹簧刀,马龙鱼",0.33999999999999986,100
"靴里剑,鲨齿爪,淬锋钢,飞鱼,弹簧刀,马龙鱼","湿件战服,马龙鱼,弹簧刀,飞鱼,淬锋钢,水草",1,100
"靴里剑,鲨齿爪,淬锋钢,飞鱼,弹簧刀,马龙鱼","鲨齿爪,水草,淬锋钢,飞鱼,弹簧刀,马龙鱼",0.95999999999999996,100
"舱底蠕虫,鲨齿爪,淬锋钢,飞鱼,弹簧刀,马龙鱼","靴里剑,鲨齿爪,淬锋钢,飞鱼,弹簧刀,马龙鱼",0.14000000000000012,100
"珊瑚,燃烧响炮,水草,皮皮虾,迷幻蝠鲼,鹦鹉皮特,绵鳚,打火机","水草,打火机,绵鳚,鹦鹉皮特,迷幻蝠鲼,皮皮虾,流星索,燃烧响炮",0.12000000000000011,100
"水草,打火机,绵鳚,鹦鹉皮特,迷幻蝠鲼,皮皮虾,流星索,燃烧响炮","海螺壳,打火机,绵鳚,鹦鹉皮特,迷幻蝠鲼,皮皮虾,燃烧响炮,珊瑚",0.044000000000000039,1000
"燃烧响炮,珊瑚,流星索,皮皮虾,迷幻蝠鲼,鹦鹉皮特,绵鳚,打火机","水草,打火机,绵鳚,鹦鹉皮特,迷幻蝠鲼,皮皮虾,流星索,燃烧响炮",0.19999999999999996,100
"打火机,绵鳚,迷幻蝠鲼,鹦鹉皮特,皮皮虾,水草,海螺壳,燃烧响炮","水草,打火机,绵鳚,鹦鹉皮特,迷幻蝠鲼,皮皮虾,流星索,燃烧响炮",0.14000000000000012,100
"手斧,火药角,手雷,葡萄弹,弹簧刀,马龙鱼,淬锋钢","珊瑚,淬锋钢,火药角,双管霰弹枪,弹簧刀,葡萄弹,手斧",0.97999999999999998,100
"海螺壳,珊瑚,水草,绵鳚,毒须鲶,雪怪蟹,水母,鱼饵","水草,绵鳚,毒须鲶,雪怪蟹,水母,迷幻蝠鲼,皮皮虾,海螺壳",0.3600000000000001,100
"手雷,填弹杆,步枪,手斧,葡萄弹,流星索","手雷,填弹杆,步枪,弹簧刀,葡萄弹,手斧",0.16399999999999992,1000
"水草,燃烧响炮,木桶,打火机,绵鳚,海底热泉","燃烧响炮,打火机,绵鳚,海底热泉,狼筅,海螺壳",1,100
"水草,燃烧响炮,木桶,打火机,绵鳚,海底热泉","燃烧响炮,打火机,绵鳚,海底热泉,葡萄弹,狼筅",1,100
"燃烧响炮,海底热泉,绵鳚,打火机,水草,淬锋钢,海螺壳","燃烧响炮,珊瑚,水草,淬锋钢,海底热泉,绵鳚,打火机",0.0060000000000000053,1000
"海螺壳,水草,珊瑚,打火机,绵鳚,海底热泉,燃烧响炮","燃烧响炮,海底热泉,绵鳚,打火机,水草,淬锋钢,海螺壳",1,100
"鲨齿爪,舱底蠕虫,靴里剑,手斧,左轮手枪,弹簧刀,独角鲸","靴里剑,鲨齿爪,葡萄弹,手斧,独角鲸,弹簧刀,左轮手枪",0.12000000000000011,100
"舱底蠕虫,鲨齿爪,手斧,左轮手枪,弹簧刀,独角鲸,淬锋钢","鲨齿爪,舱底蠕虫,靴里剑,手斧,左轮手枪,弹簧刀,独角鲸",1,100
"靴里剑,流星索,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","鲨齿爪,舱底蠕虫,靴里剑,手斧,左轮手枪,弹簧刀,独角鲸",1,100
"舱底蠕虫,靴里剑,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","鲨齿爪,舱底蠕虫,靴里剑,手斧,左轮手枪,弹簧刀,独角鲸",1,100
"手雷,鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸","鲨齿爪,舱底蠕虫,靴里剑,手斧,左轮手枪,弹簧刀,独角鲸",1,100
"手斧,鲨齿爪,藏刃匕首,葡萄弹,弹簧刀,左轮手枪,舱底蠕虫","鲨齿爪,舱底蠕虫,靴里剑,手斧,左轮手枪,弹簧刀,独角鲸",0.18000000000000016,100
"鲨齿爪,靴里剑,左轮手枪,手斧,藏刃匕首,葡萄弹,舱底蠕虫","鲨齿爪,舱底蠕虫,靴里剑,手斧,左轮手枪,弹簧刀,独角鲸",0.37999999999999989,100
"鲨齿爪,舱底蠕虫,靴里剑,手斧,左轮手枪,弹簧刀,独角鲸","手斧,鲨齿爪,藏刃匕首,弹簧刀,左轮手枪,刺刀,舱底蠕虫",0.17999999999999994,100
"鲨齿爪,靴里剑,流星索,左轮手枪,弹簧刀,迷你弯刀,手斧","鲨齿爪,舱底蠕虫,靴里剑,手斧,左轮手枪,弹簧刀,独角鲸",0.76000000000000001,100
"靴里剑,鲨齿爪,葡萄弹,手斧,独角鲸,弹簧刀,左轮手枪","舱底蠕虫,鲨齿爪,手斧,左轮手枪,弹簧刀,独角鲸,淬锋钢",1,100
"靴里剑,流星索,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","靴里剑,鲨齿爪,葡萄弹,手斧,独角鲸,弹簧刀,左轮手枪",1,100
"舱底蠕虫,靴里剑,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","靴里剑,鲨齿爪,葡萄弹,手斧,独角鲸,弹簧刀,左轮手枪",1,100
"靴里剑,鲨齿爪,葡萄弹,手斧,独角鲸,弹簧刀,左轮手枪","手雷,鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸",1,100
"靴里剑,鲨齿爪,葡萄弹,手斧,独角鲸,弹簧刀,左轮手枪","手斧,鲨齿爪,藏刃匕首,葡萄弹,弹簧刀,左轮手枪,舱底蠕虫",1,100
"靴里剑,鲨齿爪,葡萄弹,手斧,独角鲸,弹簧刀,左轮手枪","鲨齿爪,靴里剑,左轮手枪,手斧,藏刃匕首,葡萄弹,舱底蠕虫",0.76000000000000001,100
"鲨齿爪,靴里剑,流星索,左轮手枪,弹簧刀,迷你弯刀,手斧","靴里剑,鲨齿爪,葡萄弹,手斧,独角鲸,弹簧刀,左轮手枪",0.1339999999999999,1000
"舱底蠕虫,鲨齿爪,手斧,左轮手枪,弹簧刀,独角鲸,淬锋钢","舱底蠕虫,手斧,葡萄弹,鲨齿爪,左轮手枪,飞鱼,淬锋钢",1,100
"舱底蠕虫,靴里剑,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","舱底蠕虫,手斧,葡萄弹,鲨齿爪,左轮手枪,飞鱼,淬锋钢",1,100
"舱底蠕虫,手斧,葡萄弹,鲨齿爪,左轮手枪,飞鱼,淬锋钢","手斧,鲨齿爪,藏刃匕首,葡萄弹,弹簧刀,左轮手枪,舱底蠕虫",0.12000000000000011,100
"舱底蠕虫,手斧,葡萄弹,鲨齿爪,左轮手枪,飞鱼,淬锋钢","鲨齿爪,靴里剑,左轮手枪,手斧,藏刃匕首,葡萄弹,舱底蠕虫",0.21999999999999997,100
"舱底蠕虫,流星索,鲨齿爪,手斧,葡萄弹,迷你弯刀,左轮手枪","舱底蠕虫,手斧,葡萄弹,鲨齿爪,左轮手枪,飞鱼,淬锋钢",1,100
"湿件战服,马龙鱼,弹簧刀,飞鱼,淬锋钢,珊瑚","珊瑚,迷幻蝠鲼,马龙鱼,弹簧刀,弯刀,淬锋钢",0.89999999999999991,100
"珊瑚,淬锋钢,飞鱼,弹簧刀,马龙鱼,救生圈","珊瑚,迷幻蝠鲼,马龙鱼,弹簧刀,弯刀,淬锋钢",0.95999999999999996,100
"舱底蠕虫,流星索,手斧,鲨齿爪,弯刀,淬锋钢","舱底蠕虫,手斧,鲨齿爪,绵鳚,弯刀,淬锋钢",0.52000000000000002,100
"舱底蠕虫,靴里剑,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","舱底蠕虫,鲨齿爪,手斧,左轮手枪,弹簧刀,独角鲸,淬锋钢",1,100
"手雷,鲨齿爪,舱底蠕虫,手斧,左轮手枪,弹簧刀,独角鲸","舱底蠕虫,鲨齿爪,手斧,左轮手枪,弹簧刀,独角鲸,淬锋钢",1,100
"手斧,鲨齿爪,藏刃匕首,葡萄弹,弹簧刀,左轮手枪,舱底蠕虫","舱底蠕虫,鲨齿爪,手斧,左轮手枪,弹簧刀,独角鲸,淬锋钢",0.16000000000000014,100
"舱底蠕虫,鲨齿爪,手斧,左轮手枪,弹簧刀,独角鲸,淬锋钢","手斧,鲨齿爪,藏刃匕首,弹簧刀,左轮手枪,刺刀,舱底蠕虫",0.3600000000000001,100
"手斧,鲨齿爪,弹簧刀,武士刀,刺刀,淬锋钢","靴里剑,手斧,鲨齿爪,弹簧刀,武士刀,淬锋钢",0.65999999999999992,100
"手斧,鲨齿爪,弹簧刀,武士刀,刺刀,靴里剑","手斧,鲨齿爪,弹簧刀,武士刀,刺刀,淬锋钢",1,100
"手斧,鲨齿爪,弹簧刀,武士刀,刺刀,舱底蠕虫","手斧,鲨齿爪,弹簧刀,武士刀,刺刀,淬锋钢",1,100
"手斧,鲨齿爪,飞鱼,弹簧刀,马龙鱼,淬锋钢","手斧,鲨齿爪,弹簧刀,武士刀,刺刀,淬锋钢",0.14000000000000012,100
"鲨齿爪,手斧,左轮手枪,弹簧刀,武士刀,刺刀","手斧,鲨齿爪,弹簧刀,武士刀,刺刀,淬锋钢",1,100
"手斧,鲨齿爪,弹簧刀,武士刀,刺刀,靴里剑","靴里剑,手斧,鲨齿爪,弹簧刀,武士刀,淬锋钢",1,100
"手斧,鲨齿爪,弹簧刀,武士刀,刺刀,舱底蠕虫","靴里剑,手斧,鲨齿爪,弹簧刀,武士刀,淬锋钢",1,100
"靴里剑,手斧,鲨齿爪,弹簧刀,武士刀,淬锋钢","手斧,鲨齿爪,飞鱼,弹簧刀,马龙鱼,淬锋钢",0.10000000000000009,100
"鲨齿爪,手斧,左轮手枪,弹簧刀,武士刀,刺刀","靴里剑,手斧,鲨齿爪,弹簧刀,武士刀,淬锋钢",1,100
"靴里剑,流星索,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","舱底蠕虫,靴里剑,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪",0.71999999999999997,100
"靴里剑,流星索,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","手斧,鲨齿爪,藏刃匕首,葡萄弹,弹簧刀,左轮手枪,舱底蠕虫",1,100
"靴里剑,流星索,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","鲨齿爪,靴里剑,左轮手枪,手斧,藏刃匕首,葡萄弹,舱底蠕虫",0.93999999999999995,100
"靴里剑,流星索,手斧,葡萄弹,弹簧刀,左轮手枪,鲨齿爪","舱底蠕虫,流星索,鲨齿爪,手斧,葡萄弹,迷你弯刀,左轮手枪",0.65999999999999992,100
