item_rank,item,anchor,alpha_ij
2,手斧,靴里剑,1
2,手斧,鲨齿爪,1
2,手斧,弹簧刀,0.95585463525788916
2,手斧,藏刃匕首,0.95367461724593294
2,手斧,星图,0.94946876012747172
2,手斧,葡萄弹,0.90489671422841544
2,手斧,独角鲸,0.84423497856681107
2,手斧,火药角,0.81904627734251323
2,手斧,舱底蠕虫,0.70699661064668318
2,手斧,飞鱼,0.69934317522470391
2,手斧,铲子,0.63916301447108514
2,手斧,弯刀,0.63171320710516754
2,手斧,马龙鱼,0.61909870908344711
2,手斧,淬锋钢,0.61177978227030938
2,手斧,手雷,0.5611919806408634
2,手斧,双管霰弹枪,0.56087805405443469
2,手斧,水草,0.51488252334305262
2,手斧,填弹杆,0.44677871021535098
2,手斧,渔网,0.38577913709709843
2,手斧,流星索,0.3768324729581114
2,手斧,海螺壳,0.35911733116910466
2,手斧,食人鱼,0.35356193909086092
2,手斧,珍珠,0.34954606987159603
2,手斧,手里剑,0.34236663825862812
2,手斧,珊瑚,0.33614479843202666
2,手斧,步枪,0.33610557462309948
2,手斧,毒须鲶,0.29532431505717677
2,手斧,龙涎香,0.24877833524237619
2,手斧,救生圈,0.19519674603932929
2,手斧,沙滩充气球,0.19220970212871635
2,手斧,鱼饵,0.15354453786133054
2,手斧,水母,0.13897614826220084
2,手斧,抓钩,0.13529117463403645
2,手斧,雪怪蟹,0.11002278404090901
2,手斧,火炮,0.095487918136134178
2,手斧,湿件战服,0.095103285771584514
2,手斧,狼筅,0.081069419819617156
2,手斧,温馨海湾,0.069488074131100419
2,手斧,皮皮虾,0.055590459304880345
2,手斧,鹦鹉皮特,0.03474403706555021
2,手斧,木桶,0.023162691377033473
2,手斧,打火机,0
2,手斧,海底热泉,0
2,手斧,燃烧响炮,0
2,手斧,珊瑚护甲,0
2,手斧,绵鳚,0
2,手斧,迷幻蝠鲼,0
2,手斧,钓鱼竿,0
3,绵鳚,打火机,1
3,绵鳚,海底热泉,1
3,绵鳚,火炮,1
3,绵鳚,燃烧响炮,1
3,绵鳚,皮皮虾,1
3,绵鳚,鹦鹉皮特,1
3,绵鳚,钓鱼竿,0.97861905411350758
3,绵鳚,狼筅,0.96525596293444971
3,绵鳚,毒须鲶,0.9640978283655981
3,绵鳚,食人鱼,0.89430805531320023
3,绵鳚,迷幻蝠鲼,0.87828802778035731
3,绵鳚,海螺壳,0.87144706285746398
3,绵鳚,珍珠,0.83747511550448162
3,绵鳚,水草,0.82884729003222313
3,绵鳚,龙涎香,0.75910800967885173
3,绵鳚,抓钩,0.65729243901114698
3,绵鳚,火药角,0.55078328248572028
3,绵鳚,雪怪蟹,0.54382444793348594
3,绵鳚,珊瑚,0.53923254595874082
3,绵鳚,渔网,0.53730232167732139
3,绵鳚,流星索,0.51841311986320671
3,绵鳚,珊瑚护甲,0.51809569368821251
3,绵鳚,沙滩充气球,0.47505331424976999
3,绵鳚,鱼饵,0.41885866906802194
3,绵鳚,温馨海湾,0.39477745091270339
3,绵鳚,淬锋钢,0.36315325466661807
3,绵鳚,舱底蠕虫,0.32582942980257856
3,绵鳚,马龙鱼,0.28721271650905839
3,绵鳚,弯刀,0.24436639402770316
3,绵鳚,星图,0.23475125235511055
3,绵鳚,铲子,0.23253525460864982
3,绵鳚,水母,0.21707753490103796
3,绵鳚,填弹杆,0.10431321305721447
3,绵鳚,湿件战服,0.077384446191452738
3,绵鳚,手雷,0.071032253556235991
3,绵鳚,步枪,0.056676475603876786
3,绵鳚,手里剑,0.055352893239474871
3,绵鳚,救生圈,0.054607799670703165
3,绵鳚,宠物石,0.046325382754066946
3,绵鳚,葡萄弹,0.032427767927846865
3,绵鳚,弹簧刀,0.027795229652440172
3,绵鳚,飞鱼,0.019853735466028692
3,绵鳚,刺刀,0.017372018532775105
3,绵鳚,木桶,0.017372018532775105
3,绵鳚,藏刃匕首,0.016350135089670689
3,绵鳚,三花,0
3,绵鳚,双管霰弹枪,0
3,绵鳚,左轮手枪,0
3,绵鳚,手斧,0
3,绵鳚,武士刀,0
3,绵鳚,独角鲸,0
3,绵鳚,迷你弯刀,0
3,绵鳚,靴里剑,0
3,绵鳚,鲨齿爪,0
4,马龙鱼,救生圈,1
4,马龙鱼,星图,1
4,马龙鱼,水草,1
4,马龙鱼,淬锋钢,1
4,马龙鱼,珊瑚,1
4,马龙鱼,舱底蠕虫,1
4,马龙鱼,龙涎香,1
4,马龙鱼,木桶,0.98262798146722485
4,马龙鱼,湿件战服,0.98262798146722485
4,马龙鱼,渔网,0.94373876592221018
4,马龙鱼,鱼饵,0.87646564598915466
4,马龙鱼,食人鱼,0.86743813550374671
4,马龙鱼,飞鱼,0.86553606434371466
4,马龙鱼,水母,0.84293489275763955
4,马龙鱼,海螺壳,0.80080085415751201
4,马龙鱼,珍珠,0.69835048845140235
4,马龙鱼,抓钩,0.68912604820125056
4,马龙鱼,沙滩充气球,0.64160655114382725
4,马龙鱼,手里剑,0.54190670683134057
4,马龙鱼,温馨海湾,0.53457634038734447
4,马龙鱼,铲子,0.46039363685010637
4,马龙鱼,毒须鲶,0.43695765518730567
4,马龙鱼,雪怪蟹,0.43301286068948042
4,马龙鱼,流星索,0.41717253840256674
4,马龙鱼,火药角,0.39362625820939928
4,马龙鱼,弯刀,0.37986813858334895
4,马龙鱼,弹簧刀,0.37598606444968147
4,马龙鱼,珊瑚护甲,0.34292815804958648
4,马龙鱼,藏刃匕首,0.1327994305616586
4,马龙鱼,独角鲸,0.10142848226300519
4,马龙鱼,鲨齿爪,0.10142848226300519
4,马龙鱼,手斧,0.023162691377033473
4,马龙鱼,左轮手枪,0.019853735466028692
4,马龙鱼,迷幻蝠鲼,0.014629068238126404
4,马龙鱼,三花,0
4,马龙鱼,刺刀,0
4,马龙鱼,双管霰弹枪,0
4,马龙鱼,填弹杆,0
4,马龙鱼,宠物石,0
4,马龙鱼,手雷,0
4,马龙鱼,打火机,0
4,马龙鱼,步枪,0
4,马龙鱼,武士刀,0
4,马龙鱼,海底热泉,0
4,马龙鱼,火炮,0
4,马龙鱼,燃烧响炮,0
4,马龙鱼,狼筅,0
4,马龙鱼,皮皮虾,0
4,马龙鱼,绵鳚,0
4,马龙鱼,葡萄弹,0
4,马龙鱼,迷你弯刀,0
4,马龙鱼,钓鱼竿,0
4,马龙鱼,靴里剑,0
4,马龙鱼,鹦鹉皮特,0
5,鲨齿爪,三花,1
5,鲨齿爪,刺刀,1
5,鲨齿爪,宠物石,1
5,鲨齿爪,武士刀,1
5,鲨齿爪,迷你弯刀,1
5,鲨齿爪,靴里剑,1
5,鲨齿爪,弹簧刀,0.98014626453397136
5,鲨齿爪,左轮手枪,0.97861905411350758
5,鲨齿爪,手斧,0.97683730862296647
5,鲨齿爪,藏刃匕首,0.94693637975443234
5,鲨齿爪,独角鲸,0.8905603613208779
5,鲨齿爪,水母,0.81766650216451209
5,鲨齿爪,珊瑚,0.81468948539302366
5,鲨齿爪,淬锋钢,0.78350315442059892
5,鲨齿爪,抓钩,0.63353558889637018
5,鲨齿爪,马龙鱼,0.6111595001964264
5,鲨齿爪,双管霰弹枪,0.60483650423101254
5,鲨齿爪,飞鱼,0.57546341265823631
5,鲨齿爪,舱底蠕虫,0.52308612369851581
5,鲨齿爪,弯刀,0.51589975022000034
5,鲨齿爪,食人鱼,0.42838480823947139
5,鲨齿爪,铲子,0.38947413786438712
5,鲨齿爪,葡萄弹,0.38812355935618909
5,鲨齿爪,手里剑,0.35395801108626906
5,鲨齿爪,龙涎香,0.30133092839601211
5,鲨齿爪,水草,0.29411103122314169
5,鲨齿爪,鱼饵,0.1890661940132618
5,鲨齿爪,流星索,0.17269830188464666
5,鲨齿爪,救生圈,0.16015346609263145
5,鲨齿爪,雪怪蟹,0.11110659981389853
5,鲨齿爪,珍珠,0.071032253556235991
5,鲨齿爪,渔网,0.046325382754066946
5,鲨齿爪,湿件战服,0.045512656740837702
5,鲨齿爪,毒须鲶,0.043798543694754208
5,鲨齿爪,海螺壳,0.035902171634401889
5,鲨齿爪,狼筅,0.03474403706555021
5,鲨齿爪,手雷,0.02138094588649244
5,鲨齿爪,星图,0.017372018532775105
5,鲨齿爪,火药角,0.017372018532775105
5,鲨齿爪,木桶,0.01544179425135565
5,鲨齿爪,沙滩充气球,0.01544179425135565
5,鲨齿爪,填弹杆,0
5,鲨齿爪,打火机,0
5,鲨齿爪,步枪,0
5,鲨齿爪,海底热泉,0
5,鲨齿爪,温馨海湾,0
5,鲨齿爪,火炮,0
5,鲨齿爪,燃烧响炮,0
5,鲨齿爪,珊瑚护甲,0
5,鲨齿爪,皮皮虾,0
5,鲨齿爪,绵鳚,0
5,鲨齿爪,迷幻蝠鲼,0
5,鲨齿爪,钓鱼竿,0
5,鲨齿爪,鹦鹉皮特,0
6,水草,毒须鲶,1
6,水草,珊瑚护甲,1
6,水草,珍珠,1
6,水草,绵鳚,1
6,水草,钓鱼竿,1
6,水草,海底热泉,0.97220477034755981
6,水草,海螺壳,0.90030481225367032
6,水草,打火机,0.86565639001320571
6,水草,燃烧响炮,0.81308012956358011
6,水草,雪怪蟹,0.79276823097141247
6,水草,鱼饵,0.76183194924366759
6,水草,皮皮虾,0.74682669254762246
6,水草,温馨海湾,0.61285215841244034
6,水草,鹦鹉皮特,0.59464391731120547
6,水草,渔网,0.57257868186402694
6,水草,龙涎香,0.56835135797558278
6,水草,流星索,0.48752953136049543
6,水草,迷幻蝠鲼,0.4625344310531353
6,水草,沙滩充气球,0.4375091478391398
6,水草,飞鱼,0.40562038938385303
6,水草,抓钩,0.34330171972659629
6,水草,食人鱼,0.33344002839788961
6,水草,木桶,0.27884919773185829
6,水草,铲子,0.27868374993630801
6,水草,水母,0.27498426334362164
6,水草,湿件战服,0.22132402832016079
6,水草,救生圈,0.22050577293311818
6,水草,淬锋钢,0.18161655738810339
6,水草,马龙鱼,0.14162331299100467
6,水草,狼筅,0.10434240972701746
6,水草,独角鲸,0.088058692792629581
6,水草,弯刀,0.071032253556235991
6,水草,舱底蠕虫,0.046649336479619871
6,水草,珊瑚,0.046325382754066946
6,水草,手里剑,0.039707470932057384
6,水草,火炮,0.039707470932057384
6,水草,手斧,0.023162691377033473
6,水草,星图,0.023162691377033473
6,水草,火药角,0.013897614826220086
6,水草,三花,0
6,水草,刺刀,0
6,水草,双管霰弹枪,0
6,水草,填弹杆,0
6,水草,宠物石,0
6,水草,左轮手枪,0
6,水草,弹簧刀,0
6,水草,手雷,0
6,水草,步枪,0
6,水草,武士刀,0
6,水草,葡萄弹,0
6,水草,藏刃匕首,0
6,水草,迷你弯刀,0
6,水草,靴里剑,0
6,水草,鲨齿爪,0
7,弹簧刀,武士刀,0.96911641149728855
7,弹簧刀,湿件战服,0.92647600237138594
7,弹簧刀,鲨齿爪,0.83506551684108332
7,弹簧刀,左轮手枪,0.82640708220728754
7,弹簧刀,独角鲸,0.81072772189052644
7,弹簧刀,星图,0.76773046457814298
7,弹簧刀,救生圈,0.76385778835017282
7,弹簧刀,双管霰弹枪,0.75384981875659474
7,弹簧刀,藏刃匕首,0.73349279803836764
7,弹簧刀,马龙鱼,0.71278728349094167
7,弹簧刀,飞鱼,0.58547217028608711
7,弹簧刀,木桶,0.56718099574159986
7,弹簧刀,迷你弯刀,0.54226575554382861
7,弹簧刀,淬锋钢,0.5228150339387555
7,弹簧刀,弯刀,0.5134923520826089
7,弹簧刀,舱底蠕虫,0.48641651891770293
7,弹簧刀,手斧,0.48483170319190594
7,弹簧刀,手里剑,0.42940220585717809
7,弹簧刀,鱼饵,0.42599193500651517
7,弹簧刀,沙滩充气球,0.40534709909808575
7,弹簧刀,雪怪蟹,0.3913943350066823
7,弹簧刀,三花,0.39078769308966477
7,弹簧刀,靴里剑,0.39055241232365012
7,弹簧刀,温馨海湾,0.35240380452200926
7,弹簧刀,珊瑚护甲,0.31765976745645907
7,弹簧刀,火药角,0.29022138599049985
7,弹簧刀,流星索,0.24447423651792011
7,弹簧刀,刺刀,0.22190367409338224
7,弹簧刀,珊瑚,0.21429536079746198
7,弹簧刀,龙涎香,0.21309676066870797
7,弹簧刀,渔网,0.21261493024657921
7,弹簧刀,铲子,0.20585523792500904
7,弹簧刀,抓钩,0.15728570430309399
7,弹簧刀,海螺壳,0.13434360998679415
7,弹簧刀,填弹杆,0.10809255975948955
7,弹簧刀,珍珠,0.10784276602895292
7,弹簧刀,水草,0.090293860069769083
7,弹簧刀,宠物石,0.055976504161164231
7,弹簧刀,食人鱼,0.055590459304880345
7,弹簧刀,水母,0.046325382754066946
7,弹簧刀,葡萄弹,0.025268390593127427
7,弹簧刀,毒须鲶,0.017372018532775105
7,弹簧刀,手雷,0
7,弹簧刀,打火机,0
7,弹簧刀,步枪,0
7,弹簧刀,海底热泉,0
7,弹簧刀,火炮,0
7,弹簧刀,燃烧响炮,0
7,弹簧刀,狼筅,0
7,弹簧刀,皮皮虾,0
7,弹簧刀,绵鳚,0
7,弹簧刀,迷幻蝠鲼,0
7,弹簧刀,钓鱼竿,0
7,弹簧刀,鹦鹉皮特,0
8,飞鱼,鱼饵,0.87646564598915466
8,飞鱼,水母,0.85837668700899517
8,飞鱼,水草,0.85413019358987241
8,飞鱼,淬锋钢,0.80701820815871583
8,飞鱼,海螺壳,0.78094711869148337
8,飞鱼,渔网,0.77098207069795743
8,飞鱼,龙涎香,0.72143349045960625
8,飞鱼,救生圈,0.71626168719749672
8,飞鱼,珍珠,0.67775527243434319
8,飞鱼,马龙鱼,0.57840549324363577
8,飞鱼,湿件战服,0.56450093655186806
8,飞鱼,食人鱼,0.56443355962155362
8,飞鱼,温馨海湾,0.48757465348655454
8,飞鱼,毒须鲶,0.46727972389905864
8,飞鱼,雪怪蟹,0.45617555206651389
8,飞鱼,流星索,0.41717253840256674
8,飞鱼,珊瑚,0.40482155904163214
8,飞鱼,铲子,0.34155391224539888
8,飞鱼,舱底蠕虫,0.28479978899785352
8,飞鱼,抓钩,0.23659034763684192
8,飞鱼,珊瑚护甲,0.20781245835022458
8,飞鱼,手里剑,0.19853735466028694
8,飞鱼,左轮手枪,0.14973025497296638
8,飞鱼,弹簧刀,0.13195302205322867
8,飞鱼,木桶,0.1184606216139712
8,飞鱼,星图,0.11212848325700295
8,飞鱼,火药角,0.1091955450631578
8,飞鱼,迷幻蝠鲼,0.10033102633315026
8,飞鱼,绵鳚,0.076436881544210467
8,飞鱼,鲨齿爪,0.067706328640559393
8,飞鱼,皮皮虾,0.057906728442583683
8,飞鱼,手斧,0.054046279879744773
8,飞鱼,弯刀,0.03474403706555021
8,飞鱼,迷你弯刀,0.027795229652440172
8,飞鱼,靴里剑,0.027795229652440172
8,飞鱼,海底热泉,0.023162691377033473
8,飞鱼,独角鲸,0.018530153101626781
8,飞鱼,钓鱼竿,0.017372018532775105
8,飞鱼,藏刃匕首,0.01544179425135565
8,飞鱼,狼筅,0.014629068238126404
8,飞鱼,三花,0
8,飞鱼,刺刀,0
8,飞鱼,双管霰弹枪,0
8,飞鱼,填弹杆,0
8,飞鱼,宠物石,0
8,飞鱼,手雷,0
8,飞鱼,打火机,0
8,飞鱼,步枪,0
8,飞鱼,武士刀,0
8,飞鱼,沙滩充气球,0
8,飞鱼,火炮,0
8,飞鱼,燃烧响炮,0
8,飞鱼,葡萄弹,0
8,飞鱼,鹦鹉皮特,0
9,珊瑚,绵鳚,0.7278834984459156
9,珊瑚,钓鱼竿,0.72450488030520555
9,珊瑚,燃烧响炮,0.7233331055794886
9,珊瑚,火炮,0.69604785947056436
9,珊瑚,打火机,0.62234028806413721
9,珊瑚,迷幻蝠鲼,0.50613833028253619
9,珊瑚,海底热泉,0.50482168978368192
9,珊瑚,毒须鲶,0.43202465974157672
9,珊瑚,海螺壳,0.41130321973789435
9,珊瑚,鹦鹉皮特,0.40023273040055035
9,珊瑚,弯刀,0.39917038139754352
9,珊瑚,狼筅,0.38229470625141915
9,珊瑚,雪怪蟹,0.33878950712068068
9,珊瑚,救生圈,0.33834074190023894
9,珊瑚,步枪,0.28196122387811901
9,珊瑚,飞鱼,0.25706523798441006
9,珊瑚,珍珠,0.25015706687196149
9,珊瑚,珊瑚护甲,0.24776647893839604
9,珊瑚,双管霰弹枪,0.22037646367291849
9,珊瑚,流星索,0.20941178704054358
9,珊瑚,星图,0.20383168411789457
9,珊瑚,水母,0.19875795172102056
9,珊瑚,鱼饵,0.18871384359209187
9,珊瑚,抓钩,0.18640451631993604
9,珊瑚,手里剑,0.18401841421176832
9,珊瑚,食人鱼,0.1736458665318889
9,珊瑚,火药角,0.16729226140493794
9,珊瑚,水草,0.15552092781722476
9,珊瑚,木桶,0.14502339790169755
9,珊瑚,手雷,0.14181471338193533
9,珊瑚,独角鲸,0.14113595319506256
9,珊瑚,渔网,0.14100198736870609
9,珊瑚,湿件战服,0.13897614826220084
9,珊瑚,沙滩充气球,0.12700875771740022
9,珊瑚,马龙鱼,0.12627713356473483
9,珊瑚,龙涎香,0.12408584666267934
9,珊瑚,皮皮虾,0.11581345688516738
9,珊瑚,铲子,0.10500420090921843
9,珊瑚,淬锋钢,0.099558936620582475
9,珊瑚,填弹杆,0.088965791879969475
9,珊瑚,藏刃匕首,0.074120612406507122
9,珊瑚,靴里剑,0.072866692271810571
9,珊瑚,葡萄弹,0.071940594394551027
9,珊瑚,手斧,0.057645495081188568
9,珊瑚,舱底蠕虫,0.040534709909808578
9,珊瑚,刺刀,0.039512826466704162
9,珊瑚,温馨海湾,0.038752964419267545
9,珊瑚,弹簧刀,0.027795229652440172
9,珊瑚,左轮手枪,0.025268390593127427
9,珊瑚,鲨齿爪,0.025268390593127427
9,珊瑚,三花,0.023162691377033473
9,珊瑚,武士刀,0.014629068238126404
9,珊瑚,宠物石,0
9,珊瑚,迷你弯刀,0
10,舱底蠕虫,独角鲸,0.82570482546518431
10,舱底蠕虫,藏刃匕首,0.79428321372674504
10,舱底蠕虫,三花,0.78248127097749454
10,舱底蠕虫,迷你弯刀,0.56266632709553444
10,舱底蠕虫,弯刀,0.54084418708757476
10,舱底蠕虫,宠物石,0.48884063054562327
10,舱底蠕虫,飞鱼,0.44831840381508875
10,舱底蠕虫,左轮手枪,0.44301159117820704
10,舱底蠕虫,弹簧刀,0.3715114028708506
10,舱底蠕虫,珊瑚,0.3660401859868343
10,舱底蠕虫,铲子,0.34623711396059126
10,舱底蠕虫,星图,0.32732540182807829
10,舱底蠕虫,抓钩,0.32427767927846862
10,舱底蠕虫,火药角,0.32273349985333305
10,舱底蠕虫,食人鱼,0.31633618509205713
10,舱底蠕虫,双管霰弹枪,0.31303725632017665
10,舱底蠕虫,马龙鱼,0.3064789795887482
10,舱底蠕虫,水母,0.27795229652440168
10,舱底蠕虫,鲨齿爪,0.27028409262375741
10,舱底蠕虫,手斧,0.2585227861751685
10,舱底蠕虫,龙涎香,0.18530153101626778
10,舱底蠕虫,武士刀,0.18500661515967204
10,舱底蠕虫,淬锋钢,0.17014999605535117
10,舱底蠕虫,靴里剑,0.16974249636899777
10,舱底蠕虫,步枪,0.15287376308842093
10,舱底蠕虫,沙滩充气球,0.13713705298046952
10,舱底蠕虫,救生圈,0.11195300832232846
10,舱底蠕虫,葡萄弹,0.110022784040909
10,舱底蠕虫,手里剑,0.10654838033435399
10,舱底蠕虫,刺刀,0.072672047806457349
10,舱底蠕虫,温馨海湾,0.070591059434768677
10,舱底蠕虫,狼筅,0.062539266717990386
10,舱底蠕虫,水草,0.051094172155220899
10,舱底蠕虫,填弹杆,0.046325382754066953
10,舱底蠕虫,渔网,0.046325382754066946
10,舱底蠕虫,火炮,0.044543637263525913
10,舱底蠕虫,鱼饵,0.030979203327797092
10,舱底蠕虫,手雷,0.0308835885027113
10,舱底蠕虫,燃烧响炮,0.018530153101626781
10,舱底蠕虫,流星索,0.01544179425135565
10,舱底蠕虫,打火机,0
10,舱底蠕虫,木桶,0
10,舱底蠕虫,毒须鲶,0
10,舱底蠕虫,海底热泉,0
10,舱底蠕虫,海螺壳,0
10,舱底蠕虫,湿件战服,0
10,舱底蠕虫,珊瑚护甲,0
10,舱底蠕虫,珍珠,0
10,舱底蠕虫,皮皮虾,0
10,舱底蠕虫,绵鳚,0
10,舱底蠕虫,迷幻蝠鲼,0
10,舱底蠕虫,钓鱼竿,0
10,舱底蠕虫,雪怪蟹,0
10,舱底蠕虫,鹦鹉皮特,0
11,葡萄弹,靴里剑,0.98455820574864439
11,葡萄弹,手斧,0.97683730862296647
11,葡萄弹,双管霰弹枪,0.81132538021683542
11,葡萄弹,火药角,0.81092236635587966
11,葡萄弹,宠物石,0.7014435038678305
11,葡萄弹,填弹杆,0.64319893796859862
11,葡萄弹,左轮手枪,0.60044823031232919
11,葡萄弹,三花,0.58871840583293411
11,葡萄弹,刺刀,0.53650103529495052
11,葡萄弹,步枪,0.50917153986762387
11,葡萄弹,迷你弯刀,0.4899720244848218
11,葡萄弹,藏刃匕首,0.41692844478660251
11,葡萄弹,手雷,0.4034979766772302
11,葡萄弹,手里剑,0.3900807797814046
11,葡萄弹,独角鲸,0.31324782624178604
11,葡萄弹,流星索,0.15532628335187154
11,葡萄弹,火炮,0.12580998684788708
11,葡萄弹,狼筅,0.11581345688516737
11,葡萄弹,弹簧刀,0.069488074131100419
11,葡萄弹,飞鱼,0.069488074131100419
11,葡萄弹,迷幻蝠鲼,0.062675517843737635
11,葡萄弹,舱底蠕虫,0.055590459304880345
11,葡萄弹,鹦鹉皮特,0.055590459304880345
11,葡萄弹,武士刀,0.046325382754066946
11,葡萄弹,铲子,0.046325382754066946
11,葡萄弹,燃烧响炮,0.01544179425135565
11,葡萄弹,弯刀,0
11,葡萄弹,打火机,0
11,葡萄弹,抓钩,0
11,葡萄弹,救生圈,0
11,葡萄弹,星图,0
11,葡萄弹,木桶,0
11,葡萄弹,毒须鲶,0
11,葡萄弹,水母,0
11,葡萄弹,水草,0
11,葡萄弹,沙滩充气球,0
11,葡萄弹,海底热泉,0
11,葡萄弹,海螺壳,0
11,葡萄弹,淬锋钢,0
11,葡萄弹,渔网,0
11,葡萄弹,温馨海湾,0
11,葡萄弹,湿件战服,0
11,葡萄弹,珊瑚,0
11,葡萄弹,珊瑚护甲,0
11,葡萄弹,珍珠,0
11,葡萄弹,皮皮虾,0
11,葡萄弹,绵鳚,0
11,葡萄弹,钓鱼竿,0
11,葡萄弹,雪怪蟹,0
11,葡萄弹,食人鱼,0
11,葡萄弹,马龙鱼,0
11,葡萄弹,鱼饵,0
11,葡萄弹,鲨齿爪,0
11,葡萄弹,龙涎香,0
12,海螺壳,绵鳚,0.82151102527109499
12,海螺壳,皮皮虾,0.71594310404491102
12,海螺壳,雪怪蟹,0.60272386314937099
12,海螺壳,鱼饵,0.58889388076760874
12,海螺壳,毒须鲶,0.50036682696895651
12,海螺壳,龙涎香,0.44448610837363722
12,海螺壳,海底热泉,0.40920754766092471
12,海螺壳,燃烧响炮,0.40217439431282831
12,海螺壳,流星索,0.40203814318708098
12,海螺壳,水草,0.40140089210852625
12,海螺壳,食人鱼,0.39854677047585413
12,海螺壳,珍珠,0.35946045442533625
12,海螺壳,打火机,0.32627203641578012
12,海螺壳,抓钩,0.28307872214630925
12,海螺壳,迷幻蝠鲼,0.25121247400942076
12,海螺壳,鹦鹉皮特,0.24427060846185827
12,海螺壳,狼筅,0.19853735466028694
12,海螺壳,淬锋钢,0.1642445388553283
12,海螺壳,飞鱼,0.15882988372822954
12,海螺壳,水母,0.15316402237885995
12,海螺壳,渔网,0.14560304367491905
12,海螺壳,珊瑚,0.14491529989733765
12,海螺壳,温馨海湾,0.12855293714253579
12,海螺壳,马龙鱼,0.086474047807591645
12,海螺壳,救生圈,0.069488074131100419
12,海螺壳,沙滩充气球,0.063697401286842051
12,海螺壳,独角鲸,0.057079489464832489
12,海螺壳,双管霰弹枪,0.02138094588649244
12,海螺壳,火炮,0.019853735466028692
12,海螺壳,木桶,0.018530153101626781
12,海螺壳,湿件战服,0.018530153101626781
12,海螺壳,钓鱼竿,0.016350135089670689
12,海螺壳,手里剑,0.014629068238126404
12,海螺壳,铲子,0.014629068238126404
12,海螺壳,三花,0
12,海螺壳,刺刀,0
12,海螺壳,填弹杆,0
12,海螺壳,宠物石,0
12,海螺壳,左轮手枪,0
12,海螺壳,弯刀,0
12,海螺壳,弹簧刀,0
12,海螺壳,手斧,0
12,海螺壳,手雷,0
12,海螺壳,星图,0
12,海螺壳,步枪,0
12,海螺壳,武士刀,0
12,海螺壳,火药角,0
12,海螺壳,珊瑚护甲,0
12,海螺壳,舱底蠕虫,0
12,海螺壳,葡萄弹,0
12,海螺壳,藏刃匕首,0
12,海螺壳,迷你弯刀,0
12,海螺壳,靴里剑,0
12,海螺壳,鲨齿爪,0
13,靴里剑,手斧,0.97683730862296647
13,靴里剑,宠物石,0.72783837631985648
13,靴里剑,刺刀,0.69975841675079065
13,靴里剑,葡萄弹,0.66607585588059082
13,靴里剑,三花,0.61769078078405881
13,靴里剑,左轮手枪,0.60417921081412262
13,靴里剑,迷你弯刀,0.53528633896918121
13,靴里剑,鲨齿爪,0.47160731917874527
13,靴里剑,藏刃匕首,0.40444554132447241
13,靴里剑,独角鲸,0.34954606987159609
