combo_key,representative_signature,cluster_size
"手斧,打火机,淬锋钢,珊瑚,绵鳚,飞鱼,马龙鱼,鲨齿爪","珊瑚,马龙鱼,绵鳚,鲨齿爪,打火机,手斧,飞鱼,淬锋钢",2
"左轮手枪,弹簧刀,手斧,流星索,狼筅,葡萄弹,迷你弯刀,鲨齿爪","狼筅,鲨齿爪,流星索,左轮手枪,弹簧刀,迷你弯刀,手斧,葡萄弹",1
"左轮手枪,弹簧刀,手斧,流星索,独角鲸,葡萄弹,迷你弯刀,靴里剑,鲨齿爪","鲨齿爪,靴里剑,左轮手枪,弹簧刀,独角鲸,流星索,迷你弯刀,手斧,葡萄弹",1
"打火机,水草,海底热泉,燃烧响炮,珍珠,皮皮虾,绵鳚,迷幻蝠鲼,鹦鹉皮特","珍珠,水草,海底热泉,绵鳚,迷幻蝠鲼,鹦鹉皮特,皮皮虾,燃烧响炮,打火机",1
"打火机,毒须鲶,水草,海螺壳,珊瑚,珍珠,绵鳚,钓鱼竿,鱼饵","珍珠,海螺壳,珊瑚,钓鱼竿,毒须鲶,绵鳚,水草,鱼饵,打火机",1
"打火机,毒须鲶,水母,水草,珊瑚,珍珠,绵鳚,钓鱼竿,鱼饵","珊瑚,钓鱼竿,毒须鲶,绵鳚,水草,珍珠,水母,鱼饵,打火机",1
"水草,海螺壳,淬锋钢,珊瑚,绵鳚,飞鱼,马龙鱼,鲨齿爪","水草,珊瑚,马龙鱼,绵鳚,鲨齿爪,飞鱼,淬锋钢,海螺壳",1
"手斧,淬锋钢,燃烧响炮,珊瑚,绵鳚,飞鱼,马龙鱼,鲨齿爪","珊瑚,马龙鱼,绵鳚,鲨齿爪,手斧,飞鱼,淬锋钢,燃烧响炮",2
"弹簧刀,手斧,流星索,淬锋钢,葡萄弹,飞鱼,马龙鱼,鲨齿爪","流星索,鲨齿爪,手斧,飞鱼,葡萄弹,弹簧刀,马龙鱼,淬锋钢",1
"弹簧刀,手斧,流星索,淬锋钢,靴里剑,飞鱼,马龙鱼,鲨齿爪","流星索,鲨齿爪,手斧,靴里剑,飞鱼,弹簧刀,马龙鱼,淬锋钢",1
"刺刀,左轮手枪,弹簧刀,手斧,武士刀,流星索,葡萄弹,鲨齿爪","流星索,手斧,鲨齿爪,左轮手枪,弹簧刀,武士刀,刺刀,葡萄弹",1
"刺刀,左轮手枪,弹簧刀,手斧,武士刀,流星索,靴里剑,鲨齿爪","流星索,靴里剑,手斧,鲨齿爪,左轮手枪,弹簧刀,武士刀,刺刀",1
