from_sig,to_sig,weight,games
"烈酒杯,大钢弩,绵鳚,燃烧响炮,打火机,篝火,加速烙刀","燃烧响炮,篝火,加速烙刀,大钢弩,星盘,打火机",0.97999999999999998,100
"燃烧响炮,篝火,加速烙刀,大钢弩,绵鳚,打火机,枪套","燃烧响炮,篝火,加速烙刀,大钢弩,星盘,打火机",0.97999999999999998,100
"燃烧响炮,篝火,加速烙刀,大钢弩,星盘,打火机","大钢弩,星盘,燃烧子弹,打火机,篝火,加速烙刀",0.28000000000000003,100
"拍立蚌,皮皮虾,迷幻蝠鲼,水母,雪怪蟹,元素深水炸弹,绵鳚,小冰镐,水草","拍立蚌,皮皮虾,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,理查森先生,小冰镐",0.14800000000000013,1000
"拍立蚌,海螺壳,潜水配重,皮皮虾,水母,雪怪蟹,元素深水炸弹,绵鳚,小冰镐","拍立蚌,皮皮虾,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,理查森先生,小冰镐",0.036000000000000032,1000
"火药角,烈酒杯,减速烙刀,拍立蚌,枪套,皮皮虾,十手,大钢弩","火药角,烈酒杯,流星索,减速烙刀,绵鳚,拍立蚌,皮皮虾,大钢弩",0.17999999999999994,100
"火药角,烈酒杯,皮皮虾,枪套,十手,拍立蚌,盐钳海盗,绵鳚,大钢弩","火药角,烈酒杯,减速烙刀,拍立蚌,枪套,皮皮虾,十手,大钢弩",0.76000000000000001,100
"火药角,烈酒杯,拍立蚌,绵鳚,皮皮虾,小冰镐,枪套,大钢弩,十手","火药角,烈酒杯,减速烙刀,拍立蚌,枪套,皮皮虾,十手,大钢弩",0.41999999999999993,100
"拍立蚌,火药角,烈酒杯,皮皮虾,十手,流星索,盐钳海盗,枪套,大钢弩","火药角,烈酒杯,减速烙刀,拍立蚌,枪套,皮皮虾,十手,大钢弩",0.58000000000000007,100
"枪套,流星索,大钢弩,绵鳚,火药角,烈酒杯,拍立蚌,皮皮虾,十手","火药角,烈酒杯,减速烙刀,拍立蚌,枪套,皮皮虾,十手,大钢弩",0.62000000000000011,100
"枪套,流星索,大钢弩,火药角,烈酒杯,拍立蚌,潜水配重,皮皮虾,十手","火药角,烈酒杯,减速烙刀,拍立蚌,枪套,皮皮虾,十手,大钢弩",0.65999999999999992,100
"枪套,流星索,大钢弩,火药角,烈酒杯,拍立蚌,皮皮虾,小冰镐,十手","火药角,烈酒杯,减速烙刀,拍立蚌,枪套,皮皮虾,十手,大钢弩",0.52000000000000002,100
"六分仪,潜水配重,炮弹,烈酒杯,枪套,大钢弩,吸血章鱼,迷幻蝠鲼","六分仪,潜水配重,炮弹,烈酒杯,枪套,大钢弩,吸血章鱼,雪怪蟹",0.15999999999999992,100
"六分仪,潜水配重,炮弹,烈酒杯,枪套,大钢弩,吸血章鱼,迷幻蝠鲼","大钢弩,沙滩充气球,潜水配重,六分仪,烈酒杯,吸血章鱼,枪套",0.17999999999999994,100
"六分仪,潜水配重,炮弹,烈酒杯,枪套,大钢弩,吸血章鱼,雪怪蟹","大钢弩,沙滩充气球,潜水配重,六分仪,烈酒杯,吸血章鱼,枪套",0.032000000000000028,1000
"枪套,流星索,大钢弩,绵鳚,火药角,烈酒杯,拍立蚌,皮皮虾,十手","火药角,烈酒杯,流星索,减速烙刀,绵鳚,拍立蚌,皮皮虾,大钢弩",0.82000000000000006,100
"加速烙刀,绵鳚,潜水配重,水母,拍立蚌,大钢弩,枪套,流星索","加速烙刀,绵鳚,潜水配重,水母,拍立蚌,大钢弩,小冰镐,枪套",0.065999999999999837,1000
"加速烙刀,绵鳚,潜水配重,水母,拍立蚌,大钢弩,小冰镐,枪套","小冰镐,大钢弩,枪套,拍立蚌,加速烙刀,绵鳚,潜水配重,飞鱼",0.17999999999999994,100
"加速烙刀,绵鳚,潜水配重,水母,拍立蚌,大钢弩,小冰镐,枪套","加速烙刀,绵鳚,潜水配重,拍立蚌,藏刃匕首,烈酒杯,大钢弩,枪套",0.21999999999999997,1000
"加速烙刀,绵鳚,潜水配重,水母,拍立蚌,大钢弩,小冰镐,枪套","手雷,大钢弩,枪套,加速烙刀,绵鳚,潜水配重,水母,拍立蚌",0.1399999999999999,100
"加速烙刀,绵鳚,潜水配重,水母,拍立蚌,大钢弩,小冰镐,枪套","拍立蚌,加速烙刀,绵鳚,潜水配重,烈酒杯,大钢弩,小冰镐,枪套",0.30000000000000004,100
"加速烙刀,绵鳚,潜水配重,水母,拍立蚌,大钢弩,小冰镐,枪套","大钢弩,枪套,藏刃匕首,潜水配重,绵鳚,加速烙刀,燃烧响炮,小冰镐",0.56000000000000005,100
"加速烙刀,绵鳚,潜水配重,水母,拍立蚌,大钢弩,枪套,流星索","小冰镐,大钢弩,枪套,拍立蚌,加速烙刀,绵鳚,潜水配重,飞鱼",0.32000000000000006,100
"加速烙刀,绵鳚,潜水配重,水母,拍立蚌,大钢弩,枪套,流星索","加速烙刀,绵鳚,潜水配重,拍立蚌,藏刃匕首,烈酒杯,大钢弩,枪套",0.28000000000000003,100
"加速烙刀,绵鳚,潜水配重,水母,拍立蚌,大钢弩,枪套,流星索","大钢弩,流星索,加速烙刀,绵鳚,潜水配重,打火机,枪套,燃烧响炮",0.5,100
"加速烙刀,绵鳚,潜水配重,水母,拍立蚌,大钢弩,枪套,流星索","手雷,大钢弩,枪套,加速烙刀,绵鳚,潜水配重,水母,拍立蚌",0.23999999999999999,100
"加速烙刀,绵鳚,潜水配重,水母,拍立蚌,大钢弩,枪套,流星索","拍立蚌,加速烙刀,绵鳚,潜水配重,烈酒杯,大钢弩,小冰镐,枪套",0.32000000000000006,100
"加速烙刀,绵鳚,潜水配重,拍立蚌,藏刃匕首,烈酒杯,大钢弩,枪套","烈酒杯,大钢弩,枪套,藏刃匕首,绵鳚,加速烙刀,标枪",0.26000000000000001,100
"烈酒杯,流星索,大钢弩,藏刃匕首,绵鳚,加速烙刀,标枪","烈酒杯,大钢弩,枪套,藏刃匕首,绵鳚,加速烙刀,标枪",0.097999999999999865,1000
"烈酒杯,大钢弩,枪套,藏刃匕首,绵鳚,加速烙刀,标枪","烈酒杯,大钢弩,藏刃匕首,绵鳚,加速烙刀,标枪,珊瑚",0.54000000000000004,100
"烈酒杯,大钢弩,枪套,藏刃匕首,绵鳚,加速烙刀,标枪","藏刃匕首,大钢弩,绵鳚,加速烙刀,烈酒杯,枪套,燃烧响炮,小冰镐",0.036000000000000032,1000
"大钢弩,藏刃匕首,绵鳚,加速烙刀,烈酒杯,流星索,枪套,小冰镐","烈酒杯,大钢弩,枪套,藏刃匕首,绵鳚,加速烙刀,标枪",0.16000000000000014,100
"大钢弩,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","篝火,毒须鲶,燃烧子弹,燃烧响炮,绵鳚,打火机,大钢弩,枪套",1,100
"大钢弩,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","加速烙刀,篝火,打火机,燃烧子弹,燃烧响炮,绵鳚,救生圈",0.95999999999999996,100
"大钢弩,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","大钢弩,小冰镐,绵鳚,篝火,打火机,燃烧子弹,拍立蚌,燃烧响炮",0.65999999999999992,100
"大钢弩,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","烈酒杯,大钢弩,绵鳚,燃烧响炮,打火机,篝火,加速烙刀",0.84000000000000008,100
"大钢弩,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","燃烧响炮,篝火,加速烙刀,大钢弩,绵鳚,打火机,枪套",0.76000000000000001,100
"大钢弩,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","大钢弩,星盘,燃烧子弹,打火机,篝火,加速烙刀",1,100
"大钢弩,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","大钢弩,燃烧响炮,燃烧子弹,海底热泉,篝火,加速烙刀",1,100
"大钢弩,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","篝火,毒须鲶,燃烧子弹,燃烧响炮,绵鳚,打火机,大钢弩,拍立蚌",0.97999999999999998,100
"大钢弩,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","篝火,打火机,燃烧子弹,葡萄弹,大钢弩,靴里剑,绵鳚,燃烧响炮",1,100
"大钢弩,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","大钢弩,燃烧响炮,海底热泉,绵鳚,篝火,加速烙刀",1,100
"大钢弩,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","珊瑚护甲,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀",0.69999999999999996,100
"大钢弩,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","理查森先生,绵鳚,篝火,打火机,燃烧子弹,拍立蚌,燃烧响炮,大钢弩",0.010000000000000009,1000
"大钢弩,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","理查森先生,绵鳚,篝火,打火机,燃烧子弹,套娃,燃烧响炮,大钢弩",0.12400000000000011,1000
"大钢弩,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","篝火,打火机,燃烧子弹,套娃,大钢弩,靴里剑,绵鳚,燃烧响炮",1,100
"大钢弩,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","篝火,打火机,燃烧子弹,流星索,大钢弩,靴里剑,绵鳚,燃烧响炮",1,100
"飞鱼,潜水配重,理查森先生,喷射摩托,淬锋钢,潜行滑翔机","淬锋钢,喷射摩托,潜行滑翔机,珊瑚,小冰镐,飞鱼",0.95999999999999996,100
"潜行滑翔机,飞鱼,潜水配重,水草,喷射摩托,淬锋钢","淬锋钢,喷射摩托,潜行滑翔机,珊瑚,小冰镐,飞鱼",0.30000000000000004,100
"飞鱼,潜水配重,理查森先生,喷射摩托,淬锋钢,潜行滑翔机","潜行滑翔机,飞鱼,潜水配重,水草,喷射摩托,淬锋钢",0.93999999999999995,100
"淬锋钢,水车,马龙鱼,弹簧刀,牌桌,小冰镐","牌桌,马龙鱼,深潜器,水车,淬锋钢",0.10000000000000009,100
"码头缆索,牌桌,马龙鱼,水车,淬锋钢","淬锋钢,水车,马龙鱼,弹簧刀,牌桌,小冰镐",0.032000000000000028,1000
"流星索,填弹杆,步枪,套娃,水车,小冰镐","流星索,填弹杆,步枪,套娃,水车,淬锋钢",0.35999999999999988,100
"流星索,填弹杆,步枪,套娃,水车,淬锋钢","流星索,填弹杆,步枪,水车,小冰镐,藏刃匕首",0.050000000000000044,1000
"大钢弩,打火机,篝火,标枪,绵鳚,燃烧响炮,枪套","篝火,毒须鲶,燃烧子弹,燃烧响炮,绵鳚,打火机,大钢弩,枪套",1,100
"大钢弩,小冰镐,绵鳚,篝火,打火机,燃烧子弹,拍立蚌,燃烧响炮","篝火,毒须鲶,燃烧子弹,燃烧响炮,绵鳚,打火机,大钢弩,枪套",0.73999999999999999,100
"燃烧响炮,篝火,加速烙刀,大钢弩,绵鳚,打火机,枪套","篝火,毒须鲶,燃烧子弹,燃烧响炮,绵鳚,打火机,大钢弩,枪套",1,100
"篝火,毒须鲶,燃烧子弹,燃烧响炮,绵鳚,打火机,大钢弩,枪套","篝火,毒须鲶,潜水配重,枪套,燃烧响炮,绵鳚,打火机,大钢弩",0.10000000000000009,100
"篝火,毒须鲶,燃烧子弹,燃烧响炮,绵鳚,打火机,大钢弩,枪套","篝火,毒须鲶,燃烧子弹,燃烧响炮,绵鳚,打火机,大钢弩,拍立蚌",0.098000000000000087,1000
"篝火,毒须鲶,燃烧子弹,燃烧响炮,绵鳚,打火机,大钢弩,枪套","篝火,打火机,燃烧子弹,葡萄弹,大钢弩,靴里剑,绵鳚,燃烧响炮",1,100
"理查森先生,绵鳚,篝火,打火机,燃烧子弹,拍立蚌,燃烧响炮,大钢弩","篝火,毒须鲶,燃烧子弹,燃烧响炮,绵鳚,打火机,大钢弩,枪套",0.62000000000000011,100
"理查森先生,绵鳚,篝火,打火机,燃烧子弹,套娃,燃烧响炮,大钢弩","篝火,毒须鲶,燃烧子弹,燃烧响炮,绵鳚,打火机,大钢弩,枪套",0.91999999999999993,100
"篝火,打火机,燃烧子弹,套娃,大钢弩,靴里剑,绵鳚,燃烧响炮","篝火,毒须鲶,燃烧子弹,燃烧响炮,绵鳚,打火机,大钢弩,枪套",1,100
"篝火,毒须鲶,燃烧子弹,燃烧响炮,绵鳚,打火机,大钢弩,枪套","篝火,打火机,燃烧子弹,流星索,大钢弩,靴里剑,绵鳚,燃烧响炮",0.45999999999999996,100
"加速烙刀,绵鳚,潜水配重,拍立蚌,藏刃匕首,烈酒杯,大钢弩,枪套","小冰镐,大钢弩,枪套,拍立蚌,加速烙刀,绵鳚,潜水配重,飞鱼",0.21999999999999997,100
"小冰镐,大钢弩,枪套,拍立蚌,加速烙刀,绵鳚,潜水配重,飞鱼","手雷,大钢弩,枪套,加速烙刀,绵鳚,潜水配重,水母,拍立蚌",0.1399999999999999,100
"拍立蚌,加速烙刀,绵鳚,潜水配重,烈酒杯,大钢弩,小冰镐,枪套","小冰镐,大钢弩,枪套,拍立蚌,加速烙刀,绵鳚,潜水配重,飞鱼",0.21999999999999997,100
"小冰镐,大钢弩,枪套,拍立蚌,加速烙刀,绵鳚,潜水配重,飞鱼","大钢弩,枪套,藏刃匕首,潜水配重,绵鳚,加速烙刀,燃烧响炮,小冰镐",0.12000000000000011,100
"加速烙刀,绵鳚,潜水配重,拍立蚌,藏刃匕首,烈酒杯,大钢弩,枪套","手雷,大钢弩,枪套,加速烙刀,绵鳚,潜水配重,水母,拍立蚌",0.026000000000000023,1000
"加速烙刀,绵鳚,潜水配重,拍立蚌,藏刃匕首,烈酒杯,大钢弩,枪套","拍立蚌,加速烙刀,绵鳚,潜水配重,烈酒杯,大钢弩,小冰镐,枪套",0.17999999999999994,100
"加速烙刀,绵鳚,潜水配重,拍立蚌,藏刃匕首,烈酒杯,大钢弩,枪套","藏刃匕首,大钢弩,绵鳚,加速烙刀,烈酒杯,枪套,燃烧响炮,小冰镐",0.32000000000000006,100
"加速烙刀,绵鳚,潜水配重,拍立蚌,藏刃匕首,烈酒杯,大钢弩,枪套","大钢弩,枪套,藏刃匕首,潜水配重,绵鳚,加速烙刀,燃烧响炮,小冰镐",0.21399999999999997,1000
"加速烙刀,绵鳚,潜水配重,拍立蚌,藏刃匕首,烈酒杯,大钢弩,枪套","大钢弩,藏刃匕首,绵鳚,加速烙刀,烈酒杯,流星索,枪套,小冰镐",0.26000000000000001,100
"大钢弩,打火机,篝火,标枪,绵鳚,燃烧响炮,枪套","葡萄弹,大钢弩,打火机,标枪,篝火,绵鳚,燃烧响炮",0.60000000000000009,100
"燃烧响炮,篝火,加速烙刀,大钢弩,绵鳚,打火机,枪套","大钢弩,打火机,篝火,标枪,绵鳚,燃烧响炮,枪套",0.39999999999999991,100
"大钢弩,打火机,篝火,标枪,绵鳚,燃烧响炮,枪套","篝火,毒须鲶,潜水配重,枪套,燃烧响炮,绵鳚,打火机,大钢弩",1,100
"燃烧响炮,篝火,标枪,打火机,燃烧子弹,拍立蚌,大钢弩","大钢弩,打火机,篝火,标枪,绵鳚,燃烧响炮,枪套",0.62000000000000011,100
"流星索,填弹杆,步枪,套娃,水车,小冰镐","流星索,填弹杆,步枪,水车,小冰镐,藏刃匕首",0.10600000000000009,1000
"燃烧响炮,篝火,标枪,打火机,燃烧子弹,拍立蚌,大钢弩","葡萄弹,大钢弩,打火机,标枪,篝火,绵鳚,燃烧响炮",0.69999999999999996,100
"葡萄弹,大钢弩,打火机,标枪,篝火,绵鳚,燃烧响炮","篝火,打火机,燃烧子弹,葡萄弹,大钢弩,靴里剑,绵鳚,燃烧响炮",1,100
"大钢弩,枪套,马龙鱼,水母,飞鱼,潜水配重,鳐鲨","大钢弩,马龙鱼,水母,飞鱼,潜水配重,鳐鲨,烈酒杯",0.34000000000000008,100
"燃烧响炮,篝火,珊瑚,加速烙刀,绵鳚,打火机,火炮","燃烧响炮,珊瑚,加速烙刀,绵鳚,打火机,火炮,理查森先生,枪套",1,100
"燃烧响炮,珊瑚,加速烙刀,绵鳚,打火机,火炮,理查森先生,枪套","燃烧响炮,珊瑚,加速烙刀,绵鳚,打火机,火炮,手斧,枪套",0.0060000000000000053,1000
"燃烧响炮,枪套,抛石机,大钢弩,绵鳚,潜水配重,飞鱼","燃烧响炮,水母,潜水配重,绵鳚,大钢弩,抛石机,枪套",0.19999999999999996,100
"燃烧响炮,枪套,抛石机,大钢弩,绵鳚,潜水配重,飞鱼","小冰镐,绵鳚,潜水配重,燃烧响炮,枪套,抛石机,大钢弩",0.15199999999999991,1000
"燃烧响炮,水母,潜水配重,绵鳚,大钢弩,抛石机,枪套","小冰镐,绵鳚,潜水配重,燃烧响炮,枪套,抛石机,大钢弩",0.26000000000000001,100
"小冰镐,湿件战服,淬锋钢,深潜器,潜水配重,带刃悬浮板,套娃","湿件战服,小冰镐,手雷,淬锋钢,深潜器,带刃悬浮板,套娃",0.89999999999999991,100
"小冰镐,湿件战服,淬锋钢,深潜器,潜水配重,带刃悬浮板,套娃","湿件战服,小冰镐,拍立蚌,深潜器,淬锋钢,带刃悬浮板,套娃",0.60000000000000009,100
"小冰镐,湿件战服,淬锋钢,深潜器,潜水配重,带刃悬浮板,套娃","淬锋钢,湿件战服,深潜器,潜水配重,带刃悬浮板,武士刀",1,100
"湿件战服,小冰镐,拍立蚌,深潜器,淬锋钢,带刃悬浮板,套娃","湿件战服,小冰镐,手雷,淬锋钢,深潜器,带刃悬浮板,套娃",0.28000000000000003,100
"淬锋钢,带刃悬浮板,潜水配重,拍立蚌,水车,深潜器","淬锋钢,水车,套娃,带刃悬浮板,潜水配重,深潜器",0.78000000000000003,100
"加速烙刀,篝火,打火机,燃烧子弹,燃烧响炮,绵鳚,救生圈","加速烙刀,篝火,打火机,燃烧子弹,套娃,燃烧响炮,救生圈",0.84000000000000008,100
"珊瑚护甲,篝火,燃烧响炮,燃烧子弹,打火机,绵鳚,加速烙刀","加速烙刀,篝火,打火机,燃烧子弹,燃烧响炮,绵鳚,救生圈",1,100
"十手,船长舱,大钢弩,流星索,烈酒杯,手雷,小冰镐","手斧,十手,船长舱,流星索,烈酒杯,皮皮虾,手雷,小冰镐",0.28000000000000003,100
"十手,船长舱,流星索,烈酒杯,皮皮虾,手雷,锁镰,小冰镐","手斧,十手,船长舱,流星索,烈酒杯,皮皮虾,手雷,小冰镐",0.30000000000000004,100
"大钢弩,小冰镐,绵鳚,篝火,打火机,燃烧子弹,拍立蚌,燃烧响炮","篝火,毒须鲶,燃烧子弹,燃烧响炮,绵鳚,打火机,大钢弩,拍立蚌",0.76000000000000001,100
"燃烧响炮,篝火,标枪,打火机,燃烧子弹,拍立蚌,大钢弩","大钢弩,小冰镐,绵鳚,篝火,打火机,燃烧子弹,拍立蚌,燃烧响炮",0.19999999999999996,100
"大钢弩,小冰镐,绵鳚,篝火,打火机,燃烧子弹,拍立蚌,燃烧响炮","篝火,打火机,燃烧子弹,葡萄弹,大钢弩,靴里剑,绵鳚,燃烧响炮",0.95999999999999996,100
"大钢弩,小冰镐,绵鳚,篝火,打火机,燃烧子弹,拍立蚌,燃烧响炮","理查森先生,绵鳚,篝火,打火机,燃烧子弹,拍立蚌,燃烧响炮,大钢弩",0.32000000000000006,100
"大钢弩,小冰镐,绵鳚,篝火,打火机,燃烧子弹,拍立蚌,燃烧响炮","理查森先生,绵鳚,篝火,打火机,燃烧子弹,套娃,燃烧响炮,大钢弩",0.87999999999999989,100
"大钢弩,小冰镐,绵鳚,篝火,打火机,燃烧子弹,拍立蚌,燃烧响炮","篝火,打火机,燃烧子弹,套娃,大钢弩,靴里剑,绵鳚,燃烧响炮",0.71999999999999997,100
"大钢弩,小冰镐,绵鳚,篝火,打火机,燃烧子弹,拍立蚌,燃烧响炮","篝火,打火机,燃烧子弹,流星索,大钢弩,靴里剑,绵鳚,燃烧响炮",0.76000000000000001,100
"枪套,蔻森娜纹章,靴里剑,绵鳚,打火机,燃烧子弹,套娃,燃烧响炮,恶鬼面具","蔻森娜纹章,靴里剑,绵鳚,打火机,燃烧子弹,燃烧响炮,篝火,恶鬼面具",0.086000000000000076,1000
"枪套,蔻森娜纹章,靴里剑,绵鳚,打火机,燃烧子弹,套娃,燃烧响炮,恶鬼面具","蔻森娜纹章,小冰镐,靴里剑,绵鳚,打火机,燃烧子弹,套娃,燃烧响炮,恶鬼面具",0.21999999999999997,100
